code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
BRA,Brazil,2013,89,2.018544629,3,3.394,5,1.704,1,5,5,3.136,5,4,3,1,1,1.75,4,4,4,1.25,1,3.5,4,1.079,3,1.332,3,1.105,4,2.008,5,1.645,3,1.248,2,2.601722428,4,1.862712589,5,1.047,4,1,1,1,1,1,1,1,1,1.992740154,4,2.694588235,4,1.213719807,2
BTN,Bhutan,2013,24,1.567130468,2,2.965,3,1.5,1,2.082,2,2.084,3,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1.618,3,1,1,1,1,1.956,4,1.211,2,1,1,1,1,1,1,2.9,5,2,2,1,1,1,1,1.313764706,1,1.817970588,1,1.40257649,2
BWA,Botswana,2013,42,1.724776345,2,3.641,5,3.181,4,4.525,5,2.669,4,3,2,1,1,1,1,3,3,1.5,1,1,1,1.172,3,1,1,1,1,1,1,2.137,4,1.675,4,2.464603194,4,1.052737211,2,1,1,1.002,2,1,1,1,1,1,1,1.767965766,2,2.281794118,3,1,1
CAF,Central African Republic,2013,154,2.792858963,4,2.882,3,1.5,1,4.365,5,1.15,1,5,5,5,5,3.25,5,5,5,5,5,4,5,1.021,2,2.542,4,1.842,5,2.157,5,1.889,4,1.066,1,4.2,5,1.005114245,1,1,1,2.493,5,3,4,1,1,1,1,2.198078984,5,3.378294118,5,2.527396135,5
CAN,Canada,2013,5,1.318096574,1,1.949,1,2.011,2,1.815,2,1.926,3,2,1,1,1,1,1,1,1,1,1,1,1,1.542,4,1.332,3,1,1,1,1,1.573,2,1.288,2,1.209390237,2,1.363936252,4,1.913,5,1,1,1,1,1.725,5,1,1,1.591505249,1,1.370058824,1,1.066545894,1
CHE,Switzerland,2013,9,1.3896864,1,1.969,1,2.102,2,1.335,1,1.649,2,2,1,1,1,1,1,1,1,1,1,1,1,1.258,3,1.426,3,1,1,1,1,1.334,1,1.438,3,1.219564402,2,1.304490031,4,5,5,1,1,1,1,1.125,4,1,1,2.083094053,4,1.304470588,1,1.01147343,1
CHL,Chile,2013,31,1.620840849,2,3.063,4,2.07,2,2.292,3,3.357,5,3,2,1,1,1.5,3,2,1,1,1,2,2,2.285,5,2.307,4,1,1,1,1,1.765,3,1.516,3,2.111400095,3,1.290852045,4,1.16,4,1.002,2,1,1,1,1,1,1,1.865138607,3,1.992941176,2,1,1
CHN,China,2013,105,2.07527597,3,1.83,1,2.5,3,1.49,1,1.949,3,2,1,3,3,3.25,5,2,1,2.5,3,4,5,1.07,2,2.936,5,1.211,4,1,1,1.593,3,1.261,2,1.055430186,1,5,5,1.121,4,1.005,3,3,4,1,1,1,1,2.018932963,4,2.307029412,3,1.826898551,4
CIV,Cote d' Ivoire,2013,143,2.424436792,4,3.491,5,1.402,1,4.244,5,1.261,1,4,3,4,4,2.75,5,4,4,2.5,3,4.5,5,1,1,2.706,4,1.368,5,3.058,5,1.478,2,1.117,1,3.952801886,5,1.01171327,1,1,1,1.218,5,2,2,1,1,1,1,1.94886727,4,2.881529412,5,2.257330113,5
CMR,Cameroon,2013,81,1.968833356,3,3.037,4,2.5,3,2.728,4,1.886,3,3,2,3,3,1.25,3,4,4,3.375,4,2.5,3,1.014,2,2.314,4,1,1,1,1,1.564,2,1.104,1,2.077870944,3,1.028045858,2,1,1,1.021,4,2,2,1,1,1,1,1.564934086,1,2.504205882,4,1.603864734,3
COD,Democratic Republic of the Congo,2013,153,2.776195599,4,3.799,5,1.5,1,4.348,5,1.277,1,5,5,5,5,3,5,5,5,4,5,4.5,5,1.045,2,3.314,5,3.105,5,2.406,5,1.377,1,1.293,2,1,1,1.061645896,3,1,1,2.475,5,3,4,1,1,1,1,1.800878687,3,3.430823529,5,2.707681159,5
COG,Republic of the Congo,2013,102,2.073249752,3,3.127,4,2.5,3,4.054,5,1.261,1,4,3,3,3,2,4,4,4,3.5,5,2,2,1.188,3,1,1,1,1,1,1,1.874,4,1.359,3,2.737400295,4,1.050317569,2,1,1,1.085,4,2,2,1,1,1,1,1.909867841,3,2.565294118,4,1.603864734,3
COL,Colombia,2013,150,2.569722635,4,3.473,5,2.712,4,5,5,2.914,5,4,3,4,4,1,1,4,4,2,2,4,5,1.3,4,3.953,5,1.368,5,2.179,5,2.113,4,1.887,5,1,1,1.206604487,4,1,1,4.122,5,2,2,1,1,1,1,1.836459615,3,3.373264706,5,2.080397746,5
CRI,Costa Rica,2013,51,1.787677959,2,3.675,5,2.274,2,4.151,5,3.571,5,4,3,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1.354,1,1,1,1.534091196,2,1,1,1.018,4,1.002,2,3,4,1,1,1,1,1.637069552,2,2.181529412,2,1.40257649,2
CUB,Cuba,2013,104,2.073395471,3,3.041,4,4.5,5,2.625,3,5,5,2,1,3,3,1,1,1,1,2.75,3,3,3,1,1,1,1,1,1,1,1,2.882,5,1.663,4,2.258872556,4,1.630756846,5,1,1,1.022,4,3,4,1,1,1,1,1.735295038,2,2.476794118,3,1.805152979,4
CYP,Cyprus,2013,65,1.892394436,2,2.318,2,3.394,5,1.36,1,1.854,3,2,1,2,2,1,1,2,1,1.625,2,1.5,1,2.116,5,1.204,2,1,1,1,1,1.86,4,3.205,5,1,1,1.129615858,3,1,1,5,5,3,4,1,1,1,1,1.691226328,2,2.177823529,2,1.603864734,3
CZE,Czech Republic,2013,13,1.434542236,1,2.652,3,2.956,4,1.49,1,2.701,4,1,1,2,2,1,1,2,1,1.25,1,1,1,1.181,3,1,1,1,1,1,1,1.507,2,1.346,2,1.190928157,1,1.197420844,3,1.205,4,1.002,2,1,1,1.975,5,1,1,1.215124638,1,1.673382353,1,1.290780998,2
DEU,Germany,2013,19,1.498299337,2,1.907,1,2.507,3,1.49,1,1.649,2,2,1,1,1,1,1,2,1,1,1,1,1,1.188,3,2.21,4,1,1,1,1,1.554,2,1.365,3,1.207920871,2,2.158843855,5,3.979,5,1,1,1,1,1.825,5,1,1,2.0613749,4,1.516735294,1,1.075724638,1
DJI,Djibouti,2013,77,1.958278984,3,2.285,2,4.5,5,3.255,4,1.704,2,3,2,3,3,2.75,5,1,1,3,3,3,3,1.09,3,1,1,1.053,4,1,1,1.526,2,2.647,5,2.024977211,3,1.009348619,1,1,1,1.022,4,2,2,1,1,1,1,1.741411781,2,2.377205882,3,1.609326892,3
DNK,Denmark,2013,2,1.221824607,1,1.794,1,1.998,2,1.38,1,1.562,2,1,1,1,1,1,1,1,1,1,1,1,1,1.849,5,1.274,2,1,1,1,1,1.645,3,1.433,3,1.248425694,2,1.17212458,3,1.382,5,1,1,1,1,1.75,5,1,1,1.353719125,1,1.268529412,1,1.06884058,1
DOM,Dominican Republic,2013,99,2.058590418,3,3.929,5,2.592,3,5,5,2.859,5,3,2,2,2,1.5,3,3,3,2.375,3,3.5,4,1.102,3,1,1,1,1,1,1,1.287,1,1.392,3,3.400950724,5,1.014957791,2,1,1,1.001,2,2,2,1,1,1,1,1.729927931,2,2.768941176,5,1.40257649,2
DZA,Algeria,2013,130,2.289365691,3,3.388,5,3.108,4,1.355,1,2.163,4,3,2,3,3,2.5,5,3,3,3.25,4,3,3,3.007,5,3.752,5,1.368,5,2.243,5,3.131,5,1.533,3,1.754566077,3,1.812230045,5,1,1,1.005,3,3,4,1,1,1,1,2.134577782,4,2.571205882,4,2.093280193,5
ECU,Ecuador,2013,91,2.026155709,3,3.373,4,2.227,2,4.747,5,2.068,3,3,2,3,3,1,1,3,3,3.375,4,2.5,3,1.391,4,1.117,2,1.053,4,1,1,2.013,4,1.592,4,1.838437443,3,1.179108548,3,1,1,1.002,2,2,2,1,1,1,1,1.718011796,2,2.551,4,1.609326892,3
EGY,Egypt,2013,140,2.378042895,4,3.078,4,4.5,5,2.055,2,1.657,2,3,2,3,3,3.75,5,4,4,3.375,4,4,5,1.332,4,3.303,5,1.105,4,2.008,5,1.784,4,1.794,4,1.309133524,2,3.415243302,5,1,1,1.004,3,2,2,1,1,1,1,2.040235115,4,3.038147059,5,1.817584541,4
ERI,Eritrea,2013,144,2.425219868,4,3.108,4,3.5,5,3.439,4,5,5,1,1,2,2,1.5,3,2,1,3.25,4,4,5,1,1,2.249,4,1,1,1,1,2.242,5,5,5,1.069412014,1,1.125931402,3,1,1,3.891,5,4,5,1.5,4,1,1,1.64709519,2,3.239470588,5,1.851046699,4
ESP,Spain,2013,26,1.577766443,2,2.369,2,2.902,4,1.425,1,2.195,4,2,1,1,1,1.75,4,2,1,1.375,1,1.5,1,1.366,4,2.287,4,1,1,1,1,1.454,2,1.446,3,1.875357507,3,1.857103418,5,2.838,5,1,1,1,1,1.625,4,1,1,1.904001486,3,1.806529412,1,1.05736715,1
EST,Estonia,2013,36,1.678345283,2,2.676,3,2.709,4,2.812,4,3.033,5,2,1,1,1,1,1,2,1,1.5,1,1,1,1.893,5,1.732,3,1,1,1,1,1.908,4,1.681,4,1.253833793,2,1.020401987,2,1,1,1.011,3,3,4,2,5,1,1,1.501933738,1,1.912058824,2,1.494363929,3
ETH,Ethiopia,2013,135,2.334815548,3,2.41,2,1.5,1,3.697,4,2.021,3,4,3,3,3,2.5,5,2,1,3.25,4,3.5,4,1.05,2,2.843,4,2.263,5,2.029,5,1.282,1,1.242,2,4.2,5,1.201820194,4,1,1,1.026,4,4,5,1.625,4,1,1,2.009027093,4,2.496205882,4,2.401098229,5
FIN,Finland,2013,6,1.35333656,1,1.871,1,1.755,1,2.055,2,1.475,1,2,1,1,1,1,1,1,1,1,1,1,1,1.948,5,1.091,2,1,1,1,1,1.669,3,1.621,4,1.202881247,2,1.248398315,4,2.97,5,1,1,1,1,1.625,4,1,1,1.855115143,3,1.314852941,1,1.05736715,1
FRA,France,2013,43,1.728683587,2,2.453,2,2.494,3,1.635,1,1.783,2,2,1,1,1,1,1,2,1,1,1,1.5,1,1.07,2,2.608,4,1,1,1,1,1.894,4,1.547,4,1.19557414,2,5,5,4.547,5,1,1,1,1,2.025,5,1,1,2.709067546,5,1.674882353,1,1.094082126,1
GAB,Gabon,2013,86,1.997420769,3,3.866,5,3.5,5,3.852,4,2.543,4,3,2,3,3,1.5,3,2,1,2.375,3,2,2,1.266,3,1,1,1,1,1,1,1.626,3,1.488,3,4.2,5,1.030465501,2,1,1,1.003,3,2,2,1,1,1,1,1.897140971,3,2.386676471,3,1.603864734,3
GBR,United Kingdom,2013,40,1.715239484,2,2.246,2,2.715,4,1.935,2,2.068,3,2,1,1,1,1,1,2,1,1.25,1,1,1,1.541,4,2.849,5,1,1,1,1,2.132,4,1.4,3,1.341052388,2,5,5,3.152,5,1,1,1,1,2.25,5,1,1,2.54612381,5,1.721323529,1,1.1147343,1
GEO,Georgia,2013,137,2.341422207,3,1.3,1,2.144,2,2.64,3,4.418,5,4,3,4,4,1,1,3,3,3,3,2.5,3,1.619,4,2.664,4,1.053,4,1,1,2.142,4,1.71,4,1.058129306,1,1.071159491,3,1,1,3.503,5,4,5,1.75,5,1,1,1.839513946,3,2.661352941,4,2.282032206,5
GHA,Ghana,2013,45,1.743447068,2,2.005,1,2.5,3,1.85,2,1.419,1,4,3,2,2,2.75,5,3,3,2.25,2,3,3,1.069,2,1,1,1.053,4,1,1,1.096,1,1.095,1,1,1,1.019687092,2,1,1,1.03,4,2,2,1,1,1,1,1.563474193,1,2.133588235,2,1.408038647,2
GIN,Guinea,2013,110,2.146391947,3,2.731,3,1.288,1,3.757,4,1.182,1,5,5,2,2,3,5,4,4,4.25,5,3,3,1.013,2,1,1,1.158,4,2.002,5,1.253,1,1.145,1,3.228261217,5,1.033160103,2,1,1,1.043,4,2,2,1,1,1,1,2.022235455,4,2.670676471,4,1.620550725,3
GMB,The Gambia,2013,88,2.018305812,3,3.006,3,2.5,3,3.901,4,1.419,1,3,2,2,2,1,1,3.5,4,3.125,4,3,3,1.114,3,1,1,1,1,1,1,1.363,1,1.083,1,4.2,5,1.001099838,1,1,1,1.049,4,3,4,1,1,1,1,1.795488207,3,2.472794118,3,1.603864734,3
GNB,Guinea-Bissau,2013,112,2.156344832,3,3.108,4,1.5,1,2.398,3,1.245,1,5,5,4,4,1.25,3,4,4,5,5,2,2,1,1,1.696,3,1,1,1,1,2.147,4,1.385,3,4.199781222,5,1.014077921,1,1,1,1.023,4,2,2,1,1,1,1,2.265046836,5,2.423088235,3,1.805152979,4
GNQ,Equatorial Guinea,2013,57,1.831982446,2,3.108,4,2.5,3,2.391,3,2.187,4,3,2,2,2,1,1,2,1,3,3,2.5,3,3.741,5,1,1,1,1,1,1,1.02,1,1.205,2,3.381550357,5,1.011878246,1,1,1,1.006,3,2,2,1,1,1,1,1.984160909,4,2.116852941,2,1.40257649,2
GRC,Greece,2013,92,2.030237097,3,3.21,4,3.457,5,1.81,2,1.894,3,3,2,2,2,1.75,4,3,3,1.75,2,2.5,3,4.035,5,2.624,4,1,1,1,1,2.319,5,2.917,5,2.546913929,4,2.261788651,5,1,1,1,1,2,2,1.625,4,1,1,2.495364342,5,2.247676471,2,1.459943639,3
GTM,Guatemala,2013,119,2.202798197,3,3.656,5,1.847,2,5,5,1.791,2,4,3,3,3,1.5,3,5,5,2.25,2,2.5,3,1.002,1,2.542,4,1.105,4,2.004,5,1.201,1,1.171,1,2.791169744,4,1.018972198,2,1,1,1.014,3,2,2,1,1,1,1,1.787485652,3,2.780058824,5,1.816779388,4
GUY,Guyana,2013,80,1.967238096,3,3.368,4,3.165,4,4.868,5,3.12,5,3,2,2,2,1,1,4,4,2.75,3,2,2,1,1,1,1,1.053,4,1,1,1.392,1,1.201,2,1,1,1.003134537,1,1,1,1.035,4,2,2,1,1,1,1,1.423259036,1,2.722676471,4,1.408038647,2
HND,Honduras,2013,108,2.14046151,3,3.538,5,1.778,1,5,5,2.1,3,4,3,3,3,1.25,3,5,5,2.5,3,2.5,3,1,1,1.969,3,1.105,4,1,1,1.387,1,1.218,2,2.79077852,4,1.051417406,2,1,1,1.01,3,2,2,1,1,1,1,1.820341721,3,2.764,5,1.61468599,3
HRV,Croatia,2013,29,1.602439001,2,2.43,2,3.408,5,1.715,2,1.933,3,3,2,1,1,1,1,2,1,2.25,2,1,1,1.481,4,1.612,3,1,1,1,1,1.683,3,1.659,4,1.205307289,2,1.174379247,3,1,1,1.476,5,2,2,1.625,4,1,1,1.622338372,2,1.861794118,1,1.258655395,2
HTI,Haiti,2013,72,1.926017762,3,3.477,5,2.5,3,3.2,4,1.665,2,4,3,3,3,1,1,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1.024,1,1.001,1,1.646364133,3,1,1,1,1,1.126,4,2,2,1,1,1,1,1.60839578,1,2.389117647,3,1.603864734,3
HUN,Hungary,2013,18,1.493830875,2,2.853,3,1.439,1,1.695,2,2.369,4,1,1,2,2,1,1,2,1,1.5,1,1.5,1,1.048,2,1.117,2,1,1,1,1,1.492,2,1.412,3,2.162261486,3,1.058456367,2,1,1,1.004,3,2,2,1.625,4,1,1,1.259052475,1,1.647441176,1,1.459943639,3
IDN,Indonesia,2013,35,1.670905255,2,1.56,1,1.805,1,1.32,1,1.475,1,2,1,2,2,1.75,4,4,4,1.5,1,3,3,1.079,3,3.15,5,1,1,1,1,1.339,1,1.243,2,1.475733641,2,1.500206126,4,1.001,4,1.002,2,2,2,1,1,1,1,1.398652098,1,2.039941176,2,1.40257649,2
IND,India,2013,136,2.33701337,3,2.373,2,1.645,1,2.44,3,1.237,1,4,3,3,3,2.25,4,3,3,1.25,1,4,5,1.161,3,4.141,5,3.526,5,2.742,5,2.07,4,1.165,1,1.217031373,2,5,5,1.001,4,1,1,3,4,1,1,1,1,2.425238985,5,2.281088235,3,2.416125604,5
IRL,Ireland,2013,10,1.422874704,1,2.3,2,2.578,3,1.605,1,1.744,2,2,1,2,2,1,1,2,1,1,1,1,1,1.07,2,1.898,3,1,1,1,1,1.244,1,1.299,2,1.206991564,2,1.024416394,2,1.968,5,1,1,1,1,1.5,4,1,1,1.448072489,1,1.561235294,1,1.247181965,2
IRN,Iran,2013,147,2.510117352,4,2.337,2,3.5,5,2.26,3,3.619,5,3,2,4,4,1.5,3,2,1,3.625,5,4,5,1.07,2,3.267,5,1.316,5,2.058,5,2.854,5,2.051,5,3,4,2.329703621,5,1.085,4,1.032,4,4,5,1,1,1.5,5,2.187888874,5,2.678529412,4,2.553903382,5
IRQ,Iraq,2013,157,2.917255461,5,3.415,5,5,5,3.12,4,2.076,3,5,5,4,4,2,4,5,5,3.75,5,4,5,2.007,5,4.872,5,3.211,5,3.058,5,2.371,5,2.233,5,1.180539647,1,1.197475836,3,1,1,2.827,5,3,4,1,1,1,1,2.186794518,5,3.588382353,5,2.648557166,5
ISL,Iceland,2013,1,1.196883628,1,1.849,1,2.035,2,1.31,1,1.372,1,1,1,1,1,1,1,1,1,1,1,1,1,3.166,5,1,1,1,1,1,1,1.105,1,1,1,1.637152899,3,1,1,1,1,1.001,2,1,1,1.625,4,1,1,1.342135635,1,1.235647059,1,1.05736715,1
ISR,Israel,2013,151,2.640217778,4,2.767,3,2.886,4,2.01,2,3.081,5,3,2,3,3,1,1,2,1,2.125,2,4,5,3.11,5,3.26,5,2.053,5,1.478,5,3.451,5,5,5,1.102161605,1,5,5,5,5,1.006,3,4,5,1,1,1,1,3.783901365,5,2.361352941,3,2.211178744,5
ITA,Italy,2013,38,1.702582633,2,3.017,3,3.328,5,1.445,1,1.87,3,3,2,1,1,1,1,3,3,1.75,2,2,2,1.192,3,2.26,4,1,1,1,1,1.679,3,1.451,3,1.619497078,3,2.15372961,5,2.475,5,1,1,1,1,1.625,4,1,1,2.045246058,4,2.027794118,2,1.05736715,1
JAM,Jamaica,2013,97,2.046304812,3,2.785,3,3.194,4,5,5,2.274,4,4,3,2,2,1,1,5,5,1.875,2,3.5,4,1.015,2,1.117,2,1,1,1,1,1.449,2,1.168,1,3.655081956,5,1.000219968,1,1,1,1.017,4,1,1,1,1,1,1,1.916166107,4,2.810617647,5,1.201288245,1
JOR,Jordan,2013,68,1.913510214,3,1.793,1,1.556,1,1.8,2,1.649,2,2,1,1,1,2.5,5,2,1,3.375,4,3,3,2.739,5,2.009,4,1,1,1,1,3.294,5,3.371,5,1.622046856,3,1.661277338,5,1.701,5,1.011,3,3,4,1.4,4,1,1,2.243466219,5,2.095764706,2,1.439291465,3
JPN,Japan,2013,7,1.377353482,1,2.349,2,1.99,2,1.18,1,1.419,1,1,1,1,1,1,1,1,1,1,1,1,1,1.341,4,1.677,3,1,1,1,1,1.454,2,1.298,2,1.103102643,1,2.71024742,5,1,1,1,1,3,4,1,1,1,1,1.442526326,1,1.304352941,1,1.40257649,2
KAZ,Kazakhstan,2013,79,1.960068486,3,2.647,3,2.189,2,3.632,4,3.484,5,4,3,2,2,1,1,2,1,3.25,4,3,3,1.231,3,2.592,4,1,1,1,1,1.526,2,1.351,2,1.171596441,1,1.695647263,5,1,1,1.007,3,2,2,1.25,4,1,1,1.802713804,3,2.491176471,4,1.425523349,3
KEN,Kenya,2013,145,2.426316235,4,3.348,4,1.484,1,2.645,3,1.815,3,5,5,4,4,3.5,5,4,4,3.25,4,2.5,3,1.075,3,3.727,5,2.737,5,2.106,5,1.788,4,1.085,1,2.588142741,4,1.090846583,3,1,1,1.317,5,3,4,1,1,1,1,2.020283837,4,2.727735294,4,2.408080515,5
KGZ,Kyrgyz Republic,2013,138,2.350959537,4,2.735,3,2.5,3,4.676,5,2.392,4,4,3,4,4,1,1,4,4,2.625,3,3,3,1,1,1.977,4,1.053,4,1,1,1.76,3,1.307,2,4.073812682,5,1.198135738,3,1.069,4,2.007,5,3,4,1,1,1,1,2.063707799,4,2.796088235,5,2.011903382,4
KHM,Cambodia,2013,106,2.092093217,3,2.477,3,1.5,1,2.078,2,1.815,3,4,3,2,2,2.5,5,4,4,3.375,4,3,3,1.111,3,1.587,3,1.053,4,1.435,4,2.18,4,2.296,5,2.454050414,4,1.110533676,3,1,1,1.031,4,3,4,1,1,1.292,5,2.024335403,4,2.411352941,3,1.755663446,4
