code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
CAF,Central African Republic,2017,157,2.990632851,5,2.882,3,1.5,1,4.32,5,1.15,1,5,5,5,5,2.75,5,5,5,5,5,4,5,1,1,3.124,5,3.263,5,2.701,5,1.702,3,1.222,2,3.625,5,1.003,1,1,1,5,5,3,4,1,1,1,1,2.123941176,5,3.658058824,5,2.783344605,5
CAN,Canada,2017,6,1.323359163,1,1.841,1,1.965,2,1.73,2,1.902,3,2,1,1,1,1,1,1,1,1,1,1,1,1.541,4,2.646,4,1,1,1,1,1.492,2,1.265,2,1,1,1.306,5,1.764,5,1,1,1,1,1.75,5,1,1,1.518,1,1.421647059,1,1.06884058,1
CHE,Switzerland,2017,10,1.341536783,1,1.53,1,2.086,2,1.25,1,1.649,2,2,1,1,1,1,1,1,1,1,1,1,1,1.179,3,1,1,1,1,1,1,1.325,1,1.38,3,1,1,1.187,4,5,5,1,1,1,1,1.1,2,1,1,2.019352941,4,1.229264706,1,1.009178744,1
CHL,Chile,2017,26,1.560415228,2,3.294,4,2.392,2,2.118,2,2.914,5,3,2,1,1,1.75,3,2,1,1.25,1,1.5,1,1.345,4,2.684,4,1,1,1,1,1.769,4,1.544,4,1.046,1,1.204,4,1.031,4,1.001,2,1,1,1,1,1,1,1.594882353,2,1.996882353,2,1,1
CHN,China,2017,111,2.122895426,3,2.027,1,2.5,2,1.36,1,1.933,3,2,1,3,3,3.25,5,2,1,2.75,3,4,5,1.063,2,3.442,5,1.053,4,1.217,4,1.626,3,1.263,2,1.184,2,5,5,1.179,4,1.005,3,3,4,1.2,2,1,1,2.047588235,4,2.366882353,3,1.872652174,4
CIV,Cote d' Ivoire,2017,114,2.15608726,3,2.908,3,1.402,1,4.14,5,1.372,1,4,3,3,3,2.75,5,4,4,2.75,3,3,3,1.01,1,2.699,4,1.316,4,1,1,1.425,2,1.117,1,4.07,5,1.009,1,1,1,1.064,4,2,1,1.6,4,1,1,1.957117647,4,2.662058824,4,1.691504026,3
CMR,Cameroon,2017,138,2.435274911,4,3.27,4,2.5,2,1.465,1,1.941,3,3,2,4,5,2.75,5,4,4,3.5,5,3,3,1.185,3,3.838,5,2.053,5,3.066,5,1.55,2,1.099,1,3.604,5,1.026,2,1,1,1.291,5,3,4,2,5,1,1,1.762,3,2.708323529,4,2.622611916,5
COD,Democratic Republic of the Congo,2017,150,2.87768571,4,3.611,5,1.5,1,4.25,5,1.229,1,5,5,4,5,3.75,5,5,5,5,5,4.5,5,1.01,1,3.017,4,3.684,5,2.649,5,1.602,3,1.238,2,3.571,5,1.069,3,1,1,2.121,5,3,4,1.5,3,1,1,2.120529412,4,3.523176471,5,2.660871176,5
COG,Republic of the Congo,2017,124,2.271126563,3,3.15,4,2.5,2,4.05,5,1.261,1,4,3,3,3,2.25,4,4,4,3.25,4,4,5,1.179,3,1,1,1,1,1,1,3.642,5,1.342,3,3.905,5,1.02,2,1,1,1.182,5,2,1,1.4,2,1,1,2.246823529,5,2.806205882,5,1.64057971,3
COL,Colombia,2017,147,2.646414968,4,3.436,5,2.586,3,5,5,2.922,5,4,3,4,5,2,3,4,4,1.75,2,3.5,4,1.224,4,3.742,5,1.263,4,2.119,5,1.937,4,1.936,5,2.944,4,1.11,3,1,1,5,5,2,1,1,1,1,1,2.024235294,4,3.450470588,5,2.057499195,4
CRI,Costa Rica,2017,36,1.698095329,2,3.379,5,2.393,2,3.987,5,3.888,5,4,3,1,1,1.5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33,1,1,1,2.136,4,1.003,1,1,1,1.001,2,2,1,1,1,1,1,1.702411765,2,2.100941176,2,1.201288245,1
CUB,Cuba,2017,94,2.010775026,3,3.041,4,4.5,5,2.827,4,5,5,2,1,3,3,1,1,1,1,2.5,3,3,3,1,1,1,1,1,1,1,1,2.468,5,1.657,4,1.003,1,1.336,5,1,1,1.017,3,3,4,1,1,1,1,1.486117647,1,2.470558824,4,1.805152979,4
CYP,Cyprus,2017,67,1.905982997,3,2.349,2,3.155,4,1.475,1,1.617,2,2,1,2,2,2,3,2,1,1.5,1,2,2,1.07,3,1.499,3,1,1,1,1,1.765,3,2.523,5,1.394,2,1.074,3,1,1,5,5,3,4,1,1,1,1,1.513294118,1,2.301794118,3,1.603864734,3
CZE,Czech Republic,2017,8,1.334407463,1,2.319,2,2.859,4,1.38,1,2.677,4,1,1,1,1,1,1,1,1,1.5,1,1,1,1.049,2,1.612,3,1,1,1,1,1.478,2,1.346,3,1.068,1,1.087,3,1.968,5,1.004,3,1,1,1.6,4,1,1,1.296882353,1,1.568382353,1,1.055072464,1
DEU,Germany,2017,18,1.475836505,2,2.129,2,2.502,3,1.44,1,1.601,2,2,1,1,1,1.25,2,2,1,1,1,1,1,1.083,3,3.09,4,1,1,1,1,1.521,2,1.326,2,1.003,1,1.564,5,3.549,5,1,1,1,1,1.7,4,1,1,1.835588235,3,1.599588235,1,1.064251208,1
DJI,Djibouti,2017,109,2.111614792,3,2.285,2,4.5,5,3.25,4,1.53,2,4,3,3,3,1.25,2,2,1,3,4,3,3,1.517,4,1.635,3,1.053,4,1,1,1.361,1,2.553,5,4.779,5,1.011,2,1,1,1.046,4,2,1,1.925,5,1,1,2.261941176,5,2.386735294,3,1.694230274,3
DNK,Denmark,2017,5,1.312353035,1,1.609,1,1.935,2,1.655,2,1.475,2,1,1,1,1,1,1,1,1,1.125,1,1,1,2.093,5,1.78,3,1,1,1,1,1.55,2,1.442,3,1,1,1.084,3,1.461,5,1,1,2,1,1.85,5,1,1,1.341470588,1,1.315794118,1,1.279307568,2
DOM,Dominican Republic,2017,98,2.028888729,3,3.949,5,2.73,4,4.781,5,2.883,5,3,2,2,2,1,1,3,3,2,2,3,3,1.001,1,1,1,1,1,1,1,1.287,1,1.809,4,4.416,5,1.005,1,1,1,1.001,2,2,1,1,1,1,1,1.884764706,3,2.612176471,4,1.40257649,2
DZA,Algeria,2017,116,2.17109084,3,3.154,4,3.104,4,1.74,2,2.171,4,3,2,3,3,2,3,2,1,3,4,2.5,3,2.973,5,3.103,5,1.421,5,2.085,5,4.049,5,1.49,4,1.137,2,1.731,5,1,1,1.003,2,3,4,1,1,1,1,2.146529412,5,2.307794118,3,2.066938808,4
ECU,Ecuador,2017,57,1.844159421,2,3.195,4,2.366,2,3.555,4,2.266,4,3,2,2,2,1.25,2,3,3,2.5,3,2.5,3,1.178,3,1.382,3,1,1,1,1,1.75,3,1.372,3,1.437,3,1.059,3,1.01,4,1.002,2,2,1,1,1,1,1,1.569470588,2,2.3595,3,1.40257649,2
EGY,Egypt,2017,134,2.385742626,4,1.737,1,4.5,5,2.138,3,1.918,3,3,2,4,5,2.25,4,2.5,3,2.5,3,4,5,1.648,5,4.172,5,1.526,5,2.992,5,1.731,3,1.668,4,1,1,2.46,5,1.008,4,1.007,3,3,4,2.1,5,1,1,1.852823529,3,2.592323529,4,2.562582931,5
ERI,Eritrea,2017,142,2.545087423,4,3.097,4,3.5,5,3.925,5,5,5,1,1,2,2,1,1,2,1,3.25,4,5,5,1,1,1,1,1,1,1,1,2.082,4,5,5,2.424,4,1.107,3,1,1,5,5,4,5,1.5,3,1,1,1.784294118,3,3.426205882,5,1.851046699,4
ESP,Spain,2017,16,1.471391462,2,1.862,1,2.847,4,1.345,1,2.052,3,2,1,1,1,1,1,2,1,1.75,2,1.5,1,1.219,4,1.499,3,1,1,1,1,1.377,1,1.403,3,1.286,2,1.43,5,2.829,5,1,1,1,1,1.5,3,1,1,1.726294118,2,1.6665,1,1.04589372,1
EST,Estonia,2017,31,1.596513949,2,2.312,2,2.553,3,2.277,3,2.614,4,2,1,1,1,1,1,2,1,1.75,2,1,1,1.724,5,1,1,1,1,1,1,1.989,4,1.739,4,1.148,2,1.014,2,1,1,1.008,3,3,4,1.7,4,1,1,1.484823529,1,1.752264706,1,1.466827697,3
ETH,Ethiopia,2017,131,2.357743643,4,2.514,3,1.5,1,3.697,4,2.021,3,4,3,4,5,4.5,5,2,1,3.375,5,3.5,4,1.062,2,3.005,4,2.105,5,2.291,5,1.291,1,1.199,2,1.998,3,1.205,4,1,1,1.026,4,3,4,1.375,2,1,1,1.747941176,3,2.706088235,4,2.414605475,5
FIN,Finland,2017,14,1.431739085,1,1.588,1,1.702,1,1.805,2,1.451,1,2,1,1,1,1,1,1,1,1.25,1,1,1,3.606,5,1,1,1,1,1,1,1.688,3,1.614,4,1,1,1.162,4,2.697,5,1,1,2,1,1.7,4,1,1,1.964294118,4,1.277735294,1,1.265539452,2
FRA,France,2017,69,1.909331775,3,2.264,2,2.633,3,1.615,2,1.87,3,2,1,1,1,1.25,2,2,1,1.75,2,1.5,1,1.066,2,3.742,5,1.421,5,2.113,5,1.903,4,1.482,3,1.024,1,5,5,4.957,5,1,1,1,1,2.325,5,1,1,2.754176471,5,1.852794118,1,1.389040258,2
GAB,Gabon,2017,100,2.034010383,3,4.019,5,3.5,5,3.85,5,2.511,4,3,2,3,3,2.25,4,2,1,2.5,3,2,2,1.077,3,1,1,1,1,1,1,1.693,3,1.343,3,3.924,5,1.014,2,1,1,1.003,2,2,1,1.4,2,1,1,1.830352941,3,2.478,4,1.64057971,3
GBR,United Kingdom,2017,40,1.721447266,2,2.031,2,2.526,3,1.935,2,1.968,3,2,1,1,1,1.5,2,2,1,1.125,1,1,1,1.433,4,3.139,5,1,1,1,1,1.965,4,1.353,3,1.104,2,5,5,3.719,5,1,1,1,1,2.15,5,1,1,2.580411765,5,1.723323529,1,1.105555556,1
GEO,Georgia,2017,103,2.054962433,3,2.001,1,2.192,2,2.64,3,2.986,5,4,3,3,3,1.5,2,2,1,2.5,3,2,2,1.022,2,2.013,3,1,1,1,1,2.008,4,1.833,5,1,1,1.064,3,1.043,4,3.448,5,3,4,1.5,3,1,1,1.767470588,3,2.365147059,3,1.851046699,4
GHA,Ghana,2017,45,1.773540231,2,2.001,1,2.5,2,1.995,2,1.411,1,4,3,2,2,3,5,3,3,1.75,2,2.5,3,1.068,2,1,1,1,1,1,1,1.167,1,1.08,1,2.136,4,1.018,2,1,1,1.017,3,2,1,2.025,5,1,1,1.703294118,2,2.052470588,2,1.496658615,3
GIN,Guinea,2017,104,2.059126498,3,3.152,4,1.288,1,3.675,4,1.182,1,5,5,2,2,3,5,4,4,2.5,3,3,3,1.011,1,1,1,1.105,4,1,1,1.898,4,1.124,1,4.064,5,1.027,2,1,1,1.048,4,2,1,1.4,2,1,1,2.192647059,5,2.492882353,4,1.450112721,3
GMB,The Gambia,2017,118,2.178341403,3,3.006,4,2.5,2,3.85,5,1.435,1,3,2,3,3,2.25,4,3,3,3.25,4,3.5,4,1,1,1,1,1,1,1,1,1.363,1,1.052,1,2.862,4,1,1,1,1,1.165,4,4,5,1.3,2,1,1,1.620823529,2,2.606852941,4,2.033977456,4
GNB,Guinea-Bissau,2017,112,2.126474305,3,3.097,4,2.5,2,2.398,3,1.245,1,5,5,3,3,1.5,2,4,4,5,5,2.5,3,1,1,1,1,1,1,1,1,1.755,3,1.369,3,3.62,5,1.008,1,1,1,1.03,4,2,1,1.2,2,1,1,2.147764706,5,2.551117647,4,1.622222222,3
GNQ,Equatorial Guinea,2017,54,1.811782553,2,3.097,4,2.5,2,2.35,3,1.498,2,3,2,2,2,1.5,2,2.5,3,3,4,3,3,2.643,5,1,1,1,1,1,1,1.591,2,1.158,1,1.684,3,1.013,2,1,1,1.003,2,2,1,1,1,1,1,1.717117647,2,2.211676471,2,1.40257649,2
GRC,Greece,2017,68,1.907661151,3,2.741,3,3.439,5,1.5,1,1.704,2,3,2,3,3,1.75,3,1,1,1.625,2,2.5,3,2.631,5,2.56,4,1,1,1,1,2.137,4,3.001,5,1.081,2,1.73,5,1,1,1,1,3,4,1.5,3,1,1,2.052352941,4,1.897705882,2,1.851046699,4
GTM,Guatemala,2017,113,2.130186274,3,3.281,4,1.968,2,5,5,1.989,3,4,3,3,3,2,3,5,5,2.25,3,2.5,3,1.031,2,1.612,3,1.053,4,1,1,1.21,1,1.168,1,2.272,4,1.003,1,1,1,1.025,4,2,1,1.4,2,1,1,1.727705882,3,2.765823529,5,1.646041868,3
GUY,Guyana,2017,87,1.982734817,3,3.368,4,3.105,4,4.952,5,3.247,5,3,2,2,2,1,1,4,4,2.5,3,2,2,1,1,1,1,1,1,1,1,1.545,2,1.681,4,1.228,2,1.003,1,1,1,1.012,3,2,1,1,1,1,1,1.524529412,1,2.706352941,4,1.40257649,2
HND,Honduras,2017,108,2.088374527,3,3.412,5,1.657,1,5,5,2.471,4,4,3,2,2,2.5,4,5,5,2.25,3,2.5,3,1.062,2,1,1,1,1,1,1,1.655,3,1.172,2,1.248,2,1.038,2,1,1,1.643,5,2,1,1,1,1,1,1.669882353,2,2.873294118,5,1.40257649,2
HRV,Croatia,2017,28,1.572708241,2,2.187,2,3.416,5,1.425,1,1.633,2,3,2,1,1,1.25,2,1.5,1,1.875,2,1,1,1.249,4,1.091,2,1,1,1,1,1.569,2,1.563,4,1.841,3,1.067,3,1,1,1.205,5,3,4,1.5,3,1,1,1.626176471,2,1.637058824,1,1.448470209,2
HTI,Haiti,2017,75,1.932283402,3,3.343,4,2.5,2,3.822,5,1.767,2,4,3,3,3,1.5,2,3,3,2.875,3,2,2,1,1,1,1,1,1,1,1,1.024,1,1.001,1,2.209,4,1,1,1,1,1.091,4,2,1,1,1,1,1,1.674588235,2,2.367117647,3,1.603864734,3
HUN,Hungary,2017,25,1.545617542,2,2.782,3,2.881,4,1.745,2,2.424,4,1,1,2,2,1.5,2,2,1,1.25,1,1.5,1,1.032,2,1.715,3,1,1,1,1,1.478,2,1.41,3,1.017,1,1.049,3,1.113,4,1.01,3,2,1,1.7,4,1,1,1.138823529,1,1.829735294,1,1.466827697,3
IDN,Indonesia,2017,37,1.711782541,2,1.913,1,1.805,1,1.32,1,1.609,2,2,1,2,2,2.5,4,3,3,2,2,3.5,4,1.165,3,2.818,4,1,1,1,1,1.377,1,1.23,2,1.234,2,1.263,4,1.009,4,1.002,2,2,1,1.5,3,1,1,1.342823529,1,2.129558824,2,1.448470209,2
IND,India,2017,130,2.341850252,3,2.303,2,1.677,1,2.415,3,1.261,1,4,3,3,3,4,5,2.5,3,1.125,1,4,5,1.199,4,4.05,5,3.105,5,2.489,5,2.07,4,1.159,1,1.32,2,5,5,1.003,4,1,1,3,4,1,1,1,1,2.441470588,5,2.352441176,3,2.321811594,5
IRL,Ireland,2017,11,1.395152649,1,2.059,2,2.383,2,1.55,2,1.617,2,2,1,2,2,1.5,2,2,1,1,1,1,1,1.376,4,1.587,3,1,1,1,1,1.158,1,1.293,2,1,1,1.012,2,1.651,5,1,1,1,1,1.5,3,1,1,1.390764706,1,1.530911765,1,1.247181965,1
IRN,Iran,2017,137,2.395736554,4,2.438,2,3.5,5,2.125,3,3.207,5,3,2,4,5,2.5,4,2,1,3.25,4,3.5,4,1.085,3,2.925,4,1.105,4,2.002,4,2.61,5,2.029,5,1.644,3,1.858,5,1.034,4,1.037,4,4,5,2,5,1,1,1.906588235,4,2.600970588,4,2.512028986,5
IRQ,Iraq,2017,161,3.314096848,5,2.761,3,5,5,3.12,4,2.005,3,5,5,5,5,3,5,5,5,3.75,5,5,5,2.815,5,5,5,3.263,5,5,5,3.198,5,1.251,2,2.301,4,1.279,4,1,1,4.338,5,3,4,1,1,1.125,5,2.409823529,5,3.915588235,5,3.271267311,5
ISL,Iceland,2017,1,1.099771806,1,1.486,1,1.946,2,1.305,1,1.293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.105,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,3,1,1,1.012352941,1,1.188088235,1,1.04589372,1
ISR,Israel,2017,146,2.645455948,4,2.467,3,2.812,4,1.69,2,3.001,5,3,2,3,3,2.5,4,2,1,2,2,4,5,4.868,5,3.138,5,2,5,1.043,4,3.418,5,4.289,5,1.005,1,5,5,5,5,1.002,2,4,5,1,1,1,1,3.891764706,5,2.393647059,3,2.1181562,5
ITA,Italy,2017,34,1.649233568,2,2.888,3,3.298,4,1.395,1,1.712,2,3,2,1,1,1.25,2,3,3,2,2,1.5,1,1.315,4,2.026,3,1,1,1,1,1.659,3,1.441,3,1,1,1.566,5,2.664,5,1,1,1,1,1.7,4,1,1,1.912941176,4,1.972823529,2,1.064251208,1
JAM,Jamaica,2017,81,1.943573778,3,2.599,3,3.051,4,5,5,2.092,3,4,3,2,2,1,1,5,5,1.25,1,3,3,1.124,3,1,1,1,1,1,1,1.473,2,1.187,2,2.662,4,1.003,1,1,1,1.023,4,1,1,1,1,1,1,1.817705882,3,2.627,4,1.201288245,1
JOR,Jordan,2017,85,1.965594204,3,1.895,1,1.556,1,1.955,2,1.973,3,2,1,2,2,1.75,3,2,1,3.25,4,3,3,2.46,5,2.909,4,1.211,4,1,1,2.763,5,2.533,5,1.445,3,1.296,4,1.637,5,1.006,3,3,4,2.625,5,1,1,1.953,4,2.123058824,2,1.774764895,4
JPN,Japan,2017,7,1.327241445,1,2.248,2,2.003,2,1.155,1,1.348,1,1,1,1,1,1,1,1,1,1,1,1,1,1.174,3,1.332,3,1,1,1,1,1.459,2,1.296,2,1.222,2,1.924,5,1,1,1,1,3,4,1,1,1,1,1.298470588,1,1.267088235,1,1.40257649,2
KAZ,Kazakhstan,2017,80,1.941493844,3,2.569,3,2.207,2,2.805,4,2.748,4,4,3,3,3,1.75,3,2,1,3.375,5,2.5,3,1.796,5,2.625,4,1,1,1,1,1.397,1,1.328,2,1.009,1,1.29,4,1,1,1.004,3,2,1,1,1,1,1,1.760588235,3,2.347294118,3,1.603864734,3
KEN,Kenya,2017,129,2.329792202,3,3.132,4,1.42,1,2.735,4,1.854,3,4,3,3,3,3.25,5,4,4,2.75,3,3.5,4,1.043,2,3.764,5,3,5,2.294,5,1.779,4,1.077,1,1.584,3,1.095,3,1,1,1.005,3,3,4,1.5,3,1.042,5,1.720647059,2,2.719294118,4,2.326086957,5
KGZ,Kyrgyz Republic,2017,110,2.122672756,3,3.223,4,2.5,2,2.87,4,2.321,4,4,3,4,5,1,1,3,3,2.625,3,3,3,1.029,2,1.951,3,1,1,1,1,1.583,2,1.275,2,2.943,4,1.066,3,1.042,4,1.014,3,3,4,1,1,1,1,1.881411765,3,2.384411765,3,2.006441224,4
KHM,Cambodia,2017,91,2.002956041,3,3.55,5,3.11,4,1.92,2,2.092,3,4,3,2,2,2,3,4,4,3.125,4,2,2,1.131,3,1,1,1.053,4,1,1,2.563,5,2.209,5,2.305,4,1.08,3,1,1,1.026,4,2,1,1.6,4,1,1,2.038588235,4,2.427647059,3,1.463111111,3
KOR,South Korea,2017,46,1.775552882,2,2.378,2,2.08,2,1.37,1,1.886,3,1,1,2,2,2,3,1,1,2.125,2,1.5,1,1.902,5,1.274,3,1,1,1,1,2.07,4,2.981,5,1.068,1,2.665,5,1.72,5,1,1,4,5,1.5,3,1,1,1.893941176,4,1.634117647,1,1.851046699,4
XKX,Kosovo,2017,62,1.884903589,2,2.043,2,3.128,4,2.05,2,1.791,3,4,3,3,3,2,3,3,3,4,5,1,1,1.008,1,1,1,1,1,1,1,1.37,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1.573882353,2,2.149588235,2,1.805152979,4
