code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
LKA,Sri Lanka,2008,146,2.438364867,4,2.209,2,2.583,4,3.06,4,1.902,3,4,3,4.5,5,1.25,3,2,1,2.125,2,5,5,1.229,4,3.7872,5,1.632,5,3.279,5,2.524,5,2.004,5,4.547289884,5,1.086612209,3,1,1,1.976,5,2,2,1,1,1,1,2.286377435,5,2.589717647,4,2.429666667,5
LSO,Lesotho,2008,64,1.860595495,2,3.894,5,1.817,2,5,5,1.997,3,3.5,3,2,2,1,1,3,3,2.5,3,2,2,1.014,2,1.046,2,1,1,1,1,2.19,4,1.14,1,3,4,1.001649756,1,1,1,1,1,1,1,1,1,1,1,1.834879369,3,2.418117647,3,1.201288245,1
LTU,Lithuania,2008,45,1.724818704,2,3.703,5,2.677,4,4.112,5,2.954,5,3,2,1,1,1.5,4,2,1,1.25,1,1.5,1,1.471,4,1,1,1,1,1,1,1.54,2,1.62,4,1.313928207,1,1.028210834,2,1,1,1.005,3,2,2,1.6,5,1,1,1.586734642,1,2.175588235,2,1.256360709,2
LVA,Latvia,2008,42,1.700973702,2,3.254,4,4.049,5,3.792,4,3.476,5,2,1,1,1,1,1,2,1,1,1,1.5,1,1.625,5,1,1,1,1,1,1,1.736,3,1.353,2,1.632850306,2,1.005664163,1,1,1,1.01,3,2,2,1.5,5,1,1,1.453570182,1,2.1925,3,1.247181965,2
MAR,Morocco,2008,91,2.000959782,3,2.676,3,1.676,1,1.77,2,2.377,4,2,1,3,4,1.75,4,3,3,3.125,4,3,3,1.091,3,2.3128,4,1.053,3,1,1,3.05,5,1.968,5,2.27448438,3,1.454177924,4,1,1,1.004,3,3,4,1,1,1,1,1.772323678,2,2.284076471,3,1.810615137,4
MDA,Moldova,2008,85,1.981119261,3,3.392,4,2.306,2,3.28,4,2.954,5,2,1,3,4,2,5,2,1,2.875,4,2.5,2,1,1,1.4276,4,1,1,1,1,1.167,1,1.308,2,2.165485464,3,1.027001012,2,1.36,5,1.042,4,3,4,1.375,5,1,1,1.437763174,1,2.399976471,3,1.839573269,4
MDG,Madagascar,2008,33,1.649855556,2,2.74,3,1.171,1,2.658,3,1.728,2,4,3,2,2,3,5,3,3,1.625,2,2,2,1,1,1,1,1.053,3,1,1,1.459,2,1.111,1,1.452339049,2,1.010338473,1,1,1,1,1,1,1,1,1,1,1,1.651511383,1,2.030852941,2,1.206750403,2
MEX,Mexico,2008,113,2.114798248,3,3.045,4,2.882,4,3.84,4,2.558,4,4,3,2,2,2.25,5,3,3,1.875,2,3.5,4,1.06,3,2.5104,4,1.368,5,2.662,5,1.134,1,1.314,2,1.675137536,2,1.230470963,4,1,1,1.002,2,2,2,1,1,1,1,1.709275762,2,2.649817647,4,1.775043478,4
MKD,North Macedonia,2008,66,1.869863107,2,2.719,3,3.381,5,2.095,2,1.783,3,4,3,2,2,1,1,3,3,3,4,2,2,1,1,1.2808,3,1,1,1,1,1.922,4,1.814,4,2.700881816,3,1.058236399,3,1,1,1.128,5,2,2,1.5,5,1,1,1.944027813,3,2.179488235,2,1.448470209,3
MLI,Mali,2008,115,2.125011942,3,1.86,1,5,5,4.121,5,1.301,1,4,3,3,4,1,1,3,3,4,5,2,2,1.025,2,2.1556,4,1.053,3,1,1,1.765,3,1.083,1,4.358600208,5,1.033600038,2,1,1,1.011,3,2,2,1.2,4,1,1,2.033176502,4,2.597711765,4,1.62768438,3
MMR,Myanmar,2008,128,2.222388242,3,1.447,1,1.662,1,1.69,1,2.044,4,2,1,4,5,2.25,5,2,1,3.375,4,4.5,5,1.227,4,2.4492,4,1.895,5,2.233,5,3.585,5,2.204,5,3.310754738,4,1.278973799,4,1,1,1.176,5,3,4,1,1,1,1,1.970025345,3,2.296217647,3,2.346867955,5
MNE,Montenegro,2008,96,2.019189263,3,2.024,1,5,5,2.6,3,2.092,4,3,2,2,2,1.5,4,3,3,2,2,1,1,1,1,1.0616,3,1,1,1,1,1.75,3,2.226,5,2.759617132,4,1.021996751,2,5,5,1.871,5,2,2,1,1,1,1,2.502189678,5,2.231035294,3,1.40257649,2
MNG,Mongolia,2008,84,1.977077464,3,3.357,4,2.398,3,4.575,5,3.041,5,2,1,3,4,1,1,3,3,3,4,2.5,2,1,1,1,1,1,1,1,1,1.44,2,1.512,3,1.623722782,2,1.178723605,3,1,1,1.014,4,2,2,1.375,5,1,1,1.393389199,1,2.580705882,4,1.638285024,4
MOZ,Mozambique,2008,56,1.79840219,2,2.92,3,2.5,3,2.827,3,1.506,2,4,3,3,4,1.25,3,1,1,2,2,3,3,1.001,1,1.894,4,1,1,1,1,1.33,1,1.083,1,2.778908094,4,1.04157386,2,1,1,1,1,2,2,1,1,1,1,1.794737516,2,1.988941176,2,1.603864734,3
MRT,Mauritania,2008,134,2.302272009,3,2.379,2,5,5,4.136,5,1.206,1,5,5,4,5,2,5,3,3,3.5,5,3,3,1.032,2,1.8916,4,1,1,1,1,2.161,4,1.786,4,3,4,1.021556816,2,1,1,1.346,5,2,2,1,1,1,1,2.177804144,4,2.807829412,5,1.805152979,4
MUS,Mauritius,2008,27,1.607088597,2,3.115,4,5,5,2.047,2,2.44,4,2,1,1,1,1,1,3.5,4,1.25,1,2,2,1.11,3,1,1,1,1,1,1,1.559,2,1,1,1.795042127,2,1.001099838,1,1,1,1.002,2,1,1,1,1,1,1,1.348904927,1,2.231205882,3,1,1
MWI,Malawi,2008,54,1.795338306,2,3.306,4,1.5,1,1.79,2,1.665,2,4,3,3,4,1.25,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1.272,1,1.059,1,5,5,1.002749594,1,1,1,1,1,1,1,1,1,1,1,2.039426399,4,2.0095,2,1.40257649,2
MYS,Malaysia,2008,32,1.648994013,2,3.059,4,2.5,3,2.087,2,2.274,4,1,1,1,1,2,5,2,1,2.25,2,2.5,2,1.541,4,1,1,1,1,1,1,1.87,4,1.631,4,2.481815529,3,1.361461617,4,1,1,1.001,1,2,2,1,1,1,1,1.478353877,1,2.083852941,2,1.201288245,1
NAM,Namibia,2008,99,2.041760876,3,4.137,5,3.25,4,4.845,5,2.487,4,3,2,2,2,1.5,4,3,3,1.5,2,2,2,1.62,5,1,1,1.105,4,1,1,2.615,5,1.678,4,4.419371102,5,1.020951906,2,1,1,1.018,4,2,2,1,1,1,1,2.101623407,4,2.516882353,4,1.413397746,3
NER,Niger,2008,82,1.974429792,3,1.669,1,2.5,3,2.715,3,1.356,1,4,3,3,4,2,5,3.5,4,2.75,3,2,2,1.005,1,2.7348,5,1.053,3,1,1,1.354,1,1.046,1,2.798770018,4,1.011438311,1,1,1,1.002,2,3,4,1,1,1,1,1.790697351,2,2.232723529,3,1.810615137,4
NGA,Nigeria,2008,138,2.345229429,3,2.635,3,2.039,2,4.028,5,1.229,1,5,5,3,4,3,5,5,5,3,4,4,5,1.015,2,3.2668,5,2.579,5,2.181,5,1.191,1,1.085,1,1.058786776,1,1.276499165,4,1,1,1.003,3,2,2,1,1,1,1,1.795827709,2,2.981370588,5,2.00431723,5
NIC,Nicaragua,2008,65,1.866401755,2,2.792,3,1.794,1,4.34,5,1.87,3,4,3,2,2,1,1,2,1,2.875,4,2,2,1.035,2,1,1,1,1,1,1,1.234,1,1.364,3,2.013213589,3,1.055101862,2,1,1,1.011,3,3,4,1.125,4,1,1,1.73280781,2,2.155058824,2,1.615338164,3
NLD,Netherlands,2008,20,1.533302457,2,2.09,2,2.078,2,1.53,1,1.989,3,2,1,1,1,1,1,2,1,1,1,1,1,1.735,5,1.0576,2,1,1,1,1,1.626,3,1.458,3,2.325368852,3,1.431356295,4,5,5,1,1,1,1,1.7,5,1,1,2.328400387,5,1.461947059,1,1.064251208,1
NOR,Norway,2008,9,1.344562481,1,1.587,1,1.808,2,1.355,1,1.554,2,1,1,1,1,1,1,1,1,1,1,1,1,4.529,5,1.096,3,1,1,1,1,1.578,2,1.688,4,2.2,3,1.174159279,3,2.454,5,1,1,1,1,1.7,5,1,1,1.992616343,3,1.219382353,1,1.064251208,1
NPL,Nepal,2008,109,2.091319794,3,3.018,4,2.01,2,2.352,3,1.174,1,3,2,2,2,1.25,3,3,3,3,4,4.5,5,1.026,2,3.3516,5,2.421,5,2.554,5,1.559,2,1.372,3,3.478406347,4,1.009348619,1,1,1,1.066,4,2,2,1,1,1,1,1.758756385,2,2.492094118,4,1.861826087,4
NZL,New Zealand,2008,3,1.314213405,1,2.41,2,1.912,2,1.74,1,2.432,4,1,1,1,1,1,1,2,1,1,1,1,1,2.182,5,1.0116,2,1,1,1,1,1.616,3,1.332,2,1.518461017,2,1.046028202,2,1.007,4,1,1,1,1,1.325,4,1,1,1.320941567,1,1.536623529,1,1.029830918,1
OMN,Oman,2008,40,1.688356638,2,2.288,2,3.25,4,2.027,2,1.483,1,4,3,1,1,2.25,5,1,1,2.75,3,1,1,4.142,5,1,1,1,1,1,1,3.547,5,3.52,5,1.186989285,1,1.159366464,3,1.011,4,1.001,1,1,1,1,1,1,1,2.54723988,5,1.791911765,1,1,1
PAK,Pakistan,2008,149,2.628715172,4,2.243,2,2.5,3,3.025,4,1.419,1,4,3,4,5,1.75,4,4,5,4.25,5,4,5,1.203,4,4.0888,5,2.421,5,2.414,5,2.18,4,1.593,4,2.01841006,3,5,5,1.007,4,1.006,3,3,4,1,1,1,1,2.588812948,5,2.854047059,5,2.437510467,5
PAN,Panama,2008,51,1.770155487,2,2.574,3,2.649,4,4.093,5,3.674,5,3,2,1,1,1.5,4,2,1,2.25,2,1,1,1,1,1,1,1,1,1,1,1.43,2,1,1,4.527621568,5,1,1,1,1,1.001,1,2,2,1,1,1,1,1.818543714,3,2.193147059,3,1.201288245,1
PER,Peru,2008,86,1.982012457,3,3.547,5,2.262,2,2.883,3,2.013,3,3,2,2,2,1,1,4,5,2.375,3,3,3,1.394,4,2.5256,5,1,1,1,1,1.55,2,1.523,3,3.805038904,4,1.340344736,4,1.005,4,1.009,3,2,2,1,1,1,1,1.916477177,3,2.4878,4,1.40257649,2
PHL,Philippines,2008,121,2.148044732,3,2.071,2,1.658,1,3.513,4,1.823,3,4,3,3,4,1,1,4,5,3,4,4,5,1.015,2,3.3344,5,1.737,5,2.285,5,1.597,2,1.182,1,1.548237533,2,1.111138586,3,1.001,4,1.001,1,2,2,1.125,4,1,1,1.707111225,2,2.599435294,4,1.94994847,4
PNG,Papua New Guinea,2008,79,1.958022806,3,2.299,2,1.5,1,3.82,4,1.53,2,4,3,2,2,1.25,3,5,5,3,4,3,3,1,1,1.0616,3,1,1,1,1,1.143,1,1.078,1,3.0947401,4,1.000164976,1,1,1,1,1,2,2,1,1,1,1,1.80188089,3,2.504123529,4,1.40257649,2
POL,Poland,2008,24,1.555267731,2,2.327,2,2.312,2,1.93,2,2.835,5,2,1,1,1,1,1,2,1,1.375,2,1.5,1,1.745,5,1,1,1,1,1,1,1.836,3,1.536,3,1,1,1.720613575,5,1.417,5,1.002,2,2,2,1.925,5,1,1,1.626284749,1,1.725,1,1.286191626,2
PRK,North Korea,2008,156,2.840462369,4,2.299,2,5,5,2.673,3,4.956,5,5,5,5,5,1,1,2,1,3.5,5,4,5,1.018,2,1,1,1,1,1,1,4.823,5,5,5,3.078889546,4,5,5,1.272,5,1.001,1,4,5,1,1,1,1,3.626810535,5,2.778264706,5,2.409017713,5
PRT,Portugal,2008,7,1.344160748,1,2.435,3,3.309,5,1.64,1,1.949,3,1,1,1,1,1,1,1,1,1,1,2,2,1.706,5,1,1,1,1,1,1,1.569,2,1.634,4,1.193525664,1,1.262751195,4,1,1,1,1,1,1,1.475,5,1,1,1.293723818,1,1.607029412,1,1.043599034,1
PRY,Paraguay,2008,62,1.841837959,2,3.437,5,2.393,3,4.523,5,1.807,3,4,3,1,1,1.5,4,3,3,2.75,3,3,3,1.013,2,1,1,1,1,1,1,1.258,1,1.258,2,2.7633704,4,1.025296264,2,1,1,1.001,1,1,1,1,1,1,1,1.803566447,3,2.544323529,4,1,1
PSE,Palestine,2008,162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
QAT,Qatar,2008,18,1.458794505,2,1.512,1,3.304,5,1.345,1,1.601,2,3,2,1,1,1.25,3,1,1,2.125,2,1.5,1,1.404,4,1.1996,3,1.211,4,1,1,1.984,4,3.199,5,1.978783203,3,1.059226253,3,1.059,4,1.002,2,1,1,1,1,1,1,1.910955598,3,1.5673,1,1.021745572,1
ROU,Romania,2008,21,1.541374575,2,2.669,3,2.094,2,2.005,2,2.274,4,3,2,1,1,1,1,2,1,1.375,2,2.5,2,1.586,4,1,1,1,1,1,1,1.669,3,1.602,4,1.105079922,1,1.69410749,5,1.086,4,1.008,3,1,1,1.925,5,1,1,1.721440136,2,1.813617647,1,1.084903382,1
RUS,Russia,2008,157,2.915396346,5,4.172,5,4.065,5,5,5,5,5,4,3,3,4,1.25,3,3,3,2.5,3,4,5,1.009,2,3.3784,5,1.842,5,2.241,5,2.123,4,2.094,5,2.270209814,3,5,5,5,5,1.065,4,3,4,1,1,1,1,3.352495272,5,3.308170588,5,2.141727858,5
RWA,Rwanda,2008,73,1.916079683,3,1.384,1,1.016,1,2.382,3,5,5,2,1,2,2,1,1,3,3,2.25,2,2.5,2,1.035,2,1.946,4,1,1,1,1,1.655,3,1.53,3,4.767281503,5,1.022106735,2,1,1,1.28,5,3,4,1.5,5,1,1,1.767110777,2,2.198235294,3,1.649758454,4
SAU,Saudi Arabia,2008,117,2.136329822,3,1.84,1,3.25,4,1.625,1,2.036,3,3,2,3,4,2.5,5,3,3,3,4,3,3,2.079,5,2.4252,4,1.263,5,1.478,5,3.356,5,2.336,5,3.103753092,4,2.174296573,5,1.02,4,1.001,1,2,2,1,1,1,1,2.372493877,5,2.359776471,3,1.727185185,4
SDN,Sudan,2008,159,3.080709458,5,1.924,1,4.5,5,3.136,4,1.348,1,5,5,5,5,2,5,3,3,3.5,5,5,5,1.341,4,3.5216,5,5,5,3.29,5,3.527,5,1.441,3,4.2,5,1.297836014,4,1,1,2.873,5,5,5,1,1,1,1,2.524206355,5,3.129270588,5,3.483494364,5
SEN,Senegal,2008,75,1.939929444,3,2.342,2,2.5,3,1.135,1,1.451,1,4,3,3,4,1.5,4,3,3,2.5,3,3,3,1.053,2,1.0152,2,1.211,4,2.103,5,1.616,3,1.177,1,4.469267962,5,1.008743709,1,1,1,1.045,4,2,2,1,1,1,1,2.038633356,4,2.003805882,2,1.84763124,4
SGP,Singapore,2008,22,1.544237839,2,1.479,1,1.897,2,1.24,1,3.073,5,2,1,1,1,1,1,1,1,1,1,1.5,1,5,5,1,1,1,1,1,1,2.883,5,3.507,5,1.238206126,1,1.444719321,4,1.401,5,1.001,1,2,2,1,1,1,1,2.340798248,5,1.3915,1,1.201288245,1
SLE,Sierra Leone,2008,57,1.805829233,2,3.046,4,1.785,1,1.875,2,1.222,1,3,2,2,2,2.25,5,3,3,3,4,2.5,2,1.022,2,1,1,1.053,3,1,1,1.225,1,1.293,2,3.997182206,5,1.000109984,1,1,1,1.178,5,2,2,1,1,1,1,1.769099668,2,2.150617647,2,1.408038647,3
SLV,El Salvador,2008,92,2.008019793,3,3.652,5,2.374,3,5,5,2.922,5,3,2,2,2,1,1,5,5,1.5,2,3,3,1.023,2,1,1,1,1,1,1,1.306,1,1.353,2,1.33847219,1,1.018807222,2,1,1,1.033,4,2,2,1.375,5,1,1,1.47631565,1,2.764,5,1.436996779,3
SOM,Somalia,2008,158,3.075346603,5,2.205,2,1.5,1,2.894,3,1.158,1,5,5,5,5,3,5,5,5,4.5,5,4,5,1,1,3.4468,5,2.684,5,3.047,5,2.911,5,1.035,1,4.2,5,1,1,1,1,5,5,5,5,1,1,1,1,2.311294118,5,3.413488235,5,3.19589533,5
SRB,Serbia,2008,71,1.90086708,2,2.235,2,3.457,5,1.8,2,1.846,3,3,2,2,2,1.5,4,2,1,3,4,2,2,1,1,1.2668,3,1,1,1,1,1.946,4,1.914,4,2.36400686,3,1.196540974,3,1.035,4,2.414,5,3,4,1,1,1,1,1.773096273,2,2.191282353,3,1.603864734,3
SSD,South Sudan,2008,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SVK,Slovakia,2008,19,1.527459007,2,3.175,4,2.879,4,1.86,2,2.21,4,1,1,1,1,1,1,2,1,1.375,2,2,2,1.013,2,1,1,1,1,1,1,1.822,3,1.518,3,1.193977528,1,1.182463053,3,1.379,5,1.002,2,2,2,1.825,5,1,1,1.281079071,1,1.845294118,2,1.277012882,2
SVN,Slovenia,2008,6,1.336418681,1,1.891,1,2.975,4,1.5,1,1.498,2,1,1,2,2,1,1,1,1,1,1,1,1,1.289,4,1,1,1,1,1,1,1.688,3,1.492,3,1.124218632,1,1.042343746,2,1,1,1.001,1,2,2,1.125,4,1,1,1.194909912,1,1.355764706,1,1.414049919,3
SWE,Sweden,2008,14,1.411301622,1,2.1,2,1.944,2,1.46,1,1.625,2,2,1,1,1,1,1,1,1,1,1,1,1,1.552,4,1.1688,3,1,1,1,1,1.602,2,1.435,3,1.22002889,1,1.511864405,4,5,5,1,1,1,1,1.125,4,1,1,2.185508882,4,1.299547059,1,1.01147343,1
SWZ,Eswatini,2008,69,1.887891404,2,3.724,5,2.317,2,4.349,5,2.875,5,3,2,1,1,1,1,3,3,3,4,3,3,1,1,1.0424,2,1,1,1,1,1.852,3,1.379,3,3.848182171,4,1,1,1,1,1.001,1,1,1,1,1,1,1,1.832844961,3,2.624494118,4,1,1
SYR,Syria,2008,108,2.090086271,3,1.572,1,1.053,1,2.085,2,1.538,2,2,1,2,2,4,5,2,1,3.75,5,3,3,1.182,3,1.6168,4,1.053,3,1,1,2.744,5,3.377,5,1.91832436,2,3.561521699,5,1.004,4,1.022,4,4,5,1,1,1,1,2.243483166,5,2.210311765,3,1.810615137,4
TCD,Chad,2008,154,2.781413706,4,4.469,5,2.5,3,3.853,4,1.269,1,4,3,5,5,1,1,3,3,3.875,5,4,5,1.064,3,3.2268,5,1.842,5,3.231,5,1.664,3,1.368,3,3.826594449,4,1.030135549,2,1,1,1.721,5,5,5,1.5,5,1,1,1.996211503,3,2.940105882,5,3.192049919,5
TGO,Togo,2008,70,1.894853539,2,3.169,4,1.5,1,3.853,4,1.483,1,4,3,2,2,1,1,3,3,3,4,3,3,1,1,1,1,1.053,3,1,1,1.597,2,1.218,2,2.73751821,4,1.015397726,2,1,1,1.122,4,2,2,1,1,1,1,1.83242527,3,2.334,3,1.408038647,3
THA,Thailand,2008,129,2.243595727,3,2.37,2,2.639,4,3.337,4,2.835,5,2,1,3,4,1.25,3,4,5,3.625,5,4,5,1.099,3,3.6428,5,1.474,5,2.528,5,1.702,3,1.709,4,1.211663816,1,1.812230045,5,1.038,4,1.001,1,2,2,1,1,1,1,1.529059869,1,2.894694118,5,1.960283414,4
TJK,Tajikistan,2008,127,2.210397565,3,2.426,3,2.5,3,2.078,2,2.242,4,4,3,4,5,1.5,4,4,5,3.75,5,3,3,1.04,2,1.334,3,1.053,3,1,1,1.478,2,1.174,1,2.505154704,3,1.021391841,2,1,1,1.004,3,4,5,1,1,1,1,1.791675584,2,2.470588235,4,2.213191626,5
TKM,Turkmenistan,2008,98,2.040808536,3,1.675,1,3.25,4,2.582,3,2.804,4,4,3,4,5,1,1,3,3,3.5,5,3,3,1.11,3,1,1,1,1,1,1,1.272,1,1.502,3,2.235042236,3,1.486898092,4,1,1,1.004,3,2,2,1,1,1,1,1.864634044,3,2.368558824,3,1.805152979,4
TLS,Timor-Leste,2008,97,2.019437487,3,2.299,2,2.498,3,2.655,3,1.277,1,3,2,2,2,1.25,3,3,3,3,4,3.5,4,1,1,1.4596,4,1,1,1,1,2.72,5,1.128,1,4.331137209,5,1,1,1,1,3.024,5,2,2,1,1,1,1,1.962251436,3,2.517858824,4,1.40257649,2
TTO,Trinidad and Tobago,2008,105,2.078308439,3,3.292,4,3.325,5,5,5,3.12,5,4,3,2,2,1.25,3,5,5,2,2,2.5,2,1.061,3,1.1384,3,1,1,1,1,2.185,4,1.328,2,3.095595286,4,1,1,1,1,1.005,3,1,1,1,1,1,1,1.961128857,3,2.860523529,5,1.201288245,1
TUN,Tunisia,2008,48,1.73404019,2,1.824,1,2.5,3,2.143,2,3.065,5,2,1,2,2,1.25,3,2,1,2.625,3,3,3,1.228,4,2.1896,4,1.053,3,1,1,1.54,2,1.53,3,1.820479221,2,1.102339886,3,1,1,1.008,3,2,2,1,1,1,1,1.443763418,1,2.158829412,2,1.408038647,3
TUR,Turkiye,2008,139,2.353883827,4,3.342,4,3.432,5,2.718,3,1.799,3,2.5,2,4,5,1.75,4,3,3,2.5,3,3.5,4,1.584,4,3.052,5,1.474,5,2.182,5,1.87,4,2.057,5,1.247692097,1,3.454782463,5,1.096,4,1.104,4,3,4,1.175,4,1,1,2.039395975,4,2.598852941,4,2.309276973,5
TWN,Taiwan,2008,58,1.814151335,2,2.751,3,2.5,3,1.69,1,3.183,5,3,2,3,4,1,1,1,1,2,2,1,1,1.998,5,1,1,1,1,1,1,2.242,4,2.95,5,1,1,2.518600724,5,1,1,1,1,3,4,1,1,1,1,2.113870716,4,1.678294118,1,1.805152979,4
TZA,Tanzania,2008,49,1.735428347,2,2.904,3,1.434,1,3.458,4,1.862,3,3,2,2,2,1.25,3,3,3,2.25,2,2.5,2,1.026,2,1.0232,2,1,1,1,1,1.315,1,1.106,1,1.557323216,2,1.062580758,3,1,1,1.001,1,2,2,1,1,1,1,1.482140512,1,2.153894118,2,1.40257649,2
UGA,Uganda,2008,144,2.411866527,4,2.675,3,1.624,1,3.715,4,1.736,3,3,2,4,5,2.75,5,3,3,2.25,2,4,5,1.025,2,2.7424,5,2.684,5,2.203,5,1.502,2,1.233,2,4.2,5,1.088536924,3,1,1,2.398,5,3,4,1,1,1.042,5,1.834447693,3,2.743876471,5,2.430597424,5
UKR,Ukraine,2008,107,2.087980772,3,3.85,5,2.748,4,3.115,4,3.729,5,3,2,2,2,1,1,3,3,2.875,4,3,3,1,1,1.0616,3,1,1,1,1,1.478,2,1.518,3,2.180235797,3,2.832439374,5,2.132,5,1.018,4,2,2,1.25,4,1,1,2.132105277,4,2.592241176,4,1.425523349,3
URY,Uruguay,2008,35,1.656099927,2,3.549,5,3.539,5,2.93,3,2.638,4,3,2,1,1,1,1,2,1,1.5,2,1,1,1.129,3,1.046,2,1,1,1,1,1.526,2,2.134,5,1.959086702,2,1.080618094,3,1,1,1.002,2,2,2,1,1,1,1,1.690472217,2,1.999941176,2,1.201288245,1
USA,United States of America,2008,131,2.260359102,3,2.069,2,2.141,2,2.893,3,5,5,3,2,1,1,1.75,4,1,1,1,1,3,3,1.143,3,2.1984,4,1,1,1,1,3.251,5,1.777,4,1.359243702,2,5,5,4.178,5,1,1,2,2,3.15,5,3.128,5,3.034969847,5,2.142611765,2,1.826972625,4
UZB,Uzbekistan,2008,118,2.136916645,3,2.27,2,3.25,4,2.36,3,1.989,3,4,3,4,5,1.5,4,3,3,3.75,5,3,3,1,1,1.8148,4,1.053,3,1,1,2.367,5,1.351,2,3.197990265,4,1.344084184,4,1.39,5,1.007,3,2,2,1,1,1,1,2.119660769,4,2.444841176,4,1.810615137,4
VEN,Venezuela,2008,132,2.263298463,3,3.854,5,1.079,1,5,5,1.554,2,4,3,3,4,1.5,4,4,5,3.25,4,3.5,4,1.619,4,1.4412,4,1.158,4,1,1,1.903,4,1.561,3,2.827060411,4,1.299210811,4,1.008,4,1.006,3,3,4,1,1,1,1,2.043632544,4,2.760805882,5,1.821436393,4
VNM,Vietnam,2008,53,1.794794626,2,1.756,1,3.25,4,1.63,1,1.839,3,3,2,1,1,1,1,2,1,2.75,3,2.5,2,1.098,3,1,1,1,1,1,1,2.104,4,1.82,4,4.769485186,5,2.1856249,5,1.005,4,1.127,4,2.5,4,1,1,1,1,2.244402651,5,1.928323529,2,1.301932367,2
YEM,Yemen,2008,140,2.357339761,4,2.503,3,2.5,3,2.328,3,1.388,1,5,5,4,5,4,5,2.5,3,3.625,5,3,3,1.466,4,2.624,5,1.053,3,1,1,3.638,5,1.454,3,4.2,5,1.433885921,4,1,1,1.114,4,3,4,1,1,1,1,2.57750928,5,2.549676471,4,2.011903382,5
ZAF,South Africa,2008,125,2.17873799,3,3.638,5,2.12,2,5,5,3.516,5,4,3,2,2,2.75,5,5,5,2,2,3,3,1.541,4,1.4008,4,1,1,1,1,1.516,2,1.2,2,1.268906815,1,1.223926929,4,1.271,4,1,1,2,2,1,1,1,1,1.79627026,3,3.025694118,5,1.40257649,2
ZMB,Zambia,2008,72,1.909113207,3,3.474,5,1.5,1,3.413,4,1.981,3,4,3,1,1,3,5,3,3,2.25,2,3,3,1.038,2,1,1,1,1,1,1,1.698,3,1.196,2,3.987845318,5,1.04597321,2,1,1,1.001,1,2,2,1,1,1,1,1.998682957,3,2.427088235,3,1.201288245,1
ZWE,Zimbabwe,2008,137,2.337621307,3,3.625,5,2.058,2,4.118,5,2.084,4,4,3,4,5,1.25,3,4,5,3.25,4,4,5,1.09,3,1.1344,3,1,1,1,1,1.712,3,1.336,2,4.158823286,5,1.071874385,3,1,1,1.038,4,3,4,1,1,1,1,2.047604102,4,2.792464706,5,2.006441224,5
ESH,Western Sahara,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
BRB,Barbados,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CPV,Cabo Verde,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LIE,Liechtenstein,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
