code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
KOR,South Korea,2012,50,1.807166521,2,2.802,3,2.014,2,1.54,1,1.767,2,1,1,2,2,1,1,1,1,2.125,2,1,1,3.012,5,1,1,1,1,1,1,2.132,4,3.006,5,2.108992427,3,3.328136166,5,1.624,5,1,1,4,5,1.5,4,1,1,2.257317256,5,1.512029412,1,1.851046699,4
XKX,Kosovo,2012,67,1.913043362,3,2.32,2,2.66,4,2.96,4,1.522,2,4,4,3,3,2,4,3,3,4,5,1,1,1,1,1,1,1,1,1,1,1.364,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1.572235294,1,2.216058824,2,1.805152979,4
KWT,Kuwait,2012,28,1.611188307,2,1.5,1,2.344,2,1.87,2,2.036,3,2,1,2,2,1,1,1,1,2.5,3,2,2,3.461,5,1.574,3,1,1,1,1,2.782,5,1.655,4,1.1969314,1,1.205449658,4,1,1,1.012,3,2,2,1,1,1,1,1.812130104,2,1.685764706,1,1.40257649,2
LAO,Laos,2012,46,1.767925157,2,1.963,1,2.5,3,3.309,4,1.744,2,4,4,2,2,1,1,2,1,2.5,3,2,2,1.104,3,1,1,1.053,4,1,1,1.101,1,1.672,4,3.677119417,5,1.041518868,2,1,1,1.042,4,2,2,1,1,1,1,1.95487032,3,1.971323529,2,1.408038647,2
LBN,Lebanon,2012,135,2.32855112,3,2.306,2,3.425,5,2.252,3,1.807,3,4,4,4,5,1,1,2,1,3.5,5,2.5,3,1.456,4,2.958,5,1.211,5,1,1,2.338,5,3.088,5,3.749801841,5,1.18092328,3,1,1,1.098,4,5,5,1,1,1,1,2.341551384,5,2.262647059,3,2.430763285,5
LBR,Liberia,2012,73,1.942663201,3,3.912,5,3.5,5,2.465,3,1.309,1,4,4,2,2,1.75,4,3,3,3,3,2.5,3,1,1,1,1,1,1,1,1,1.392,2,1.074,1,2.979653601,4,1,1,1,1,1.526,5,2,2,1,1,1,1,1.817135718,3,2.452264706,3,1.40257649,2
LBY,Libya,2012,146,2.481161022,4,3.185,4,2.5,3,2.131,2,2.74,4,5,5,5,5,2.5,5,3.5,4,3.75,5,3,3,1.22,3,1.696,3,1,1,1,1,2.343,5,2.731,5,2.249793271,3,2.42538949,5,1.368,5,1.521,5,3,4,1,1,1,1,2.556926765,5,2.699264706,4,2.207729469,5
LKA,Sri Lanka,2012,119,2.235600355,3,2.329,2,2.631,4,2.865,4,2.028,3,4,4,3,3,2.5,5,2,1,2.125,2,4.5,5,1.146,3,3.343,5,2.158,5,1,1,2.19,4,2.188,5,3.580519622,4,1.088811884,3,1,1,1.434,5,3,4,1,1,1,1,2.14561617,4,2.554294118,4,1.924495974,4
LSO,Lesotho,2012,57,1.852380248,2,3.894,5,1.817,2,5,5,1.989,3,3.5,3,2,2,1.75,4,3,3,2.5,3,2,2,1,1,1,1,1,1,1,1,1.903,4,1.139,1,2.058887876,3,1.001319805,1,1,1,1,1,1,1,1,1,1,1,1.688572657,2,2.480882353,3,1.201288245,1
LTU,Lithuania,2012,47,1.773034482,2,3.536,5,2.73,4,3.49,4,3.176,5,3,2,1,1,1.5,3,2,1,1.5,2,1.5,1,1.291,4,1,1,1,1,1,1,1.382,1,1.515,3,3.51479932,4,1.020346995,2,1,1,1.006,3,2,2,2,5,1,1,1.792155272,2,2.141470588,2,1.293075684,2
LVA,Latvia,2012,42,1.731585471,2,3.239,4,3.26,4,3.792,4,3.634,5,2,1,1,1,1,1,2,1,1.5,2,2,2,1.975,5,1,1,1,1,1,1,1.511,2,1.341,2,1.150701191,1,1.004014407,1,1,1,1.011,3,2,2,2,5,1,1,1.409849741,1,2.253264706,3,1.293075684,2
MAR,Morocco,2012,104,2.091475228,3,2.676,3,1.816,2,1.675,2,2.59,4,2,1,3,3,2.75,5,3,3,3.125,4,3,3,1.788,5,2.866,4,1,1,1,1,3.016,5,1.91,5,2.855627798,4,1.467046024,4,1,1,1.002,2,3,4,1,1,1,1,1.914140804,3,2.424588235,3,1.805152979,4
MDA,Moldova,2012,82,1.977697791,3,3.155,4,2.071,2,3,4,2.448,4,2,1,3,3,2,4,2,1,3.125,4,3,3,1,1,2.002,3,1,1,1,1,1.119,1,1.214,2,1.804987702,2,1.020182019,2,1.573,5,1.057,4,3,4,1.375,4,1,1,1.415030674,1,2.404529412,3,1.839573269,4
MDG,Madagascar,2012,74,1.947292197,3,3.038,3,1.171,1,1.308,1,1.704,2,3,2,3,3,2,4,3,3,4.5,5,2.5,3,1,1,1.87,3,1.105,4,1,1,1.296,1,1.1,1,2.772463271,4,1.010338473,1,1,1,1,1,3,4,1,1,1,1,1.609878939,1,2.256205882,3,1.815974235,4
MEX,Mexico,2012,141,2.423058849,4,3.136,4,2.882,4,4.761,5,2.511,4,4,4,2,2,2.25,4,5,5,2,2,4,5,1.052,2,2.435,4,2.737,5,3.644,5,1.205,1,1.374,3,2.434273915,3,1.193296453,3,1,1,1.002,2,2,2,1,1,1,1,1.806496305,2,3.066441176,5,2.113797101,4
MKD,North Macedonia,2012,59,1.863045182,2,2.719,3,3.371,4,1.845,2,1.965,3,4,4,2,2,1,1,3,3,2.875,3,2,2,1,1,1,1,1,1,1,1,1.583,3,1.59,4,3.318033203,4,1.045313308,2,1,1,1.121,4,2,2,1.875,5,1,1,1.948118019,3,2.133205882,2,1.482890499,3
MLI,Mali,2012,113,2.170121315,3,1.92,1,2.5,3,4.121,5,1.316,1,4,4,4.5,5,1.75,4,2.75,3,3,3,1.5,1,1.019,2,3.221,5,1.316,5,1.957,5,1.831,4,1.067,1,4.754139763,5,1.046908072,2,1,1,1.009,3,2,2,1,1,1,1,2.087235514,4,2.306470588,3,2.130996779,5
MMR,Myanmar,2012,117,2.206586486,3,1.447,1,1.662,1,1.875,2,2.036,3,2,1,4,5,1.5,3,2,1,3.625,5,5,5,1.288,4,3.397,5,1.947,5,2.15,5,3.079,5,2.212,5,2.952583096,4,1.274794417,4,1,1,1.499,5,2,2,1,1,1.292,5,1.875738203,3,2.433088235,3,2.193008052,5
MNE,Montenegro,2012,80,1.975079434,3,2.024,2,4.969,5,2.343,3,2.859,5,3,2,2,2,1.5,3,3,3,2,2,1.5,1,1,1,1.241,2,1,1,1,1,1.55,2,1.736,4,1.513700102,2,1.029970574,2,5,5,1.193,5,2,2,1.125,4,1,1,2.275841878,5,2.255352941,3,1.414049919,3
MNG,Mongolia,2012,55,1.826747091,2,3.43,4,2.398,2,3.547,4,3.057,5,2,1,2,2,1,1,3,3,2.25,2,2.5,3,1.228,3,1,1,1,1,1,1,1.373,1,1.556,4,1.284586412,2,1.155077097,3,1,1,1.024,4,2,2,1.5,4,1,1,1.373435536,1,2.380558824,3,1.448470209,3
MOZ,Mozambique,2012,56,1.834164714,2,3.255,4,2.5,3,2.398,3,1.506,2,3,2,2,2,1.5,3,2,1,2.5,3,3.5,4,1,1,1.204,2,1,1,1,1,1.397,2,1.07,1,4.584659614,5,1.043828527,2,1,1,1,1,2,2,1,1,1,1,1.837341459,3,2.184794118,2,1.40257649,2
MRT,Mauritania,2012,131,2.304457143,3,2.554,2,5,5,4.136,5,1.372,1,5,5,3,3,2.5,5,3,3,3.25,4,2.5,3,1.062,2,2.49,4,1.158,5,1.043,4,1.98,4,1.687,4,4.073232859,5,1.023756491,2,1,1,1.373,5,2,2,1,1,1.333,5,2.275043247,5,2.832176471,5,1.695832528,4
MUS,Mauritius,2012,30,1.624437535,2,3.115,4,5,5,2.263,3,2.551,4,2,1,1,1,1,1,3.5,4,1.25,1,2,2,1,1,1,1,1,1,1,1,1.808,4,1,1,1.725621235,2,1.001099838,1,1,1,1.001,2,1,1,1,1,1,1,1.357090705,1,2.266294118,3,1,1
MWI,Malawi,2012,49,1.786021341,2,3.129,4,1.5,1,2.065,2,1.617,2,4,4,2,2,3,5,3,3,2.875,3,2.5,3,1.003,1,1,1,1,1,1,1,1.182,1,1.047,1,3.8,5,1.002749594,1,1,1,1,1,1,1,1,1,1,1,1.88660287,3,2.220529412,2,1.201288245,1
MYS,Malaysia,2012,31,1.628884976,2,3.618,5,2.5,3,2.005,2,2.084,3,1,1,1,1,2,4,2,1,2,2,2,2,2.232,5,1.882,3,1,1,1,1,1.712,3,1.579,4,3.929904727,5,1.358822007,4,1,1,1.001,2,1,1,1.125,4,1,1,1.704839734,2,2.070411765,2,1.01147343,1
NAM,Namibia,2012,71,1.934473047,3,4.137,5,3.5,5,4.864,5,2.511,4,3,2,2,2,1.25,3,3,3,2,2,2,2,1.287,4,1,1,1,1,1,1,2.601,5,1.608,4,2.64854525,3,1.037724429,2,1,1,1.016,4,1,1,1,1,1,1,1.847191987,3,2.579823529,4,1.201288245,1
NER,Niger,2012,94,2.0536177,3,1.91,1,2.5,3,2.715,3,1.356,1,4,4,3,3,2.25,4,3.5,4,2.75,3,3,3,1.008,2,2.46,4,1.105,4,1,1,1.44,2,1.047,1,3.253365989,4,1.011438311,1,1,1,1.002,2,3,4,1,1,1,1,1.854767465,3,2.377529412,3,1.815974235,4
NGA,Nigeria,2012,147,2.505356487,4,3.233,4,2.118,2,4.028,5,1.229,1,4,4,4,5,3.75,5,5,5,3.25,4,4.5,5,1.036,2,4.182,5,1.737,5,2.886,5,1.263,1,1.078,1,1,1,1.322857318,4,1,1,1.003,3,2,2,1,1,1,1,1.630739527,1,3.249352941,5,2.26073752,5
NIC,Nicaragua,2012,70,1.928259182,3,3.365,4,1.836,2,4.396,5,1.894,3,4,4,2,2,1,1,2,1,3.25,4,2.5,3,1.067,3,1.499,3,1,1,1,1,1.263,1,1.27,2,2.672928835,4,1.055871749,2,1,1,1.008,3,2.5,4,1,1,1,1,1.806674877,2,2.349970588,3,1.503220612,3
NLD,Netherlands,2012,17,1.506112208,2,2.179,2,2.492,2,1.465,1,1.728,2,2,1,1,1,1,1,2,1,1,1,1,1,1.771,4,1,1,1,1,1,1,1.616,3,1.338,2,1.550340044,2,1.249223193,4,5,5,1,1,1,1,1.725,5,1,1,2.194020569,4,1.472264706,1,1.066545894,1
NOR,Norway,2012,21,1.543635721,2,1.702,1,1.792,1,1.3,1,1.585,2,2,1,1,1,1,1,1.5,1,1,1,1,1,5,5,3.483,5,1,1,1,1,1.674,3,1.734,4,1.207286499,1,1.188292192,3,4.519,5,1,1,1,1,1.625,4,1,1,2.491320563,5,1.423617647,1,1.05736715,1
NPL,Nepal,2012,79,1.969950606,3,3.122,4,2.007,2,2.25,3,1.316,1,3,2,2,2,2,4,3,3,3.25,4,3.5,4,1.002,1,3.094,5,1.211,5,1,1,1.593,3,1.48,3,4.45037757,5,1.009788554,1,1,1,1.008,3,2,2,1,1,1,1,1.88706593,3,2.4575,3,1.424322061,3
NZL,New Zealand,2012,3,1.325949759,1,2.63,3,2.022,2,1.775,2,2.566,4,1,1,1,1,1,1,2,1,1,1,1,1,1.79,5,1,1,1,1,1,1,1.631,3,1.343,2,1.252607147,1,1.046028202,2,1,1,1,1,1,1,1.625,4,1,1,1.245370524,1,1.581,1,1.05736715,1
OMN,Oman,2012,65,1.905195588,3,2.3,2,4.5,5,1.645,2,1.483,1,4,4,2,2,2.25,4,2.5,3,3.25,4,1,1,2.132,5,1.332,2,1,1,1,1,3.16,5,2.962,5,2.023134567,3,1.147873161,3,1,1,1.001,2,2,2,1,1,1,1,2.293993448,5,2.113147059,2,1.40257649,2
PAK,Pakistan,2012,158,2.960377884,5,3.676,5,2.5,3,3.28,4,1.364,1,4,4,3,3,3.5,5,3.5,4,3.25,4,5,5,1.46,4,4.714,5,4.737,5,4.294,5,2.204,4,1.517,3,2.014122876,3,5,5,1,1,1.081,4,4,5,1,1,1,1,2.611190927,5,3.146823529,5,3.054618357,5
PAN,Panama,2012,58,1.854468188,2,3.274,4,2.879,4,4.57,5,3.698,5,3,2,1,1,1.5,3,3,3,2,2,2,2,1.027,2,1.426,3,1,1,1,1,1.674,3,1,1,1.611048627,2,1,1,1,1,1.001,2,2,2,1,1,1,1,1.507299838,1,2.564382353,4,1.201288245,1
PER,Peru,2012,89,2.016966902,3,3.476,4,2.599,4,2.883,4,2.226,4,3,2,2,2,1,1,4,4,2.375,2,2.5,3,1.157,3,2.916,4,1.211,5,1.783,5,1.612,3,1.576,4,4.289294299,5,1.358547048,4,1,1,1.006,3,1.5,2,1,1,1,1,1.961425279,4,2.493852941,4,1.481286634,3
PHL,Philippines,2012,126,2.28714333,3,2.862,3,1.675,1,3.958,5,1.815,3,4,4,4,5,1,1,4,4,2.75,3,4,5,1.014,2,3.929,5,1.842,5,2.264,5,1.492,2,1.187,2,2.428422998,3,1.058456367,2,1.001,4,1.055,4,2,2,1,1,1,1,1.789483241,2,2.734294118,4,2.146357488,5
PNG,Papua New Guinea,2012,75,1.954614305,3,2.461,2,1.5,1,3.94,4,1.483,1,4,4,2,2,1.25,3,5,5,3,3,3,3,1,1,1,1,1,1,1,1,1.162,1,1.065,1,2.653272766,4,1.000164976,1,1,1,1.001,2,2,2,1,1,1,1,1.750649439,2,2.524882353,4,1.40257649,2
POL,Poland,2012,19,1.515779253,2,2.358,2,2.29,2,1.505,1,2.677,4,2,1,1,1,1,1,2,1,1.25,1,1.5,1,1.751,4,1,1,1,1,1,1,1.836,4,1.398,3,1.216246309,1,1.637245888,5,1.244,4,1.002,2,2,2,2,5,1,1,1.590954722,1,1.647147059,1,1.293075684,2
PRK,North Korea,2012,157,2.881896616,4,2.461,2,5,5,2.673,3,4.956,5,4,4,5,5,1,1,1.5,1,3.75,5,5,5,1.008,2,1,1,1,1,1,1,5,5,5,5,1.949771414,3,5,5,1.078,4,1.001,2,5,5,1,1,1,1,3.302914284,5,2.880794118,5,2.610305958,5
PRT,Portugal,2012,14,1.45705842,2,2.592,2,3.361,4,1.64,1,1.87,3,1,1,1,1,1,1,1.5,1,1.5,2,1.5,1,3.131,5,1,1,1,1,1,1,1.602,3,1.614,4,2.09142437,3,1.272209798,4,1.372,5,1,1,1,1,1.625,4,1,1,1.635851655,1,1.677323529,1,1.05736715,1
PRY,Paraguay,2012,77,1.962893234,3,3.89,5,2.525,3,4.332,5,1.783,3,4,4,3,3,1.5,3,3,3,2.75,3,3,3,1.027,2,2.199,4,1,1,1,1,1.358,1,1.254,2,1,1,1.022161727,2,1,1,1.001,2,1,1,1,1,1,1,1.608499128,1,2.641882353,4,1.40257649,2
PSE,Palestine,2012,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
QAT,Qatar,2012,20,1.535468832,2,1.512,1,3.304,4,1.24,1,1.475,1,2,1,1,1,1.25,3,1,1,1.75,2,1,1,5,5,1,1,1,1,1,1,1.607,3,2.005,5,3.066644794,4,1.058071424,2,1,1,1.002,2,2.5,4,1,1,1,1,2.090088462,4,1.429147059,1,1.301932367,2
ROU,Romania,2012,22,1.54985504,2,2.849,3,2.237,2,1.625,1,2.108,4,3,2,1,1,1,1,2,1,2,2,2,2,1.281,4,1,1,1,1,1,1,1.602,3,1.525,3,2.357603928,3,1.37119518,4,1.046,4,1.006,3,1,1,2.15,5,1,1,1.751929023,2,1.797235294,1,1.105555556,1
RUS,Russia,2012,156,2.86314323,4,3.216,4,4.12,5,4.232,5,5,5,4,4,3,3,1.25,3,3,3,2.75,3,4,5,1.013,2,4.008,5,1.579,5,2.448,5,2.204,4,2.027,5,1.650097391,2,5,5,5,5,1.032,4,3,4,1.2,4,1,1,3.281658517,5,3.200882353,5,2.174647343,5
RWA,Rwanda,2012,110,2.148573305,3,1.905,1,1.016,1,1.755,2,5,5,3,2,3,3,1,1,3,3,2.75,3,2.5,3,1.054,2,2.566,4,1.053,4,1,1,1.511,2,1.459,3,4.997028232,5,1.02694602,2,1,1,1.333,5,3,4,2.3,5,2.004,5,1.94840556,3,2.271970588,3,2.132032206,5
SAU,Saudi Arabia,2012,121,2.258608943,3,2.01,1,3.5,5,1.525,1,2.392,4,3,2,3,3,2.5,5,3,3,3.375,4,3.5,4,2.804,5,2.532,4,1.105,4,1,1,3.313,5,2.27,5,3.006996222,4,2.208941456,5,1.06,4,1.001,2,3,4,1,1,1,1,2.44675393,5,2.525705882,4,1.815974235,4
SDN,Sudan,2012,160,3.039526884,5,1.938,1,4.5,5,3.136,4,1.451,1,5,5,5,5,2.5,5,3,3,3.875,5,5,5,1.254,4,3.241,5,4.421,5,3.133,5,1.779,4,1.375,3,4.979831933,5,1.346448834,4,1,1,3.798,5,4,5,1,1,1,1,2.400882963,5,3.320147059,5,3.190932367,5
SEN,Senegal,2012,66,1.911583695,3,2.677,3,2.5,3,1.135,1,1.467,1,3,2,3,3,2.75,5,3,3,3,3,2.5,3,1.05,2,2.085,4,1.053,4,1,1,1.679,3,1.161,1,1.8,2,1.011768262,1,1,1,1.045,4,3,4,1,1,1,1,1.553841458,1,2.208,2,1.810615137,4
SGP,Singapore,2012,12,1.444956536,1,1.121,1,1.869,2,1.2,1,2.978,5,2,1,1,1,1,1,1,1,1,1,1.5,1,5,5,1,1,1,1,1,1,2.601,5,3.134,5,1.26547755,2,1.498061443,4,1.381,5,1,1,1,1,1.25,4,1,1,2.272831731,5,1.344235294,1,1.02294686,1
SLE,Sierra Leone,2012,60,1.86566375,2,3.549,5,1.791,1,2.13,2,1.269,1,3,2,2,2,1.75,4,3.5,4,3,3,2.5,3,1.004,1,1.091,2,1,1,1,1,1.201,1,1.279,2,5,5,1.000109984,1,1,1,1.04,4,2,2,1,1,1,1,1.880489997,3,2.2335,2,1.40257649,2
SLV,El Salvador,2012,115,2.201398428,3,3.571,5,2.579,3,5,5,4.156,5,4,4,3,3,1,1,5,5,1.75,2,2.5,3,1.007,1,2.091,4,1,1,1,1,1.344,1,1.391,3,2.059008863,3,1.014462864,2,1,1,1.036,4,2,2,1.5,4,1,1,1.74384743,2,2.918941176,5,1.649758454,3
SOM,Somalia,2012,161,3.158275268,5,2.205,2,1.5,1,2.894,4,1.396,1,5,5,5,5,2.5,5,5,5,5,5,4.5,5,1,1,4.201,5,2.947,5,3.425,5,1.777,4,1.032,1,5,5,1.012923091,1,1,1,5,5,5,5,1,1,1,1,2.273927604,5,3.552382353,5,3.299086957,5
SRB,Serbia,2012,84,1.991990982,3,2.235,2,2.804,4,1.855,2,2.226,4,3,2,2,2,1.5,3,3,3,2.875,3,2,2,1.029,2,1.677,3,1,1,1,1,1.941,4,1.607,4,2.906304816,4,1.199180584,4,1.3,5,2.866,5,3,4,1,1,1,1,1.850832434,3,2.353911765,3,1.603864734,3
SSD,South Sudan,2012,145,2.480888444,4,3.233,4,2.5,3,4.487,5,1.609,2,4,4,4,5,1.25,3,3,3,3,3,4.5,5,1.216,3,1,1,1,1,1,1,2.481,5,4.097,5,1,1,1.019247157,2,1,1,2.802,5,4,5,1,1,1,1,2.096808322,4,2.909764706,5,2.207729469,5
SVK,Slovakia,2012,26,1.601539259,2,3.098,4,3.021,4,1.72,2,2.471,4,2,1,2,2,1,1,2,1,1,1,1.5,1,1.046,2,1.332,2,1,1,1,1,1.444,2,1.447,3,2.066519755,3,1.156726854,3,1.151,4,1.002,2,2,2,1.875,5,1,1,1.466483534,1,1.774176471,1,1.482890499,3
SVN,Slovenia,2012,7,1.390191882,1,1.774,1,2.928,4,1.32,1,1.506,2,1,1,2,2,1,1,1,1,1,1,1,1,1.541,4,1,1,1,1,1,1,1.578,3,1.593,4,2.780626097,4,1.03601968,2,1,1,1,1,2,2,1.625,4,1,1,1.417253602,1,1.320705882,1,1.459943639,3
SWE,Sweden,2012,10,1.427311355,1,1.864,1,2.028,2,1.5,1,1.585,2,2,1,1,1,1,1,1,1,1,1,1,1,1.477,4,1.715,3,1,1,1,1,1.564,2,1.321,2,1.263466316,1,1.425032229,4,5,5,1,1,1,1,1.625,4,1,1,2.14858996,4,1.319441176,1,1.05736715,1
SWZ,Eswatini,2012,97,2.061228969,3,3.724,5,2.34,2,4.768,5,3.46,5,3,2,2.5,3,1,1,3,3,3.125,4,3,3,1,1,1.482,3,1,1,1,1,2.057,4,1.379,3,3,4,1,1,1,1,1.001,2,1.5,2,1,1,1,1,1.757176471,2,2.768,5,1.40257649,2
SYR,Syria,2012,152,2.607338569,4,2.176,2,1.053,1,2.06,2,1.538,2,3,2,5,5,4,5,3,3,3.75,5,4,5,1.903,5,3.714,5,1.053,4,1,1,2.534,5,2.953,5,2.998472405,4,3.817233933,5,1.05,4,1.029,4,5,5,1,1,1,1,2.610508624,5,2.620147059,4,2.615768116,5
TCD,Chad,2012,148,2.525674119,4,3.726,5,2.5,3,3.853,4,1.324,1,5,5,4,5,2.75,5,4,4,3.375,4,4,5,1.228,3,2.026,4,1.789,5,1.174,5,1.693,3,1.33,2,1.79353728,2,1.058676334,3,1,1,1.446,5,4,5,1,1,1.292,5,1.956770798,3,2.989647059,5,2.3828438,5
TGO,Togo,2012,62,1.872307048,2,3.314,4,1.5,1,3.853,4,1.506,2,4,4,2,2,1.5,3,3,3,3,3,2.5,3,1.002,1,1,1,1,1,1,1,1.54,2,1.218,2,2.109592516,3,1.025296264,2,1,1,1.087,4,2,2,1,1,1,1,1.753827872,2,2.33,3,1.40257649,2
THA,Thailand,2012,134,2.314620286,3,2.725,3,2.511,3,2.885,4,3.476,5,2,1,3,3,2,4,4,4,3.125,4,4,5,1.081,3,4.016,5,1.632,5,2.192,5,1.712,3,1.682,4,1.222341872,1,1.719953673,5,1,1,1,1,3,4,1,1,1,1,1.503208515,1,2.947294118,5,2.110222222,4
TJK,Tajikistan,2012,112,2.169937649,3,1.492,1,2.5,3,1.66,2,1.957,3,4,4,4,5,1.5,3,4,4,3.75,5,2,2,1.076,3,2.966,5,1.053,4,2.077,5,1.526,2,1.176,1,1.302578998,2,1.018367287,2,1,1,1.003,3,4,5,1,1,1,1,1.659779992,2,2.292088235,3,2.429979066,5
TKM,Turkmenistan,2012,118,2.221652047,3,1.675,1,3.5,5,2.555,3,5,5,4,4,3.5,4,1,1,3,3,3.75,5,3,3,1.815,5,1,1,1,1,1,1,1.225,1,1.668,4,2.820065222,4,1.489977637,4,1,1,1.004,3,3,4,1,1,1,1,2.030944903,4,2.610617647,4,1.905797101,4
TLS,Timor-Leste,2012,51,1.811983792,2,2.461,2,2.498,3,2.245,3,1.182,1,3,2,2,2,1.25,3,3,3,3,3,2,2,1.415,4,1,1,1,1,1,1,3.394,5,1.128,1,3.728947712,5,1,1,1,1,1,1,2,2,1,1,1,1,2.01952326,4,2.033911765,2,1.40257649,2
TTO,Trinidad and Tobago,2012,111,2.160453039,3,3.694,5,3.5,5,5,5,3.239,5,4,4,3,3,1.25,3,5,5,2,2,2.5,3,1.414,4,1,1,1,1,1,1,2.376,5,1.452,3,2.328013892,3,1,1,1,1,1.007,3,1,1,1,1,1,1,1.949413399,3,2.914029412,5,1.40257649,2
TUN,Tunisia,2012,83,1.988206814,3,1.824,1,2.5,3,2.105,2,2.551,4,2,1,3,3,3.25,5,3.5,4,3.375,4,3,3,1.022,2,2.421,4,1,1,1,1,1.702,3,1.522,3,2.519838037,3,1.108663952,3,1,1,1.006,3,2,2,1,1,1,1,1.52103929,1,2.563558824,4,1.603864734,3
TUR,Turkiye,2012,133,2.311223991,3,2.857,3,3.581,5,2.657,3,2.297,4,3,2,4,5,1.75,4,3,3,2.5,3,3,3,1.628,4,3.881,5,1.263,5,2.196,5,1.808,4,2.05,5,1.248414927,1,3.509004455,5,1.16,4,1.062,4,2,2,1.625,4,1,1,2.145637836,4,2.590970588,4,2.130365539,5
TWN,Taiwan,2012,29,1.623322937,2,2.655,3,2.5,3,1.39,1,3.231,5,2,1,2,2,1,1,1,1,1.125,1,1,1,1.179,3,1,1,1,1,1,1,1.994,4,2.897,5,1,1,2.508702186,5,1.019,4,1,1,3,4,1,1,1,1,1.807241562,2,1.535823529,1,1.603864734,3
TZA,Tanzania,2012,45,1.764796883,2,3.011,3,1.434,1,3.458,4,1.641,2,3,2,2,2,2.5,5,3,3,2.25,2,2.5,3,1.033,2,1,1,1.053,4,1,1,1.32,1,1.089,1,1.036155802,1,1.066210222,3,1,1,1.001,2,2,2,1,1,1,1,1.420878957,1,2.252764706,3,1.408038647,2
UGA,Uganda,2012,128,2.295727856,3,3.274,4,1.555,1,4.029,5,1.72,2,3,2,3,3,2.75,5,3,3,3,3,3.5,4,1.24,3,3.105,5,1.632,5,2.052,5,1.42,2,1.196,2,3.8,5,1.108938911,3,1,1,1.035,4,2,2,2.5,5,1.625,5,1.802283337,2,2.716558824,4,2.144239936,5
UKR,Ukraine,2012,102,2.086872413,3,3.518,5,2.945,4,2.718,3,3.674,5,3,2,2,2,1,1,3,3,2.875,3,2.5,3,1,1,2.292,4,1,1,1,1,1.487,2,1.434,3,2.239739245,3,2.846242336,5,2.512,5,1.018,4,2,2,1.375,4,1,1,2.199776794,5,2.542323529,4,1.436996779,3
URY,Uruguay,2012,27,1.602406049,2,3.25,4,3.539,5,3.188,4,3.033,5,3,2,1,1,1,1,2,1,1.125,1,1,1,1.537,4,1.531,3,1,1,1,1,1.449,2,2.128,5,1.937937542,3,1.073854093,3,1,1,1.002,2,1,1,1,1,1,1,1.725025727,2,2.023176471,2,1,1
USA,United States of America,2012,124,2.269365752,3,2.053,2,2.154,2,2.74,3,5,5,3,2,1,1,1.75,4,1,1,1,1,3,3,1.218,3,2.739,4,1.053,4,1.087,5,3.198,5,1.762,4,1,1,5,5,4.486,5,1,1,2,2,3.2,5,3.008,5,3.047882353,5,2.156147059,2,1.830381643,4
UZB,Uzbekistan,2012,122,2.261398113,3,2.303,2,3.5,5,2.252,3,2.187,4,4,4,4,5,1.5,3,3,3,4,5,3,3,1.015,2,1.96,3,1,1,1,1,2.128,4,1.352,2,4.03209885,5,1.337485158,4,1.604,5,1.014,3,3,4,1,1,1,1,2.228156069,5,2.513352941,4,2.006441224,4
VEN,Venezuela,2012,130,2.304061614,3,4.148,5,1.5,1,5,5,2.108,4,4,4,3,3,1.5,3,4,4,3,3,3,3,2.303,5,2.201,4,1.158,5,1,1,1.54,2,1.601,4,4.162629292,5,1.282713247,4,1.041,4,1.009,3,2.5,4,1,1,1,1,2.246141078,5,2.829588235,5,1.720792271,4
VNM,Vietnam,2012,69,1.926380052,3,2.553,2,3.5,5,1.71,2,1.997,3,3,2,1,1,3.5,5,2,1,2.75,3,2.5,3,1.225,3,1,1,1,1,1,1,1.745,3,1.827,4,4.643495168,5,2.136407168,5,1,1,1.126,4,2.5,4,1,1,1,1,2.193541873,4,2.264529412,3,1.301932367,2
YEM,Yemen,2012,150,2.591600531,4,2.451,2,2.5,3,2.6,3,1.332,1,5,5,4,5,4,5,3,3,4,5,4.5,5,1.241,3,4.149,5,1.211,5,2.156,5,2.959,5,1.408,3,4.047161754,5,1.425912099,4,1,1,1.452,5,3,4,1,1,1,1,2.446356459,5,2.981029412,5,2.260876006,5
