code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
BEL,Belgium,2018,23,1.549705666,2,2.342,2,2.673,4,2.27,3,1.744,2,3,2,1,1,1,1,2,1,1.25,1,1,1,1.259,4,2.887,4,1.421,4,2.011,4,1.43,1,1.385,3,1.236328478,2,1.112,4,1.244,5,1,1,1,1,1.875,5,1,1,1.569920997,1,1.739147059,1,1.327204509,2
BEN,Benin,2018,67,1.913561275,3,3.428,5,3.5,5,3.075,4,1.538,2,4,3,2,2,2,3,3,3,2.5,3,2,2,1.004,1,1,1,1,1,1,1,1.44,2,1.095,1,2.877224557,4,1.007,1,1,1,1.002,2,2,1,1.65,4,1,1,1.814908771,3,2.344294118,3,1.462238325,3
BFA,Burkina Faso,2018,102,2.076379752,3,3.247,4,3.5,5,1.325,1,1.324,1,4,3,2,2,2.75,4,4,4,3.125,4,2.5,3,1.01,2,3.556,5,1.053,4,2.002,4,1.65,3,1.086,1,2.690065379,4,1.011,2,1,1,1.008,3,2,1,1.65,4,1,1,1.817948868,3,2.570794118,4,1.669391304,3
BGD,Bangladesh,2018,88,2.013621735,3,1.828,1,1.5,1,2.145,3,1.356,1,3,2,3,3,3,5,2,1,2.625,3,4,5,1.199,4,3.178,5,1.526,5,2.051,5,1.487,2,1.148,1,1,1,1.163,4,1,1,1.003,2,3,4,1.65,4,1,1,1.479823529,1,2.25,3,2.1305781,4
BGR,Bulgaria,2018,26,1.576224476,2,2.871,3,2.56,3,1.875,2,1.799,3,3,2,1,1,1,1,3,3,1.625,2,2,2,1.009,1,1,1,1,1,1,1,1.545,2,1.663,4,2.159125623,4,1.067,3,1.732,5,1.003,2,1,1,1.375,2,1,1,1.773485367,3,1.903,2,1.03442029,1
BHR,Bahrain,2018,125,2.287983816,3,2.544,3,5,5,1.29,1,3.223,5,3,2,4,5,2.5,4,2,1,3.5,5,3,3,2.413,5,2.773,4,1,1,1,1,2.883,5,1.856,5,1.930608679,3,1.13,4,1,1,1.011,3,3,4,2.5,5,1,1,1.973836315,4,2.604441176,4,2.144122383,5
BIH,Bosnia and Herzegovina,2018,68,1.917280812,3,2.254,2,3.252,4,1.83,2,1.617,2,3,2,3,3,1.5,2,2,1,3.25,4,2,2,1,1,1.903,3,1,1,1,1,1.416,1,1.437,3,1.533030816,2,1.032,2,1.023,4,2.114,5,3,4,1.475,4,1,1,1.525709508,1,2.189735294,2,1.848752013,4
BLR,Belarus,2018,94,2.031318053,3,2.385,2,2.669,4,2.362,3,3.927,5,3,2,3,3,1,1,2,1,3,4,2.5,3,1.717,5,1,1,1,1,1,1,1.464,2,1.752,4,1.567820044,2,1.281,4,2.996,5,1.012,3,3,4,1,1,1,1,2.048978829,4,2.218794118,2,1.805152979,3
BOL,Bolivia,2018,83,1.985759275,3,3.706,5,2.758,4,3.042,4,2.123,3,4,3,2,2,1.75,3,3,3,2.75,3,2,2,1.101,3,1,1,1,1,1,1,1.688,3,1.655,4,4.808398837,5,1.025,2,1,1,1.001,2,2,1,1.2,2,1,1,2.151752804,5,2.358323529,3,1.420933977,2
BRA,Brazil,2018,114,2.160159227,3,3.98,5,2.333,2,5,5,3.761,5,4,3,1,1,3,5,4,4,2.125,2,3.5,4,1.057,2,1.499,3,1.053,4,1,1,1.679,3,1.267,2,4.331110744,5,1.375,5,1.035,4,1,1,1,1,1.4,3,1,1,2.111660088,4,3.08,5,1.042177134,1
BTN,Bhutan,2018,14,1.421484468,1,2.547,3,1.5,1,1.825,2,2.131,3,2,1,2,2,1,1,1,1,1,1,1,1,1.037,2,1,1,1,1,1,1,1.956,4,1.211,2,1.587281675,2,1,1,1,1,1.347,5,2,1,1.55,4,1,1,1.387209609,1,1.418294118,1,1.453059581,2
BWA,Botswana,2018,45,1.768214187,2,3.804,5,3.103,4,4.525,5,2.661,4,3,2,1,1,1.5,2,3,3,1.5,1,2,2,1.078,3,1,1,1,1,1,1,2.457,5,1.57,4,1.328263847,2,1.04,3,1,1,1.004,3,1,1,1,1,1,1,1.646266335,2,2.450588235,3,1,1
CAF,Central African Republic,2018,155,3.057027225,5,3.672,5,1.5,1,4.32,5,1.15,1,5,5,5,5,3,5,5,5,5,5,4,5,1,1,2.882,4,3.421,5,2.62,5,1.702,3,1.218,2,4.800714552,5,1.003,1,1,1,5,5,3,4,1,1,1,1,2.261789947,5,3.735588235,5,2.783323671,5
CAN,Canada,2018,6,1.322998056,1,1.841,1,1.954,2,1.845,2,1.886,3,2,1,1,1,1,1,1,1,1,1,1,1,1.598,4,2.55,4,1,1,1,1,1.54,2,1.262,2,1,1,1.326,5,1.616,5,1,1,1,1,1.75,4,1,1,1.507411765,1,1.427147059,1,1.06884058,1
CHE,Switzerland,2018,12,1.399509423,1,1.727,1,2.094,2,1.345,1,1.649,2,2,1,1,1,1,1,1,1,1,1,1.5,1,1.217,4,1.696,3,1,1,1,1,1.33,1,1.377,3,1,1,1.187,4,5,5,1,1,1,1,1.15,2,1,1,2.024058824,4,1.358294118,1,1.013768116,1
CHL,Chile,2018,32,1.628067083,2,3.35,4,2.415,2,2.348,3,2.914,5,3,2,1,1,1.75,3,2,1,1,1,2,2,1.331,4,2.863,4,1,1,1,1,1.765,3,1.639,4,2.238883119,4,1.204,4,1.03,4,1.001,2,1,1,1,1,1,1,1.744103896,3,2.070852941,2,1,1
CHN,China,2018,99,2.060710123,3,2.027,1,2.5,2,1.325,1,1.957,3,2,1,3,3,2.25,4,2,1,2.625,3,4,5,1.06,2,3.201,5,1.053,4,1,1,1.602,3,1.263,2,1.243945289,2,5,5,1.18,4,1.005,3,3,4,1.25,2,1,1,2.051640622,4,2.247764706,3,1.833561997,4
CIV,Cote d' Ivoire,2018,115,2.18355156,3,3.205,4,1.402,1,4.14,5,1.372,1,4,3,3,3,3,5,4,4,2.875,3,3,3,1.018,2,2.439,4,1.105,4,2.027,4,1.435,2,1.117,1,2.216692963,4,1.009,1,1,1,1.053,4,2,1,1.65,4,1,1,1.741199172,3,2.708441176,4,1.881070853,4
CMR,Cameroon,2018,141,2.507160187,4,3.306,4,2.5,2,1.575,1,1.981,3,4,3,4,5,3.25,5,4,4,3.5,5,3.5,4,1.179,3,3.953,5,2.421,5,2.473,5,1.545,2,1.096,1,2.85890929,4,1.027,2,1,1,1.314,5,3,4,2.75,5,1,1,1.849342269,3,2.840382353,5,2.610014493,5
COD,Democratic Republic of the Congo,2018,158,3.090702264,5,3.838,5,1.5,1,4.25,5,1.229,1,5,5,5,5,3.75,5,5,5,5,5,5,5,1.008,1,2.746,4,4.105,5,3.293,5,1.363,1,1.23,2,4.593047307,5,1.076,3,1,1,2.944,5,3,4,1.5,4,1,1,2.212711448,5,3.682911765,5,3.035177134,5
COG,Republic of the Congo,2018,127,2.303534979,3,3.363,4,2.5,2,4.05,5,1.261,1,4,3,3,3,2,3,4,4,3.25,4,4,5,1.112,3,1,1,1.053,4,2.051,5,3.107,5,1.342,3,2.095854628,3,1.02,2,1,1,1.751,5,2,1,1.45,3,1,1,1.963159368,4,2.869882353,5,1.862185185,4
COL,Colombia,2018,146,2.66081126,4,3.457,5,2.931,4,5,5,2.922,5,4,3,4,5,2.25,4,4,4,1.625,2,3,3,1.187,3,3.784,5,1.263,4,2.012,4,1.898,4,1.922,5,4.020307377,5,1.111,3,1.006,4,5,5,2,1,1,1,1,1,2.14150675,5,3.433764706,5,2.035961353,4
CRI,Costa Rica,2018,42,1.740070675,2,3.403,5,2.388,2,4.149,5,3.888,5,4,3,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1.306,1,1,1,2.214517083,4,1.003,1,1,1,1.001,2,2,1,1,1,1,1,1.708825539,2,2.195205882,2,1.201288245,1
CUB,Cuba,2018,86,1.991035969,3,3.041,4,4.5,5,2.867,4,5,5,2,1,3,3,1,1,1,1,2.625,3,2.5,3,1,1,1,1,1,1,1,1,2.373,5,1.657,4,1.001814726,1,1.336,5,1,1,1.015,3,3,4,1,1,1,1,1.474801732,1,2.430911765,3,1.805152979,3
CYP,Cyprus,2018,57,1.846202202,2,2.084,2,3.12,4,1.645,2,1.617,2,2,1,2,2,1.25,2,2,1,1.5,1,1,1,1.349,4,1.696,3,1,1,1,1,1.831,4,2.887,5,1.311572692,2,1.074,3,1,1,5,5,3,4,1,1,1,1,1.587008552,2,2.123088235,2,1.603864734,3
CZE,Czech Republic,2018,8,1.338638265,1,2.062,1,2.857,4,1.415,1,2.677,4,1,1,1,1,1,1,1,1,1.5,1,1,1,1.02,2,1.794,3,1,1,1,1,1.492,2,1.346,3,1.127672594,1,1.087,3,2.174,5,1.004,3,1,1,1.525,4,1,1,1.338490893,1,1.560352941,1,1.048188406,1
DEU,Germany,2018,20,1.516327097,2,2.209,2,2.498,2,1.415,1,1.601,2,2,1,1,1,1,1,2,1,1,1,1,1,1.068,3,3.016,4,1.211,4,1.522,4,1.54,2,1.329,2,1.002758043,1,1.493,5,3.918,5,1,1,1,1,1.625,4,1,1,1.888971534,3,1.576941176,1,1.184185185,1
DJI,Djibouti,2018,117,2.188767325,3,2.285,2,4.5,5,3.25,4,1.53,2,4,3,3,3,1.5,2,2,1,3,4,3,3,1.426,4,1.446,3,1.053,4,1,1,1.361,1,2.527,5,4.78510906,5,1.011,2,1,1,1.056,4,3,4,2.05,5,1,1,2.248895184,5,2.398852941,3,1.906991948,4
DNK,Denmark,2018,5,1.310277349,1,1.735,1,1.926,2,1.545,1,1.475,1,1,1,1,1,1.25,2,1,1,1,1,1,1,1.969,5,1.74,3,1,1,1,1,1.545,2,1.427,3,1.060100348,1,1.084,3,1.397,5,1,1,2,1,1.9,5,1,1,1.320305923,1,1.318176471,1,1.28389694,2
DOM,Dominican Republic,2018,96,2.044576605,3,4.076,5,2.73,4,4.781,5,2.883,5,3,2,2,2,2.25,4,3,3,2,2,3,3,1.001,1,1,1,1,1,1,1,1.296,1,1.8,4,3.113293291,5,1.005,1,1.01,4,1.001,2,2,1,1,1,1,1,1.733269799,2,2.733676471,4,1.40257649,2
DZA,Algeria,2018,116,2.188475173,3,3.154,4,3.18,4,1.68,2,2.171,3,3,2,3,3,2.25,4,2,1,3,4,2.5,3,3.1,5,3.051,4,1.421,4,2.065,5,3.829,5,1.48,4,1.591117339,2,1.757,5,1,1,1.003,2,3,4,1,1,1,1,2.192425569,5,2.326441176,3,2.062913043,4
ECU,Ecuador,2018,65,1.906930867,3,3.172,4,2.366,2,3.122,4,2.266,4,3,2,2,2,1.75,3,3,3,2.5,3,2.5,3,1.117,3,2.722,4,1,1,1,1,1.717,3,1.366,3,2.689932152,4,1.058,3,1.01,4,1.002,2,2,1,1,1,1,1,1.704933194,2,2.429470588,3,1.40257649,2
EGY,Egypt,2018,134,2.414417539,4,2.122,2,4.5,5,2.138,3,1.918,3,3,2,4,5,2.25,4,2,1,2.5,3,4,5,1.925,5,4.284,5,1.737,5,2.36,5,1.616,3,1.655,4,2.862889378,4,2.36,5,1.008,4,1.007,3,3,4,2.65,5,1,1,2.071869339,4,2.574058824,4,2.507597424,5
ERI,Eritrea,2018,144,2.645162135,4,3.211,4,3.5,5,3.925,5,5,5,1,1,2,2,1.5,2,2,1,3.25,4,4.5,5,1,1,1,1,1.053,4,2.002,4,2.082,4,5,5,3.182320364,5,1.097,3,1,1,5,5,4,5,2,5,1,1,1.871743572,3,3.421558824,5,2.104093398,4
ESP,Spain,2018,29,1.606121521,2,1.733,1,2.819,4,1.325,1,2.052,3,2,1,2,2,1.25,2,2,1,1.625,2,2,2,1.179,3,3.07,4,1,1,1,1,1.43,1,1.396,3,1.288162803,2,1.441,5,3.154,5,1,1,1,1,1.375,2,1,1,1.786548565,3,1.808882353,1,1.235708535,1
EST,Estonia,2018,30,1.609007884,2,2.079,2,2.489,2,2.355,3,2.614,4,2,1,1,1,1,1,2,1,1.75,2,1,1,2.05,5,1,1,1,1,1,1,1.965,4,1.773,4,1.634605311,3,1.014,2,1,1,1.007,3,3,4,1.625,4,1,1,1.581600625,2,1.735117647,1,1.459943639,3
ETH,Ethiopia,2018,136,2.428408808,4,2.441,2,1.5,1,3.697,4,2.021,3,4,3,4,5,4,5,2,1,3.375,5,4.5,5,1.041,2,3.246,5,2.053,5,2.506,5,1.287,1,1.194,2,1.598504685,2,1.197,4,1,1,1.355,5,3,4,1.925,5,1,1,1.696000551,2,2.826058824,5,2.503006441,5
FIN,Finland,2018,15,1.43428361,1,1.741,1,1.702,1,1.75,2,1.451,1,2,1,1,1,1,1,1,1,1,1,1,1,3.516,5,2.249,4,1,1,1,1,1.664,3,1.613,4,1.02658457,1,1.173,4,2.339,5,1,1,2,1,1.625,4,1,1,1.892657008,4,1.328823529,1,1.258655395,1
FRA,France,2018,69,1.918815367,3,2.395,2,2.664,3,1.785,2,1.87,3,2,1,1,1,1.25,2,2,1,1.625,2,1.5,1,1.065,3,3.569,5,1.632,5,2.066,5,1.898,4,1.48,4,1.023838674,1,5,5,5,5,1,1,1,1,2.325,5,1,1,2.76080455,5,1.862205882,1,1.401325282,2
GAB,Gabon,2018,104,2.079116765,3,4.097,5,3.5,5,3.85,4,2.44,4,3,2,3,3,1.5,2,2,1,2.5,3,3,3,1.068,3,1.696,3,1,1,1,1,1.855,4,1.334,3,3.962957006,5,1.014,2,1,1,1.003,2,2,1,1.4,3,1,1,1.851877295,3,2.571029412,4,1.64057971,3
GBR,United Kingdom,2018,46,1.779505314,2,2.113,2,2.508,3,1.935,2,1.968,3,2,1,1,1,1.5,2,2,1,1.375,1,1.5,1,1.516,4,3.399,5,1,1,1,1,1.956,4,1.346,3,1.283907521,2,5,5,3.825,5,1,1,1,1,2.15,5,1,1,2.628165591,5,1.8325,1,1.105555556,1
GEO,Georgia,2018,97,2.051412958,3,1.923,1,2.192,2,2.64,3,2.986,5,4,3,3,3,1.75,3,2,1,2.5,3,2,2,1.048,2,1.701,3,1,1,1,1,1.903,4,1.832,5,1,1,1.061,3,1.094,4,3.486,5,3,4,1.375,2,1,1,1.766529412,3,2.366441176,3,1.839573269,4
GHA,Ghana,2018,49,1.780310588,2,2.72,3,2.5,2,1.945,2,1.411,1,4,3,2,2,2.5,4,3,3,1.5,1,2.5,3,1.047,2,1,1,1,1,1,1,1.148,1,1.078,1,2.460220455,4,1.015,2,1,1,1.018,3,2,1,2.2,5,1,1,1.735967112,2,2.036617647,2,1.512721417,3
GIN,Guinea,2018,101,2.07218445,3,3.164,4,1.288,1,3.675,4,1.182,1,5,5,2,2,3.25,5,4,4,2.625,3,2.5,3,1.008,1,1,1,1.053,4,1,1,1.927,4,1.12,1,4.81005857,5,1.027,2,1,1,1.055,4,2,1,1.45,3,1,1,2.283006891,5,2.472705882,4,1.449342995,2
GMB,The Gambia,2018,85,1.987959537,3,3.006,4,2.5,2,3.85,4,1.435,1,3,2,3,3,2.25,4,3,3,3.125,4,3,3,1,1,1,1,1,1,1,1,1.363,1,1.051,1,2.116908517,3,1,1,1,1,1.202,4,2,1,1.35,2,1,1,1.533048061,1,2.537676471,4,1.635990338,3
GNB,Guinea-Bissau,2018,111,2.149620949,3,3.211,4,2.5,2,2.398,3,1.245,1,5,5,3,3,1.75,3,4,4,5,5,2,2,1,1,1,1,1,1,1,1,1.755,3,1.36,3,4.789168262,5,1.008,1,1,1,1.033,4,2,1,1.25,2,1,1,2.28425509,5,2.524764706,4,1.626811594,3
GNQ,Equatorial Guinea,2018,60,1.859345373,2,3.211,4,2.5,2,2.35,3,1.498,2,3,2,2,2,1.25,2,3,3,3,4,3,3,1.965,5,1,1,1,1,1,1,1.526,2,1.152,1,3.33109843,5,1.013,2,1,1,1.003,2,2,1,1,1,1,1,1.822776286,3,2.2585,3,1.40257649,2
GRC,Greece,2018,70,1.923693705,3,2.811,3,3.471,5,1.435,1,1.704,2,3,2,3,3,1.75,3,1,1,1.5,1,2.5,3,2.68,5,2.787,4,1,1,1,1,2.132,4,3.024,5,1.637046405,3,1.716,5,1.075,4,1,1,3,4,1.375,2,1,1,2.136417224,5,1.897705882,2,1.839573269,4
GTM,Guatemala,2018,108,2.113664548,3,3.471,5,1.968,2,5,5,1.989,3,4,3,3,3,2.5,4,5,5,2,2,2.5,3,1.029,2,1,1,1,1,1,1,1.172,1,1.166,1,1.844927404,3,1.003,1,1,1,1.032,4,2,1,1.4,3,1,1,1.672520871,2,2.762117647,5,1.64057971,3
GUY,Guyana,2018,95,2.035451749,3,3.368,4,3.372,5,4.942,5,3.247,5,3,2,2,2,1.5,2,4,4,2.5,3,2,2,1,1,1,1,1,1,1,1,1.583,3,1.677,4,2.051221203,3,1.003,1,1,1,1.011,3,2,1,1,1,1,1,1.625378965,2,2.772735294,5,1.40257649,2
HND,Honduras,2018,113,2.156849416,3,2.891,3,1.652,1,5,5,2.471,4,4,3,2,2,2.75,4,5,5,2.375,3,3,3,1.076,3,1,1,1,1,1,1,1.554,2,1.236,2,2.943450243,4,1.038,2,1,1,1.645,5,2,1,1,1,1,1,1.866641205,3,2.922705882,5,1.40257649,2
HRV,Croatia,2018,24,1.556199583,2,2.182,2,3.444,5,1.435,1,1.633,2,3,2,1,1,1.75,3,1,1,1.75,2,1,1,1.231,4,1,1,1,1,1,1,1.583,3,1.568,4,1.845991872,3,1.081,3,1.019,4,1.195,4,3,4,1.375,2,1,1,1.632704926,2,1.604323529,1,1.436996779,2
HTI,Haiti,2018,82,1.975214627,3,3.64,5,2.5,2,4.001,5,1.767,2,4,3,3,3,1.75,3,3,3,2.75,3,2.5,3,1,1,1,1,1,1,1,1,1.019,1,1.002,1,2.020539539,3,1,1,1,1,1.086,4,2,1,1,1,1,1,1.651945828,2,2.479970588,4,1.603864734,3
HUN,Hungary,2018,27,1.585857609,2,2.885,3,2.904,4,2.065,3,2.424,4,1,1,2,2,1.5,2,2,1,1.25,1,2,2,1.039,2,1.515,3,1,1,1,1,1.492,2,1.432,3,1.026295436,1,1.05,3,1.113,4,1.011,3,2,1,1.625,4,1,1,1.145152404,1,1.925676471,2,1.459943639,3
IDN,Indonesia,2018,41,1.739191979,2,2.136,2,1.805,1,1.32,1,1.609,2,2,1,2,2,2.75,4,3,3,2,2,3,3,1.211,4,2.969,4,1,1,1,1,1.411,1,1.227,2,2.169818703,4,1.272,4,1.019,4,1.002,2,2,1,1.55,4,1,1,1.465331612,1,2.121352941,2,1.453059581,2
IND,India,2018,130,2.335890532,3,2.413,2,1.677,1,2.348,3,1.261,1,4,3,3,3,4,5,2,1,1.25,1,4,5,1.181,3,4.128,5,3.053,5,2.733,5,2.046,4,1.157,1,1.131894886,2,5,5,1.004,4,1,1,3,4,1,1,1.042,5,2.414340575,5,2.314735294,3,2.374020934,5
IRL,Ireland,2018,9,1.348055948,1,2.119,2,2.383,2,1.335,1,1.617,2,2,1,2,2,1,1,2,1,1,1,1,1,1.379,4,1.382,3,1,1,1,1,1.148,1,1.29,2,1,1,1.012,2,1.413,5,1,1,1,1,1.375,2,1,1,1.347588235,1,1.454735294,1,1.235708535,1
IRN,Iran,2018,142,2.514518211,4,2.652,3,3.5,5,2.125,3,3.207,5,3,2,4,5,3.25,5,2,1,3.5,5,4,5,1.077,3,3.074,5,1.158,4,2.033,4,2.83,5,2.029,5,1.575923531,2,1.863,5,1.033,4,1.046,4,4,5,3,5,1,1,1.924226298,4,2.784088235,5,2.615518519,5
IRQ,Iraq,2018,160,3.224810255,5,2.625,3,5,5,3.12,4,2.353,4,5,5,4,5,2.75,4,5,5,3.5,5,5,5,2.923,5,4.897,5,4,5,5,5,3.251,5,1.246,2,2.845469768,4,1.32,4,1,1,3.477,5,3,4,1,1,1.042,5,2.499467032,5,3.775470588,5,3.129227053,5
ISL,Iceland,2018,1,1.112789375,1,1.442,1,1.99,2,1.455,1,1.293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.105,1,1,1,1.335093274,2,1,1,1,1,1,1,1,1,1.375,2,1,1,1.051775679,1,1.205735294,1,1.03442029,1
ISR,Israel,2018,145,2.654416407,4,2.424,2,2.812,4,1.69,2,3.001,5,3,2,3,3,2.25,4,2,1,3,4,3.5,4,5,5,3.093,5,2.211,5,1,1,3.074,5,4.229,5,1.003220852,1,5,5,5,5,1.002,2,4,5,1,1,1,1,3.859555394,5,2.423970588,3,2.131246377,4
ITA,Italy,2018,33,1.700911586,2,2.942,3,3.256,4,1.385,1,1.712,2,3,2,1,1,1.75,3,3,3,2,2,2,2,1.435,4,2.348,4,1,1,1,1,1.65,3,1.442,3,1,1,1.573,5,2.635,5,1,1,1,1,1.625,4,1,1,1.922235294,4,2.094588235,2,1.05736715,1
JAM,Jamaica,2018,79,1.957901452,3,2.599,3,3.043,4,5,5,2.092,3,4,3,2,2,1.5,2,5,5,1.625,2,3,3,1.124,3,1,1,1,1,1,1,1.473,2,1.214,2,1.808297402,3,1.003,1,1,1,1.026,4,1,1,1,1,1,1,1.720446753,2,2.714882353,4,1.201288245,1
JOR,Jordan,2018,98,2.057226894,3,1.809,1,1.556,1,1.815,2,2.218,4,2,1,2,2,1.75,3,2,1,3.25,4,3,3,2.656,5,2.669,4,1.316,4,2.014,4,2.883,5,2.496,5,1.333068019,2,1.329,5,1.77,5,1.007,3,3,4,3.25,5,1,1,2.001949179,4,2.106617647,2,2.047059581,4
JPN,Japan,2018,7,1.330855896,1,2.151,2,2.003,2,1.14,1,1.348,1,1,1,1,1,1,1,1,1,1,1,1,1,1.196,4,1.204,2,1,1,1,1,1.459,2,1.297,2,1.622348012,3,1.909,5,1,1,1,1,3,4,1,1,1,1,1.345629178,1,1.249235294,1,1.40257649,2
KAZ,Kazakhstan,2018,75,1.941774405,3,2.49,3,2.237,2,2.712,4,2.748,4,4,3,3,3,1.5,2,2,1,3.25,4,3,3,1.881,5,2.387,4,1,1,1,1,1.363,1,1.324,2,1.078365032,1,1.298,4,1,1,1.004,3,2,1,1,1,1,1,1.775690004,3,2.340088235,3,1.603864734,3
KEN,Kenya,2018,128,2.314548677,3,3.138,4,1.406,1,2.68,3,1.854,3,4,3,3,3,3.75,5,4,4,2.75,3,3.5,4,1.028,2,3.807,5,2.684,5,2.086,5,1.698,3,1.075,1,1.267105687,2,1.099,3,1,1,1.005,3,3,4,1.675,4,1,1,1.672541846,2,2.758764706,4,2.25926087,5
KGZ,Kyrgyz Republic,2018,105,2.085395693,3,3.254,4,2.5,2,2.78,4,2.321,4,4,3,4,5,1.25,2,3,3,2.5,3,3,3,1.056,2,1.723,3,1,1,1,1,1.583,3,1.271,2,1.781114313,3,1.066,3,1.064,4,1.015,3,3,4,1,1,1,1,1.751307566,3,2.370617647,3,2.006441224,4
KHM,Cambodia,2018,103,2.078264179,3,3.212,4,3.11,4,1.92,2,2.092,3,4,3,2,2,2.75,4,4,4,3.25,4,2.5,3,1.06,2,1,1,1,1,1,1,2.701,5,2.194,5,3.246859914,5,1.08,3,1,1,1.025,4,2,1,1.65,4,1,1,2.155512931,5,2.537411765,4,1.462238325,3
KOR,South Korea,2018,53,1.795191098,2,2.523,3,2.112,2,1.37,1,1.886,3,1,1,2,2,1.5,2,1,1,2.125,2,2,2,1.865,5,1.164,2,1,1,1,1,2.056,4,2.981,5,1.04103622,1,2.751,5,2,5,1,1,4,5,1.375,2,1,1,1.949357202,4,1.657970588,1,1.839573269,4
