code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
DEU,Germany,2023,15,1.456101574,2,2.212,2,2.473,2,1.465,1,1.53,2,2,1,1,1,1.75,2,2,1,1.125,1,1,1,1.08,3,2.545,4,1,1,1,1,1.631,3,1.334,3,1.008867453,1,1.559,5,2.875,5,1,1,1,1,1.5,3,1,1,1.729984406,3,1.627794118,1,1.04589372,1
NLD,Netherlands,2023,16,1.490405271,2,1.765,1,2.477,2,1.31,1,1.522,2,2,1,1,1,1.75,2,2,1,1.125,1,1,1,3.027,5,1.677,3,1,1,1,1,1.736,3,1.291,2,1,1,1.161,4,3.915,5,1,1,1,1,1.6,4,1,1,2.078588235,5,1.518705882,1,1.055072464,1
BTN,Bhutan,2023,17,1.496144697,2,2.547,3,1.5,1,2.115,3,2.147,3,2,1,2,2,1.5,1,1,1,1,1,2,2,1.072,3,1,1,1,1,1,1,1.956,4,1.211,2,1.390783585,3,1,1,1,1,1.282,4,2,1,1.5,3,1,1,1.368209833,1,1.607941176,1,1.448470209,2
HUN,Hungary,2023,18,1.507697345,2,2.217,2,3.031,4,1.415,1,2.535,4,1,1,2,2,1.5,1,1,1,1.875,2,2,2,1.248,4,1,1,1,1,1,1,1.774,3,1.49,4,1,1,1.074,3,1,1,1.006,3,2,1,1.4,3,1,1,1.190941176,1,1.736264706,1,1.439291465,2
MYS,Malaysia,2023,19,1.512960653,2,2.865,4,2.5,2,2.032,2,2.812,5,1,1,1,1,1.5,1,2,1,1.875,2,3,3,1.176,4,1.241,3,1.053,3,1,1,1.459,2,1.506,4,1.23966027,3,1.096,3,1.001,4,1.001,2,1,1,1,1,1,1,1.179548267,1,2.0925,2,1.005462158,1
BEL,Belgium,2023,20,1.522896897,2,2.213,2,2.801,4,2.27,3,1.72,2,3,2,1,1,1.75,2,2,1,1.625,1,1,1,1.614,5,2.111,4,1.263,4,1,1,1.459,2,1.303,2,1.053951389,2,1.105,3,1.747,5,1,1,1,1,1.625,4,1,1,1.671523693,2,1.801588235,1,1.08447182,1
QAT,Qatar,2023,21,1.52398747,2,1.343,1,3.304,4,1.185,1,1.419,1,2,1,1,1,1,1,1,1,1.75,2,1.5,1,5,5,1,1,1,1,1,1,2.816,5,1.931,5,1.494568913,3,1.161,4,1.267,5,1.001,2,2,1,1.5,3,1,1,2.103949284,5,1.439470588,1,1.247181965,1
AUS,Australia,2023,22,1.524652199,2,2.473,3,2.36,2,1.435,1,2.305,4,1,1,1,1,2,3,1,1,1,1,1.5,1,4.477,5,1.723,3,1.263,4,1,1,1.937,4,1.347,3,1.110132935,2,1.305,4,1.824,5,1,1,2,1,1.325,3,1,1,1.772309757,3,1.605882353,1,1.258223833,1
MUS,Mauritius,2023,23,1.546492172,2,2.487,3,5,5,2.23,3,2.487,4,2,1,1,1,1.75,2,2,1,1.375,1,2,2,1.053,2,1,1,1,1,1,1,1.956,4,1,1,1.187696342,3,1.01,1,1,1,1.005,3,1,1,1,1,1,1,1.319023099,1,2.106235294,2,1,1
NOR,Norway,2023,24,1.55014177,2,1.314,1,1.836,1,1.285,1,1.443,1,2,1,1,1,1.5,1,1,1,1,1,1,1,5,5,2.412,4,1,1,1,1,1.702,3,1.711,4,1.053919671,2,1.094,3,2.864,5,1,1,3,3,1.5,3,1,1,2.16516702,5,1.301264706,1,1.448470209,2
EST,Estonia,2023,25,1.562591719,2,1.675,1,2.471,2,2.292,3,2.234,3,2,1,1,1,1,1,2,1,1.75,2,1,1,1.99,5,1,1,1,1,1,1,2.018,4,1.814,5,1.110179075,2,1.009,1,1.123,4,1.004,2,3,3,1.5,3,1,1,1.54472695,1,1.656588235,1,1.448470209,2
SVK,Slovakia,2023,26,1.578279831,2,2.026,2,3.01,4,1.575,2,2.448,4,1,1,2,2,1.5,1,1,1,1.75,2,1.5,1,1.191,4,2.12,4,1,1,1,1,1.855,4,1.484,4,1.04799355,1,1.048,3,1.435,5,1.004,2,3,3,1,1,1,1,1.270881594,1,1.720823529,1,1.603864734,2
LVA,Latvia,2023,27,1.581888251,2,1.77,1,3.087,4,2.15,3,2.337,4,2,1,1,1,1,1,2,1,2,2,1,1,1.708,5,1,1,1,1,1,1,2.003,4,1.518,4,1.039636957,1,1.014,2,1.143,4,1.002,2,3,3,1.5,3,1,1,1.471074936,1,1.740882353,1,1.448470209,2
SWE,Sweden,2023,28,1.62461945,2,1.875,1,2.005,2,1.615,2,1.585,2,2,1,1,1,1.75,2,2,1,1,1,1,1,1.61,4,1.928,4,1.211,4,1,1,1.64,3,1.214,2,1.000501013,1,1.168,4,3.754,5,1,1,3,3,2.5,4,1,1,1.864411884,4,1.528264706,1,1.562003221,2
POL,Poland,2023,29,1.633686858,2,2.146,2,2.301,2,1.355,1,2.543,4,2,1,2,2,1.75,2,1,1,2.125,2,2,2,1.42,4,1,1,1,1,1,1,1.894,4,1.435,3,1.053970896,2,1.529,5,1.343,5,1.001,2,3,3,1,1,1,1,1.542467164,1,1.710117647,1,1.603864734,2
BGR,Bulgaria,2023,30,1.642679952,2,2.491,3,3.038,4,1.495,2,1.736,2,3,2,1,1,1.5,1,3,3,2,2,2.5,3,1.101,3,1,1,1,1,1,1,1.755,3,1.828,5,1.164492177,2,1.073,3,1.203,4,1.003,2,2,1,1,1,1,1,1.619116727,2,2.008441176,2,1.201288245,1
ROU,Romania,2023,31,1.649029417,2,2.198,2,2.282,2,1.73,2,1.965,3,3,2,1,1,1.5,1,2,1,2,2,1.5,1,1.387,4,1.274,3,1,1,1,1,1.827,3,1.553,4,1.190534933,3,1.233,4,1,1,1.004,2,3,3,2.5,4,1,1,1.624357051,2,1.744676471,1,1.540257649,2
ESP,Spain,2023,32,1.649238414,2,1.882,1,2.811,4,1.32,1,1.918,3,2,1,2,2,1.75,2,2,1,1.875,2,2,2,1.165,4,2.289,4,1.211,4,1,1,1.507,2,1.397,3,1.122681292,2,1.432,5,3.027,5,1,1,1,1,2.4,4,1,1,1.750609564,3,1.8365,2,1.351536232,1
TWN,Taiwan,2023,33,1.649304605,2,1.471,1,2.5,2,1.41,1,2.796,4,2,1,1,1,1.75,2,2,1,1.625,1,1,1,1.304,4,1,1,1,1,1,1,1.932,4,2.887,5,1,1,1.893,5,1.008,4,1,1,4,5,1,1,1,1,1.702882353,2,1.637970588,1,1.603864734,2
ITA,Italy,2023,34,1.662463071,2,2.403,3,3.264,4,1.235,1,1.759,2,3,2,1,1,2,3,2,1,2,2,2,2,1.258,4,2.209,4,1,1,1,1,1.745,3,1.418,3,1.122689417,2,1.626,5,3.406,5,1,1,1,1,1.5,3,1,1,2.06961052,5,1.930470588,2,1.04589372,1
KWT,Kuwait,2023,35,1.669496402,2,1.397,1,2.344,2,1.91,2,1.878,3,2,1,2,2,1,1,1,1,3,3,2,2,5,5,1,1,1,1,1,1,3.389,5,1.623,4,1.185497441,2,1.218,4,1,1,1.014,3,2,1,1,1,1,1,2.061705581,4,1.692735294,1,1.40257649,1
LTU,Lithuania,2023,36,1.671428081,2,2.126,2,2.472,2,2.428,3,2.4,4,2,1,1,1,1,1,2,1,1.875,2,1,1,2.826,5,1.204,3,1,1,1,1,2.113,4,2.272,5,1.053540685,2,1.013,2,1.877,5,1.001,2,3,3,1.5,3,1,1,1.835240081,3,1.753470588,1,1.448470209,2
GBR,United Kingdom,2023,37,1.693020374,2,2.427,3,2.508,3,1.935,2,1.97,3,2,1,1,1,1.75,2,2,1,1,1,1,1,1.658,5,2.44,4,1.474,4,1,1,2.046,4,1.339,3,1.138844401,2,5,5,2.774,5,1,1,1,1,1.775,4,1,1,2.452099341,5,1.723088235,1,1.119985507,1
MKD,North Macedonia,2023,38,1.713226487,2,2.121,2,3.344,4,1.575,2,1.846,3,4,3,2,2,1.25,1,2,1,2.75,3,2,2,1.039,2,1,1,1,1,1,1,1.779,3,1.588,4,1.570517841,3,1.013,2,1.4,5,1.03,4,2,1,1,1,1,1,1.834825628,3,1.914794118,2,1.40257649,1
CRI,Costa Rica,2023,39,1.730919627,2,3.101,4,2.388,2,4.119,5,3.381,5,4,3,1,1,1.75,2,3,3,1.375,1,1,1,1.022,2,1,1,1,1,1,1,1.296,1,1,1,1.342911691,3,1.003,1,1,1,1.002,2,2,1,1,1,1,1,1.607695493,2,2.230705882,2,1.201288245,1
ALB,Albania,2023,40,1.744802866,2,2.306,2,2.834,4,2.03,2,2.392,4,4,3,2,2,1.5,1,3,3,2.625,3,1.5,1,1.039,2,1,1,1,1,1,1,1.75,3,1.401,3,1,1,1.001,1,1,1,1.235,4,2,1,1,1,1,1,1.669588235,2,2.078117647,2,1.40257649,1
VNM,Vietnam,2023,41,1.745043477,2,2.321,2,3.5,5,1.765,2,2.028,3,3,2,1,1,1,1,2,1,2.5,3,3,3,1.162,3,1.091,3,1,1,1,1,1.698,3,1.818,5,1.040447333,1,1.657,5,1.003,4,1.005,3,3,3,1,1,1,1,1.671582039,2,2.053205882,2,1.40257649,1
BWA,Botswana,2023,42,1.761634154,2,3.922,5,3.103,4,4.525,5,2.282,4,3,2,1,1,2.25,3,3,3,1.5,1,1,1,1.777,5,1,1,1,1,1,1,2.314,5,1.52,4,1.572827693,3,1.04,3,1,1,1.001,2,1,1,1.2,3,1,1,1.734567964,3,2.375735294,3,1.018357488,1
KOR,South Korea,2023,43,1.763069623,2,1.704,1,2.141,2,1.3,1,1.831,3,1,1,2,2,1.75,2,1,1,1.75,2,1.5,1,2.366,5,1,1,1,1,1,1,2.185,4,2.981,5,1.326247097,3,2.747,5,2.71,5,1,1,4,5,1,1,1,1,2.181617306,5,1.484647059,1,1.805152979,3
MNG,Mongolia,2023,44,1.765275567,2,3.441,5,2.262,2,2.995,4,2.448,4,2,1,1,1,1.5,1,3,3,4,5,2,2,1.071,3,1,1,1,1,1,1,1.272,1,1.434,3,1.327968377,3,1.166,4,1,1,1.023,3,2,1,1,1,1,1,1.335760986,1,2.441911765,3,1.201288245,1
MNE,Montenegro,2023,45,1.771882131,2,1.663,1,4.269,5,2.218,3,2.187,3,3,2,2,2,1.5,1,3,3,3,3,1.5,1,1.505,4,1,1,1,1,1,1,1.779,3,1.57,4,1.269353978,3,1.02,2,1,1,1.032,4,2,1,1,1,1,1,1.606276939,2,2.172264706,2,1.40257649,1
LAO,Laos,2023,46,1.779450171,2,2.712,3,2.5,2,3.325,4,2.313,4,4,3,2,2,1,1,2,1,2.5,3,2,2,1.31,4,1,1,1,1,1,1,1.098,1,1.65,4,2.242199158,4,1.027,2,1,1,1.029,4,2,1,1,1,1,1,1.804788136,3,2.087970588,2,1.40257649,1
SLE,Sierra Leone,2023,47,1.792250123,2,3.357,4,1.791,1,1.865,2,1.427,1,3,2,2,2,3,4,3,3,3,3,2.5,3,1,1,1,1,1,1,1,1,1.301,1,1.15,1,1,1,1,1,1,1,1.027,4,2,1,2.125,4,1,1,1.406,1,2.243911765,2,1.505837359,2
OMN,Oman,2023,48,1.794130667,2,2.276,2,4.5,5,1.23,1,1.364,1,4,3,2,2,1,1,1.5,1,2.75,3,2,2,2.398,5,1,1,1,1,1,1,3.819,5,2.415,5,1.595570373,3,1.112,4,1,1,1,1,2,1,1,1,1,1,2.281831809,5,1.862941176,2,1.40257649,1
TLS,Timor-Leste,2023,49,1.795771896,2,2.314,2,2.616,3,2.525,3,1.435,1,3,2,2,2,1,1,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1.86,4,1.249,2,2.690461054,4,1,1,1,1,1,1,2,1,1,1,1,1,1.682289536,2,2.182205882,2,1.40257649,1
URY,Uruguay,2023,50,1.798075466,2,3.206,4,4.403,5,4.132,5,4.228,5,3,2,1,1,2,3,3,3,1.375,1,1,1,1.173,4,1.204,3,1,1,1,1,1.368,1,1.937,5,1.849946907,4,1.039,3,1,1,1.001,2,1,1,1,1,1,1,1.633699636,2,2.527970588,4,1,1
GHA,Ghana,2023,51,1.798879029,2,2.645,3,2.5,2,2.022,2,1.372,1,4,3,2,2,3.25,5,3,3,1.625,1,2,2,1.007,1,1,1,1,1,1,1,1.162,1,1.07,1,1.544482376,3,1.019,2,1,1,1.015,3,2,1,3.325,5,1,1,1.624939103,2,2.057323529,2,1.615982287,3
SEN,Senegal,2023,52,1.826710597,2,3.183,4,2.5,2,1.135,1,1.53,2,3,2,2,2,2.75,4,3,3,2.125,2,3,3,1.098,3,1.446,3,1,1,1,1,1.736,3,1.119,1,2.325525538,4,1.02,2,1,1,1.026,4,2,1,2.5,4,1,1,1.624532416,2,2.174264706,2,1.540257649,2
IDN,Indonesia,2023,53,1.829126315,2,1.74,1,1.805,1,1.32,1,1.783,2,2,1,2,2,4,5,2,1,2,2,3,3,1.062,3,3.128,5,1.105,4,2.029,4,1.334,1,1.218,2,2.293725892,4,1.316,5,1.004,4,1.002,2,2,1,2.5,4,1,1,1.457379517,1,2.103764706,2,1.758204509,3
ARG,Argentina,2023,54,1.836748778,2,3.259,4,5,5,2.785,4,2.97,5,3,2,2,2,2.5,3,2,1,2.25,2,2,2,1.058,2,2.162,4,1,1,1,1,1.258,1,1.241,2,1.795810052,4,1.195,4,1,1,1,1,1,1,1,1,1,1,1.546507065,1,2.519147059,3,1.201288245,1
MDG,Madagascar,2023,55,1.845936346,2,3.593,5,1.171,1,1.3,1,1.767,2,3,2,2,2,3.5,5,4,4,2.125,2,3.5,4,1.001,1,1,1,1,1,1,1,1.325,1,1.069,1,1.408881583,3,1.011,2,1,1,1.001,2,2,1,2.1,4,1,1,1.449456657,1,2.346970588,3,1.503542673,2
NAM,Namibia,2023,56,1.858709682,2,3.763,5,3.5,5,4.192,5,3.516,5,3,2,2,2,2,3,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2.391,5,1.586,4,1.649855496,4,1.016,2,1,1,1.004,2,1,1,1,1,1,1,1.664806529,2,2.503558824,3,1.201288245,1
MDA,Moldova,2023,57,1.872726598,2,2.27,2,2.359,2,2.47,3,2.448,4,2,1,3,3,1.5,1,2,1,3.125,4,2.5,3,1,1,1,1,1,1,1,1,1.153,1,1.212,2,1.111270639,2,1.006,1,1,1,1.036,4,4,5,1,1,1,1,1.233561252,1,2.125147059,2,2.006441224,4
CHL,Chile,2023,58,1.873634503,2,3.543,5,2.572,3,2.482,3,2.907,5,3,2,3,3,2.5,3,2,1,1.375,1,2.5,3,1.482,4,3.65,5,1,1,1,1,1.578,2,1.531,4,2.718715599,4,1.191,4,1,1,1.002,2,1,1,1,1,1,1,1.776025365,3,2.332411765,3,1.40257649,1
GMB,The Gambia,2023,59,1.888336579,2,3.505,5,2.5,2,3.85,5,1.174,1,3,2,2,2,1.75,2,3,3,2.125,2,2,2,1,1,1,1,1,1,1,1,1.311,1,1.23,2,3.433282785,5,1,1,1,1,1.138,4,2,1,2.5,4,1,1,1.702856798,2,2.271735294,2,1.540257649,2
GRC,Greece,2023,60,1.890214574,2,2.577,3,3.526,5,1.375,1,1.831,3,3,2,3,3,1.75,2,1,1,1.25,1,2.5,3,2.278,5,2.801,5,1,1,1,1,2.692,5,3.105,5,1.199690735,3,1.779,5,1.018,4,1,1,3,3,1,1,1,1,2.114140086,5,1.857470588,2,1.805152979,3
BIH,Bosnia and Herzegovina,2023,61,1.891770371,2,2.185,2,3.285,4,1.59,2,1.657,2,3,2,3,3,1.5,1,2,1,3.5,4,2,2,1.05,2,1,1,1,1,1,1,1.339,1,1.437,3,1.351859516,3,1.028,2,1,1,2.167,5,3,3,1.5,3,1,1,1.496454061,1,2.144382353,2,1.851046699,4
JOR,Jordan,2023,62,1.895212146,2,1.597,1,1.556,1,1.485,1,2.377,4,2,1,2,2,2.25,3,3,3,3.375,4,2.5,3,1.848,5,1.71,3,1,1,1,1,2.921,5,2.354,5,1.596905786,3,1.201,4,1.742,5,1.01,3,2,1,3.175,5,1,1,1.898165387,4,2.124705882,2,1.602214171,2
ZMB,Zambia,2023,63,1.898427921,2,3.669,5,1.5,1,2.843,4,1.926,3,3,2,2,2,2.75,4,3,3,2.5,3,3,3,1.049,2,1,1,1,1,1,1,1.784,3,1.115,1,1.276843539,3,1.033,2,1,1,1,1,2,1,2.9,5,1,1,1.502863946,1,2.379617647,3,1.576972625,2
CYP,Cyprus,2023,64,1.903991823,2,2.235,2,3.071,4,1.62,2,1.633,2,2,1,2,2,1.75,2,2,1,2,2,1.5,1,1.671,5,1.499,3,1,1,1,1,1.889,4,2.458,5,1.053873966,2,1.07,3,1,1,5,5,3,3,1,1,1,1,1.550220467,1,2.280735294,3,1.603864734,2
SRB,Serbia,2023,65,1.921498839,3,1.948,2,3.39,5,1.51,2,2.226,3,3,2,3,3,1.5,1,2,1,3,3,2,2,2.395,5,1,1,1,1,1,1,1.932,4,1.593,4,1.487097065,3,1.189,4,1.333,5,1.22,4,3,3,2,4,1,1,1.845893772,3,2.003294118,2,1.896940419,4
ARM,Armenia,2023,66,1.928556897,3,1.643,1,2.5,2,1.875,2,1.562,2,3,2,2,2,1.75,2,2,1,2.75,3,3,3,2.512,5,1,1,1.263,4,1.435,4,3.021,5,3.346,5,1,1,1.091,3,1,1,1.171,4,3,3,1.7,4,1,1,2.060647059,4,1.986735294,2,1.782780998,3
FRA,France,2023,67,1.938745306,3,1.949,2,2.695,3,1.66,2,1.839,3,2,1,1,1,1.75,2,2,1,1.75,2,2,2,1.121,3,2.652,4,1.474,4,1,1,1.937,4,1.478,3,1.003004177,1,5,5,5,5,1,1,1,1,5,5,1,1,2.769294609,5,1.871852941,2,1.416,2
PAN,Panama,2023,68,1.94173298,3,2.927,4,3.21,4,4.112,5,4.781,5,3,2,2,2,2,3,4,4,2.125,2,1,1,1.064,3,1,1,1,1,1,1,1.583,2,1,1,1.376053944,3,1.011,2,1.006,4,1.001,2,2,1,1,1,1,1,1.476300464,1,2.638411765,4,1.40257649,1
PRY,Paraguay,2023,68,1.942421044,3,3.366,4,2.213,2,3.185,4,2.804,5,4,3,3,3,2.75,4,4,4,1.75,2,2,2,1.015,1,1.574,3,1,1,1,1,1.315,1,1.313,3,2.76876706,4,1.002,1,1,1,1.001,2,1,1,1,1,1,1,1.813502007,3,2.479147059,3,1.40257649,1
TTO,Trinidad and Tobago,2023,70,1.946313843,3,3.036,4,3.41,5,5,5,3.183,5,4,3,2,2,1.75,2,4,4,1.75,2,1.5,1,1.291,4,1,1,1,1,1,1,2.367,5,1.462,3,1.513100365,3,1.004,1,1,1,1.006,3,1,1,1,1,1,1,1.839894161,3,2.622382353,4,1.201288245,1
XKX,Kosovo,2023,70,1.946414112,3,1.909,2,3.41,5,2.05,3,1.791,3,4,3,3,3,2,3,3,3,4,5,1.5,1,1.124,3,1,1,1,1,1,1,1.449,2,1,1,1,1,1,1,1,1,1.451,5,3,3,1,1,1,1,1.596823529,2,2.274529412,3,1.805152979,3
LBR,Liberia,2023,70,1.946474826,3,4.095,5,2.5,2,2.315,3,1.443,1,4,3,2,2,2.5,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1.229,1,1.06,1,2.995407814,5,1,1,1,1,1.032,4,2,1,1.5,3,1,1,1.798165625,3,2.441235294,3,1.448470209,2
