code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
CRI,Costa Rica,2009,28,1.64323027,2,3.319,4,2.103,2,3.52,4,2.693,4,4,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1.239,1,1,1,2.073210028,3,1,1,1,1,1.003,3,2,2,1,1,1,1,1.683789415,2,1.983441176,2,1.201288245,1
CUB,Cuba,2009,103,2.065127285,3,3.041,3,4.5,5,2.777,3,5,5,2,1,3,4,1,1,1,1,2.75,3,3,3,1.01,2,1,1,1,1,1,1,2.911,5,1.663,4,1.645628884,2,1.637355871,4,1,1,1.023,4,3,4,1,1,1,1,1.668901493,2,2.494794118,4,1.805152979,4
CYP,Cyprus,2009,38,1.715462092,2,2.212,2,3.462,5,1.715,2,1.831,3,2,1,2,2,1,1,2,1,1.5,2,2,1,1.93,5,1.1652,3,1,1,1,1,1.917,4,2.908,5,1.967820521,3,1.127966101,3,1,1,1,1,3,4,1,1,1,1,1.754678785,2,1.785452941,1,1.603864734,3
CZE,Czech Republic,2009,16,1.473481175,2,2.749,3,3.222,4,1.63,1,2.551,4,1,1,1,1,1,1,2,1,1.5,2,1.5,1,1.91,5,1.6884,4,1,1,1,1,1.64,3,1.357,3,1.280208376,1,1.178228678,3,1.474,5,1.004,3,1,1,1.85,5,1,1,1.372417811,1,1.837611765,1,1.078019324,1
DEU,Germany,2009,23,1.553454583,2,2.021,1,2.536,3,1.605,1,1.696,2,2,1,1,1,1,1,2,1,1,1,1,1,1.203,3,1.7,4,1,1,1,1,1.55,2,1.448,3,1.355713917,2,2.547581444,5,4.803,5,1,1,1,1,1.725,5,1,1,2.303833657,5,1.517029412,1,1.066545894,1
DJI,Djibouti,2009,93,2.007222921,3,1.56,1,4.5,5,3.255,4,1.419,1,3.5,3,3,4,1,1,1,1,3,4,3,3,1.179,3,1.0248,2,1,1,1,1,2.762,5,2.71,5,4.188081049,5,1.007148944,1,1,1,1.024,4,2.5,4,1,1,1,1,2.247035819,5,2.135370588,2,1.704508857,4
DNK,Denmark,2009,2,1.273707532,1,1.547,1,2.007,2,1.445,1,1.506,2,2,1,1,1,1,1,1,1,1,1,1,1,2.666,5,1.1228,2,1,1,1,1,1.602,2,1.832,4,1.223952618,1,1.148918007,3,1.095,4,1,1,1,1,2.025,5,1,1,1.610568192,1,1.241341176,1,1.094082126,1
DOM,Dominican Republic,2009,91,1.99428762,3,3.351,4,2.592,3,5,5,2.345,4,3,2,1,1,1.5,4,3,3,2.5,3,3,3,1.055,2,1,1,1,1,1,1,1.277,1,1.803,4,4.999199648,5,1.00615909,1,1,1,1.001,2,2,2,1.125,4,1,1,1.958051563,3,2.628470588,4,1.212761675,2
DZA,Algeria,2009,128,2.275155378,3,3.545,5,2.624,4,1.465,1,2.25,4,3,2,3,4,2.25,5,3,3,2.625,3,3.5,4,2.141,5,3.5652,5,1.474,5,2.466,5,2.281,5,1.662,4,3.118849581,4,1.711869867,5,1,1,1.009,3,3,4,1,1,1,1,2.090665221,4,2.515688235,4,2.149091787,5
ECU,Ecuador,2009,118,2.165982154,3,3.626,5,2.374,2,4.45,5,1.657,2,3,2,3,4,1,1,3,3,4.125,5,3,3,1.21,4,1.2444,3,1.053,4,1,1,1.956,4,1.639,4,2.69547168,3,1.15133765,3,1,1,1.002,2,3,4,1,1,1,1,1.791468018,2,2.669641176,4,1.810615137,4
EGY,Egypt,2009,65,1.882402232,2,1.637,1,4.5,5,1.355,1,1.688,2,3,2,2,2,2,4,1,1,2.5,3,3.5,4,1.549,4,2.4416,4,1.158,4,1,1,1.913,4,1.965,5,1.995429472,3,3.260111213,5,1,1,1.003,3,2,2,1,1,1,1,2.154423093,4,2.111476471,2,1.418859903,3
ERI,Eritrea,2009,145,2.445943695,4,3.056,4,3.5,5,3.439,4,5,5,1,1,2,2,1,1,2,1,3.25,4,4,5,1.873,5,1.9316,4,1.053,4,1,1,2.247,5,5,5,4.2,5,1.118232539,3,1,1,3.043,5,4,5,1.05,4,1,1,2.117335154,4,3.072329412,5,1.815204509,4
ESP,Spain,2009,37,1.693065796,2,2.671,3,2.678,4,1.53,1,2.21,4,2,1,2,2,1,1,2,1,1.25,1,2.5,2,1.518,4,2.858,5,1.053,4,1,1,1.564,2,1.499,3,2.71459477,3,1.73392161,5,2.417,5,1,1,1,1,1.7,5,1,1,1.943762022,3,1.897441176,2,1.27100161,2
EST,Estonia,2009,43,1.749622991,2,2.685,3,2.2,2,4.027,5,3.041,5,2,1,1,1,1,1,2,1,1.5,2,2,1,1.779,5,1,1,1,1,1,1,1.903,4,1.567,4,1.58713017,2,1.0237015,2,1,1,1.006,3,3,4,1.8,5,1,1,1.514315579,1,2.085588235,2,1.476006441,3
ETH,Ethiopia,2009,135,2.343258854,3,2.41,2,1.5,1,3.697,4,1.862,3,4,3,3.5,5,1.5,4,2,1,3.25,4,4,5,1.041,2,2.9516,5,2.789,5,2.459,5,1.669,3,1.288,2,5,5,1.185872549,3,1,1,1.025,4,3,4,1.175,4,1,1,2.150212803,4,2.459035294,4,2.399913043,5
FIN,Finland,2009,7,1.358342787,1,1.841,1,1.788,1,2.062,2,1.522,2,2,1,1,1,1,1,1,1,1,1,1,1,2.49,5,1.222,3,1,1,1,1,1.597,2,1.833,4,1.221331509,1,1.294646485,4,2.768,5,1,1,1,1,1.25,4,1,1,1.91003544,3,1.327794118,1,1.02294686,1
FRA,France,2009,40,1.74001933,2,2.204,2,2.593,3,1.715,2,1.759,2,2,1,1,1,1,1,1,1,1.25,1,2,1,1.055,2,2.3808,4,1,1,1,1,1.975,4,1.613,4,1.635864628,2,5,5,5,5,1,1,1,1,1.925,5,1,1,2.856337015,5,1.626164706,1,1.084903382,1
GAB,Gabon,2009,80,1.953906025,3,3.866,5,3.5,5,3.852,4,2.543,4,3,2,2,2,1.25,3,2,1,2.5,3,3,3,1.404,4,1,1,1,1,1,1,1.497,2,1.563,3,3.164557123,4,1.020841922,2,1,1,1.003,3,2,2,1,1,1,1,1.783508236,2,2.496970588,4,1.40257649,2
GBR,United Kingdom,2009,44,1.758837736,2,2.634,3,2.833,4,1.935,2,2.018,3,2,1,1,1,1,1,1,1,1.125,1,2,1,1.468,4,2.7188,5,1.053,4,1,1,2.242,4,1.396,3,1.494385807,2,5,5,3.24,5,1,1,1,1,3.025,5,1,1,2.583574801,5,1.739194118,1,1.191331723,1
GEO,Georgia,2009,152,2.757549267,4,2.328,2,1.66,1,3.428,4,4.37,5,4,3,5,5,1.75,4,3,3,3.375,4,3,3,2.824,5,2.616,5,1.053,4,1,1,4.77,5,1.726,4,2.068917577,3,1.051142447,2,1.11,4,3.908,5,5,5,1.5,5,1,1,2.427133088,5,3.011764706,5,2.661661836,5
GHA,Ghana,2009,45,1.759650366,2,2.442,2,2.5,3,1.92,2,1.483,1,4,3,2,2,2.75,5,2.5,3,2.375,2,2.5,2,1.031,2,1,1,1,1,1,1,1.143,1,1.089,1,2.388845606,3,1.015727677,2,1.022,4,1.018,4,2,2,1,1,1,1,1.730404367,2,2.081676471,2,1.40257649,2
GIN,Guinea,2009,120,2.172483881,3,2.731,3,1.248,1,3.757,4,1.198,1,5,5,2,2,2.25,5,4,5,4,5,4,5,1.001,1,1,1,1.053,4,2.023,5,1.373,1,1.179,2,3.8,4,1.033160103,2,1,1,1.032,4,2,2,1,1,1,1,2.106204724,4,2.689323529,4,1.613956522,3
GMB,The Gambia,2009,66,1.883042297,2,3.006,3,2.5,3,3.901,4,1.269,1,3,2,2,2,1,1,2.5,3,3,4,3,3,1.04,2,1,1,1.053,4,1,1,1.363,1,1.089,1,4.175445853,5,1.001099838,1,1,1,1.024,4,2,2,1,1,1,1,1.784599483,2,2.324264706,3,1.408038647,2
GNB,Guinea-Bissau,2009,114,2.136300989,3,3.056,4,1.5,1,2.398,3,1.245,1,5,5,4,5,1,1,4,5,5,5,1.5,1,1,1,1.7536,4,1,1,1,1,1.898,4,1.369,3,5,5,1.01462784,1,1,1,1.023,4,2,2,1,1,1,1,2.328110795,5,2.341005882,3,1.805152979,4
GNQ,Equatorial Guinea,2009,64,1.867456563,2,3.056,4,2.5,3,2.391,3,1.791,3,3,2,2,2,1,1,2,1,3,4,3,3,2.263,5,1,1,1,1,1,1,1.708,3,1.292,2,4.882173827,5,1.00527922,1,1,1,1.013,3,2,2,1,1,1,1,2.07683443,4,2.136970588,2,1.40257649,2
GRC,Greece,2009,82,1.954684142,3,2.994,3,2.866,4,1.49,1,1.823,3,3,2,2,2,2,4,2,1,1.5,2,2.5,2,5,5,2.7172,5,1,1,1,1,2.371,5,3.172,5,2.445152985,3,2.285435159,5,1.142,4,1,1,2,2,1.25,4,1,1,2.662271262,5,2.013041176,2,1.425523349,3
GTM,Guatemala,2009,104,2.072645577,3,3.299,4,1.802,2,5,5,1.475,1,4,3,2,2,1.5,4,5,5,3,4,3.5,4,1,1,1.396,3,1.053,4,1,1,1.201,1,1.178,2,1.572335034,2,1.020072036,2,1,1,1.014,4,2,2,1,1,1,1,1.644875657,1,2.855176471,5,1.408038647,2
GUY,Guyana,2009,102,2.061585733,3,3.368,5,3.165,4,5,5,3.223,5,3,2,2,2,1,1,4,5,2.25,2,2,1,1,1,2.1952,4,1,1,1,1,1.588,2,1.205,2,3.656322216,4,1.003134537,1,1,1,1.031,4,2,2,1,1,1,1,1.759296944,2,2.758305882,5,1.40257649,2
HND,Honduras,2009,115,2.149589579,3,3.131,4,1.778,1,5,5,2.115,4,4,3,2,2,1.25,3,5,5,2.75,3,3,3,1,1,1.4208,3,1.053,4,1,1,1.33,1,1.252,2,5,5,1.030520493,2,1,1,1.005,3,2,2,1.125,4,1,1,2.073856558,4,2.784811765,5,1.419512077,3
HRV,Croatia,2009,34,1.676072685,2,2.001,1,3.153,4,1.845,2,1.767,3,4,3,1,1,1,1,2,1,2.75,3,1,1,1.394,4,1.2836,3,1,1,1,1,1.741,3,1.643,4,1.392589016,2,1.17448923,3,1,1,1.746,5,2.5,4,1.3,4,1,1,1.815567395,3,1.873358824,1,1.329468599,2
HTI,Haiti,2009,110,2.09377004,3,3.339,4,2.5,3,2.78,3,1.657,2,4,3,3,4,1,1,4,5,3.25,4,3.5,4,1,1,1.4344,3,1.105,4,1,1,1.024,1,1.001,1,4.985888325,5,1,1,1,1,1.079,4,2,2,1,1,1,1,2.001280979,4,2.552729412,4,1.61468599,3
HUN,Hungary,2009,18,1.503817421,2,2.65,3,1.434,1,1.865,2,2.163,4,1,1,2,2,1,1,2,1,1.5,2,2,1,1.741,5,1.2668,3,1,1,1,1,1.621,3,1.383,3,1,1,1.110973611,3,1.246,4,1.005,3,2,2,1.25,4,1,1,1.268289461,1,1.698664706,1,1.425523349,3
IDN,Indonesia,2009,33,1.674738097,2,1.415,1,1.805,2,1.32,1,1.467,1,2,1,2,2,1.75,4,4,5,2,2,3,3,1.059,3,2.426,4,1.368,5,1,1,1.268,1,1.193,2,1.315925512,1,1.476559619,4,1.005,4,1.003,3,2,2,1,1,1,1,1.359795875,1,2.042794118,2,1.440502415,3
IND,India,2009,141,2.387489232,4,2.36,2,1.613,1,2.465,3,1.261,1,4,3,3,4,1,1,3,3,1.75,2,4,5,1.104,3,4.074,5,4.263,5,3.155,5,2.046,4,1.17,1,2.127565649,3,5,5,1.003,4,1.001,2,3,4,1,1,1,1,2.523772429,5,2.226882353,3,2.57521256,5
IRL,Ireland,2009,14,1.451725194,2,2.249,2,2.531,3,1.735,2,1.633,2,2,1,2,2,1,1,2,1,1.25,1,1.5,1,1.29,4,1.5612,3,1,1,1,1,1.225,1,1.352,2,1.205537535,1,1.024966313,2,2.025,5,1,1,1,1,1.25,4,1,1,1.487939648,1,1.626511765,1,1.224235105,2
IRN,Iran,2009,140,2.360585793,4,3.256,4,3.5,5,2.26,3,2.638,4,3,2,3,4,2.5,5,2,1,3.5,5,4,5,1.191,3,2.9248,5,1.158,4,2.057,5,2.061,4,2.103,5,3.999224928,5,2.225768971,5,1.046,4,1.031,4,3,4,1,1,1,1,2.20727981,4,2.726341176,5,2.034198068,4
IRQ,Iraq,2009,161,3.373279197,5,3.421,5,5,5,3.12,4,1.767,3,5,5,5,5,3,5,5,5,4.375,5,5,5,1.6,4,4.7228,5,3.421,5,3.849,5,2.854,5,3.981,5,3.259056254,4,1.128406036,3,1,1,5,5,3,4,1,1,1,1,2.63372533,5,4.087929412,5,3.030706924,5
ISL,Iceland,2009,1,1.152215309,1,1.849,1,2.37,2,1.51,1,1.348,1,1,1,1,1,1,1,1,1,1.25,1,1,1,1,1,1,1,1,1,1,1,1.115,1,1,1,1.188722651,1,1,1,1,1,1.001,2,1,1,1.25,4,1,1,1.035732077,1,1.316029412,1,1.02294686,1
ISR,Israel,2009,151,2.728216485,4,2.456,2,3.083,4,2.072,2,3.413,5,3,2,3,4,1,1,2,1,2.25,2,4,5,5,5,3.1848,5,2.053,5,1.478,5,4.044,5,5,5,1.374008505,2,5,5,5,5,1.007,3,4,5,1,1,1,1,4.108001001,5,2.398282353,4,2.211178744,5
ITA,Italy,2009,32,1.673002373,2,2.837,3,3.77,5,1.535,1,1.767,3,3,2,1,1,1,1,3,3,1.25,1,2,1,1.379,4,1.4912,3,1,1,1,1,1.688,3,1.486,3,1.221584189,1,2.376281742,5,2.293,5,1,1,1,1,1.875,5,1,1,2.032765506,4,1.948364706,2,1.08031401,1
JAM,Jamaica,2009,86,1.968576465,3,3.31,4,3.194,4,5,5,2.377,4,4,3,2,2,1,1,5,5,1.75,2,3,3,1.18,3,1,1,1,1,1,1,1.334,1,1.169,1,1.267285651,1,1.000219968,1,1,1,1.01,3,1,1,1,1,1,1,1.641248894,1,2.784794118,5,1.201288245,1
JOR,Jordan,2009,55,1.813528996,2,1.638,1,1.556,1,1.435,1,1.846,3,2,1,1,1,2.75,5,2,1,3.375,4,3,3,2.394,5,2.038,4,1.053,4,1,1,3.633,5,3.521,5,1.405231251,2,1.61711886,4,1.407,5,1.009,3,2,2,1.125,4,1,1,2.175224652,4,2.080058824,2,1.218223833,2
JPN,Japan,2009,10,1.387832691,1,2.528,3,1.991,2,1.24,1,1.475,1,1,1,1,1,1,1,1,1,1,1,1,1,1.298,4,1.2668,3,1,1,1,1,1.43,2,1.275,2,1.997868114,3,2.371662424,5,1.008,4,1,1,3,4,1,1,1,1,1.478866088,1,1.308105882,1,1.40257649,2
KAZ,Kazakhstan,2009,112,2.123618572,3,3.05,4,3.179,4,4.371,5,3.8,5,4,3,2,2,1.75,4,2,1,2.875,4,2.5,2,1.209,3,1.5348,3,1,1,1,1,1.473,2,1.472,3,1.980068492,3,1.696197181,5,1.019,4,1.01,3,3,4,1.5,5,1,1,1.906689913,3,2.630311765,4,1.649758454,4
KEN,Kenya,2009,139,2.357993104,4,3.47,5,1.481,1,2.235,2,1.941,3,5,5,4,5,2.75,5,4,5,3.25,4,4,5,1.004,1,2.9616,5,1.947,5,2.147,5,1.803,3,1.095,1,2.923807984,4,1.057411521,3,1,1,1.348,5,2,2,1,1,1,1,2.048461796,4,2.770035294,5,2.133628019,5
KGZ,Kyrgyz Republic,2009,131,2.310219322,3,3.611,5,2.5,3,3.675,4,2.748,4,4,3,4,5,1,1,4,5,2.75,3,3,3,1.026,2,1.1536,2,1,1,1,1,1.788,3,1.304,2,5,5,1.19263655,3,1.259,5,1.016,4,3,4,1,1,1,1,2.211229979,4,2.636711765,4,2.006441224,4
KHM,Cambodia,2009,111,2.097672683,3,2.546,3,1.5,1,2.243,3,1.657,2,4,3,2,2,1.5,4,5,5,3.875,5,3.5,4,1.072,3,1.4276,3,1,1,1,1,2.171,4,2.283,5,2.186466888,3,1.109983757,3,1,1,1.041,4,3,4,1,1,1,1,1.985581473,3,2.561770588,4,1.603864734,3
