code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
CMR,Cameroon,2011,87,2.026842432,3,3.483,4,2.5,3,2.508,3,1.91,3,3,2,3,3,1,1,4,4,3.5,4,2.5,2,1.01,2,1.9224,4,1,1,1,1,1.602,3,1.103,1,4.311468071,5,1.028045858,2,1,1,1.025,4,2,2,1,1,1,1,1.831592571,3,2.489876471,4,1.603864734,3
COD,Democratic Republic of the Congo,2011,154,2.795768258,4,3.502,4,1.5,1,4.348,5,1.277,1,5,5,4,5,2.75,5,4.5,5,3.5,4,5,5,1.051,2,3.6532,5,3.053,5,4.006,5,1.435,2,1.346,2,2.386229508,4,1.061645896,3,1,1,2.091,5,3,4,1,1,1,1,1.977729218,4,3.298511765,5,2.823095008,5
COG,Republic of the Congo,2011,97,2.065942911,3,3.735,5,2.5,3,4.054,5,1.475,1,4,3,3,3,1,1,4,4,3.5,4,2.5,2,1.111,3,1,1,1,1,1,1,1.793,4,1.396,3,1.8,3,1.050317569,2,1,1,1.154,5,2,2,1,1,1,1,1.785350159,2,2.616529412,4,1.603864734,3
COL,Colombia,2011,150,2.598053514,4,3.525,4,2.648,4,5,5,2.448,4,4,3,4,5,1,1,4,4,2,2,4.5,5,1.284,4,3.3896,5,1.737,5,2.368,5,2.261,4,1.905,5,1.519153928,2,1.206604487,4,1,1,3.991,5,2,2,1,1,1,1,1.915183607,3,3.341358824,5,2.156470209,5
CRI,Costa Rica,2011,47,1.780659191,2,3.598,5,2.151,2,4.147,5,3.049,5,4,3,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1.277,1,1,1,2.334069028,4,1,1,1.018,4,1.003,3,3,4,1,1,1,1,1.722125768,2,2.117470588,2,1.40257649,2
CUB,Cuba,2011,91,2.041491138,3,3.041,3,4.5,5,2.645,3,5,5,2,1,3,3,1,1,1,1,2.75,3,3,3,1,1,1,1,1,1,1,1,2.59,5,1.663,4,1.38737733,2,1.630756846,5,1,1,1.022,4,3,4,1,1,1,1,1.598413247,1,2.479147059,4,1.805152979,4
CYP,Cyprus,2011,67,1.898477052,2,2.468,2,3.478,5,1.415,1,1.854,3,2,1,2,2,1,1,2,1,1.5,1,1.5,1,2.025,5,1.0384,2,1,1,1,1,1.889,4,2.851,5,1.580692313,3,1.129615858,3,1,1,5,5,3,4,1,1,1,1,1.710601894,2,2.180494118,2,1.603864734,3
CZE,Czech Republic,2011,9,1.4004043,1,2.66,3,3.05,4,1.545,1,2.653,4,1,1,1,1,1,1,2,1,1.25,1,1,1,1.133,3,1.3116,3,1,1,1,1,1.583,2,1.343,2,1.361497548,2,1.197420844,3,1.358,5,1.003,3,1,1,2.1,5,1,1,1.265132802,1,1.703064706,1,1.100966184,1
DEU,Germany,2011,24,1.550065166,2,2.163,2,2.527,3,1.515,1,1.672,2,2,1,1,1,1,1,2,1,1,1,1,1,1.233,3,1.5112,3,1,1,1,1,1.597,3,1.46,3,1.449859041,2,2.158843855,5,5,5,1,1,1,1,1.875,5,1,1,2.291544097,5,1.504952941,1,1.08031401,1
DJI,Djibouti,2011,84,1.997650434,3,1.751,1,4.5,5,3.255,4,1.506,2,3.5,3,3,3,2.25,4,1,1,3,3,1.5,1,1,1,1,1,1.053,4,1,1,2.668,5,2.71,5,4.70114398,5,1.009348619,1,1,1,1.02,4,2.5,4,1,1,1,1,2.275666695,5,2.091794118,2,1.709971014,4
DNK,Denmark,2011,2,1.260141202,1,1.761,1,1.977,2,1.445,1,1.562,2,1,1,1,1,1,1,1,1,1,1,1.5,1,2.148,5,1.1228,3,1,1,1,1,1.669,3,1.518,3,1.382960302,2,1.17212458,3,1.183,4,1,1,1,1,2.05,5,1,1,1.382429079,1,1.321341176,1,1.096376812,1
DOM,Dominican Republic,2011,102,2.094048806,3,3.876,5,2.592,3,5,5,2.645,4,3,2,1.5,2,1.5,3,3,3,2.5,3,4,5,1.087,3,1,1,1,1,1,1,1.315,1,1.389,3,5,5,1.014957791,2,1,1,1.001,2,2,2,1,1,1,1,1.919227845,3,2.818911765,5,1.301932367,2
DZA,Algeria,2011,142,2.415270048,4,3.545,4,2.874,4,1.47,1,2.274,4,3,2,3,3,3.25,5,3,3,4,5,2.5,2,2.704,5,3.396,5,1.421,5,2.499,5,2.682,5,1.616,4,2.325712476,3,1.812230045,5,1,1,1.006,3,4,5,1,1,1,1,2.123065593,4,2.6625,4,2.351560386,5
ECU,Ecuador,2011,96,2.062928784,3,3.885,5,2.374,2,4.794,5,1.625,2,3.5,3,3,3,1,1,3,3,3.5,4,2.5,2,1.302,4,1.146,3,1.053,4,1,1,2.066,4,1.612,4,1.854130152,3,1.179108548,3,1,1,1.002,2,2,2,1,1,1,1,1.806210938,2,2.592,4,1.609326892,3
EGY,Egypt,2011,118,2.184279199,3,2.285,2,4.5,5,1.605,1,1.688,2,3,2,3,3,4.5,5,3,3,3.25,4,3.5,4,1.428,4,1.96,4,1.105,4,1,1,1.884,4,1.827,4,1.406019565,2,3.415243302,5,1,1,1.003,3,2,2,1,1,1,1,2.078574649,4,2.713852941,4,1.61468599,3
ERI,Eritrea,2011,144,2.437790956,4,3.182,4,3.5,5,3.439,4,5,5,1,1,2,2,1,1,2,1,3.25,4,4,5,1.018,2,2.3944,4,1,1,1,1,2.247,4,5,5,3,4,1.125931402,3,1,1,3.329,5,4,5,1.55,5,1,1,1.876929071,3,3.144317647,5,1.855636071,4
ESP,Spain,2011,34,1.665298259,2,2.786,3,2.791,4,1.44,1,2.305,4,2,1,2,2,1,1,2,1,1.25,1,2,2,1.454,4,2.4472,4,1,1,1,1,1.521,2,1.468,3,1.843068848,3,1.857103418,5,3.025,5,1,1,1,1,1.675,5,1,1,1.95402635,3,1.832364706,1,1.263244767,2
EST,Estonia,2011,33,1.664276867,2,2.641,3,2.201,2,3.105,4,3.112,5,2,1,1,1,1,1,2,1,1.5,1,1,1,2.085,5,1,1,1,1,1,1,1.808,4,1.569,4,1.358767187,2,1.020401987,2,1,1,1.006,3,3,4,2.175,5,1,1,1.511925902,1,1.861941176,1,1.510426731,3
ETH,Ethiopia,2011,132,2.310403605,3,2.41,2,1.5,1,3.697,4,2.076,3,4,3,3.5,4,1.25,3,2,1,3.25,4,3.5,4,1.009,2,2.6228,5,2.579,5,2.556,5,1.497,2,1.275,2,5,5,1.201820194,4,1,1,1.025,4,3,4,1.425,4,1,1,2.127497681,4,2.377694118,3,2.420742351,5
FIN,Finland,2011,5,1.373158143,1,1.9,1,1.766,1,2.125,2,1.483,1,2,1,1,1,1,1,1,1,1,1,1,1,2.306,5,1.0536,2,1,1,1,1,1.688,3,1.623,4,1.362534413,2,1.248398315,4,3.095,5,1,1,1,1,1.5,4,1,1,1.940544928,3,1.325123529,1,1.04589372,1
FRA,France,2011,35,1.682304649,2,2.436,2,2.56,3,1.82,2,1.759,2,2,1,1,1,1,1,1,1,1,1,1.5,1,1.073,3,2.0468,4,1,1,1,1,1.941,4,1.574,4,1.253343884,1,5,5,4.645,5,1,1,1,1,2.025,5,1,1,2.742216928,5,1.548194118,1,1.094082126,1
GAB,Gabon,2011,93,2.048767735,3,3.866,5,3.5,5,3.852,4,2.543,4,3,2,3,3,1,1,2,1,2.5,3,3,3,1.56,4,1,1,1,1,1,1,1.831,4,1.498,3,4.2,5,1.030465501,2,1,1,1.003,3,2,2,1,1,1,1,1.957023324,3,2.474911765,4,1.603864734,3
GBR,United Kingdom,2011,43,1.74119991,2,2.533,2,2.788,4,1.935,2,2.013,3,2,1,1,1,1,1,1,1,1.25,1,2,2,1.607,4,2.658,5,1.053,4,1,1,2.328,4,1.432,3,1.3031798,1,5,5,3.209,5,1,1,1,1,2.5,5,1,1,2.586315271,5,1.737,1,1.143143317,1
GEO,Georgia,2011,145,2.525258727,4,1.805,1,2.034,2,3.087,4,5,5,4,3,4,5,1.75,4,3,3,3.5,4,2.5,2,2.524,5,2.5052,4,1.053,4,1,1,2.462,5,1.727,4,1.200353007,1,1.071159491,3,1,1,4.18,5,4,5,1.75,5,1,1,2.002363793,4,2.995452941,5,2.282032206,5
GHA,Ghana,2011,41,1.728700474,2,2.389,2,2.5,3,1.91,2,1.443,1,4,3,2,2,2.5,5,3,3,2,2,2.5,2,1.016,2,1,1,1.053,4,1,1,1.139,1,1.098,1,1.507451382,2,1.019687092,2,1,1,1.026,4,2,2,1,1,1,1,1.622350826,1,2.065882353,2,1.408038647,2
GIN,Guinea,2011,128,2.266136264,3,2.731,3,1.288,1,3.757,4,1.277,1,5,5,2,2,2.75,5,4,4,4,5,5,5,1.007,1,1,1,1.105,4,2.14,5,1.334,1,1.179,2,4.2,5,1.033160103,2,1,1,1.038,4,2,2,1,1,1,1,2.149381195,4,2.862294118,5,1.642866345,3
GMB,The Gambia,2011,69,1.927111077,3,3.006,3,2.5,3,3.901,5,1.348,1,3,2,2,2,1,1,3,3,3,3,3,3,1.121,3,1,1,1.053,4,1,1,1.363,1,1.085,1,4.639411998,5,1.001099838,1,1,1,1.038,4,2,2,1,1,1,1,1.848242559,3,2.391705882,3,1.408038647,2
GNB,Guinea-Bissau,2011,123,2.241926073,3,3.182,4,1.5,1,2.398,3,1.245,1,5,5,4,5,1,1,4,4,5,5,3.5,4,1,1,1.3228,3,1,1,1,1,2.281,4,1.369,2,4.999635369,5,1.014077921,1,1,1,1.023,4,2,2,1,1,1,1,2.373029677,5,2.562076471,4,1.805152979,4
GNQ,Equatorial Guinea,2011,72,1.944989212,3,3.182,4,2.5,3,2.391,3,2.187,4,3,2,2,2,1,1,2,1,2.75,3,3,3,2.885,5,1.1688,3,1,1,1,1,1.02,1,1.214,2,4.929304296,5,1.011878246,1,1,1,1.009,3,3,4,1,1,1,1,2.066602549,4,2.163076471,2,1.603864734,3
GRC,Greece,2011,76,1.970201707,3,2.824,3,2.795,4,1.65,2,1.807,3,3,2,2,2,2,4,2.5,3,1.5,1,2.5,2,5,5,2.9116,5,1,1,1,1,2.586,5,2.921,5,1.902273453,3,2.261788651,5,1.056,4,1,1,2,2,1.5,4,1,1,2.574818404,5,2.079447059,2,1.448470209,3
GTM,Guatemala,2011,115,2.158978039,3,3.75,5,1.695,1,5,5,1.617,2,4,3,4,5,1.5,3,5,5,2.5,3,3,3,1,1,1.0728,2,1.105,4,1,1,1.196,1,1.155,1,1.558749208,3,1.018972198,2,1,1,1.013,3,2,2,1,1,1,1,1.639789118,2,2.761282353,4,1.815974235,4
GUY,Guyana,2011,100,2.07987236,3,3.368,4,3.165,4,5,5,3.263,5,3,2,2,2,1,1,4,4,2.5,3,3,3,1,1,1.6524,3,1.053,4,1,1,1.478,2,1.2,2,2.554053122,4,1.003134537,1,1,1,1.033,4,2,2,1,1,1,1,1.616088815,1,2.8772,5,1.408038647,2
HND,Honduras,2011,122,2.23177034,3,3.341,4,1.778,1,5,5,2.115,4,4,3,2.5,3,1.25,3,5,5,2.5,3,4,5,1,1,1.728,4,1,1,1,1,1.416,2,1.235,2,5,5,1.051417406,2,1,1,1.005,3,2,2,1,1,1,1,2.085661895,4,2.909647059,5,1.503220612,3
HRV,Croatia,2011,29,1.611670817,2,2.001,1,3.277,4,1.815,2,1.87,3,4,3,1,1,1,1,2,1,2.25,2,1,1,1.418,4,1.0616,2,1,1,1,1,1.602,3,1.644,4,1.503490061,2,1.174379247,3,1,1,1.513,5,2,2,1.55,5,1,1,1.815183404,3,1.790564706,1,1.251771337,2
HTI,Haiti,2011,86,2.025982851,3,3.402,4,2.5,3,2.79,3,1.419,1,4,3,3,3,1,1,4,4,3.75,5,2.5,2,1,1,1.0576,2,1.053,4,1,1,1.024,1,1.001,1,4.077273556,5,1,1,1,1,1.087,4,2,2,1,1,1,1,1.894385124,3,2.458417647,4,1.609326892,3
HUN,Hungary,2011,22,1.5330968,2,2.61,3,1.449,1,1.905,2,2.289,4,1,1,2,2,1,1,2,1,1.5,1,1.5,1,1.656,4,1.3116,3,1,1,1,1,1.487,2,1.463,3,2.937102477,4,1.058456367,2,1.024,4,1.005,3,2,2,1.5,4,1,1,1.431386709,1,1.656094118,1,1.448470209,3
IDN,Indonesia,2011,37,1.687339984,2,1.66,1,1.805,1,1.32,1,1.388,1,2,1,2,2,1.75,4,4,4,1.75,2,3.5,4,1.091,3,2.3456,4,1.053,4,1,1,1.296,1,1.187,2,1.44667366,2,1.500206126,4,1.001,4,1.002,2,2,2,1,1,1,1,1.384997982,1,2.082005882,2,1.408038647,2
IND,India,2011,141,2.404448362,4,2.179,2,1.613,1,2.458,3,1.237,1,4,3,3,3,1,1,3,3,1.25,1,4,5,1.117,3,4.1288,5,3.895,5,3.138,5,2.166,4,1.168,1,1.688818197,3,5,5,1.002,4,1,1,4,5,1,1,1,1,2.487390376,5,2.152252941,2,2.735152979,5
IRL,Ireland,2011,16,1.472282723,2,2.642,3,2.632,4,1.575,1,1.744,2,2,1,2,2,1,1,2,1,1.5,1,1,1,1.197,3,1.4612,3,1,1,1,1,1.277,1,1.367,2,1.370669259,2,1.024416394,2,2.323,5,1,1,1,1,1.375,4,1,1,1.556799276,1,1.625776471,1,1.235708535,2
IRN,Iran,2011,147,2.528383472,4,3.006,3,3.5,5,2.26,3,2.812,4,3,2,4,5,2.5,5,2,1,4.5,5,4,5,1.189,3,3.3248,5,1.316,5,2.138,5,2.371,5,2.047,5,2.348498855,4,2.329703621,5,1.077,4,1.03,4,4,5,1,1,1,1,2.066535798,4,2.860694118,5,2.469362319,5
IRQ,Iraq,2011,159,3.083341513,5,3.969,5,5,5,3.12,4,1.989,3,5,5,4.5,5,3,5,5,5,3.5,4,4.5,5,1.84,5,4.654,5,3.684,5,3.179,5,2.902,5,2.165,5,2.372704169,4,1.197475836,3,1,1,4.19,5,2,2,1,1,1,1,2.361872697,5,3.894764706,5,2.621016103,5
ISL,Iceland,2011,1,1.140279666,1,1.849,1,2.317,2,1.33,1,1.411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.115,1,1,1,1.235475132,1,1,1,1,1,1.001,2,1,1,1.5,4,1,1,1.041232368,1,1.266323529,1,1.04589372,1
ISR,Israel,2011,153,2.697073663,4,2.269,2,2.944,4,1.855,2,3.136,5,3,2,3,3,1,1,2,1,2,2,5,5,5,5,2.802,5,2.316,5,1.174,4,3.671,5,5,5,1.223098739,1,5,5,5,5,1.006,3,4,5,1,1,1,1,4.046364558,5,2.385147059,3,2.177091787,5
ITA,Italy,2011,32,1.654949006,2,2.456,2,2.91,4,1.52,1,1.886,3,3,2,1,1,1,1,3,3,1.25,1,2.5,2,1.282,4,1.926,4,1,1,1,1,1.702,3,1.467,3,1.381376499,2,2.15372961,5,2.267,5,1,1,1,1,1.8,5,1,1,1.99570246,4,1.932,2,1.073429952,1
JAM,Jamaica,2011,90,2.041219539,3,3.31,4,3.194,4,5,5,2.487,4,4,3,2,2,1,1,5,5,2,2,3.5,4,1.133,3,1,1,1,1,1,1,1.411,2,1.167,1,2.311082041,3,1.000219968,1,1,1,1.013,3,1,1,1,1,1,1,1.767342587,2,2.883088235,5,1.201288245,1
JOR,Jordan,2011,61,1.860161947,2,1.717,1,1.556,1,1.915,2,1.839,3,2,1,1,1,2.75,5,2,1,4,5,3,3,2.509,5,1.4812,3,1.053,4,1,1,3.408,5,3.359,5,1.191536805,1,1.661277338,5,1.706,5,1.011,3,2,2,1.175,4,1,1,2.178641507,4,2.183894118,2,1.222813205,2
JPN,Japan,2011,7,1.380286421,1,2.263,2,1.983,2,1.255,1,1.451,1,1,1,1,1,1,1,1,1,1,1,1,1,1.393,4,1.092,2,1,1,1,1,1.454,2,1.298,2,1.618000912,3,2.71024742,5,1.008,4,1,1,3,4,1,1,1,1,1.510632005,1,1.273382353,1,1.40257649,2
KAZ,Kazakhstan,2011,99,2.073376167,3,2.946,3,2.301,2,4.139,5,4.109,5,4,3,2,2,1.75,4,2,1,3.25,4,2.5,2,1.211,3,1.1228,3,1,1,1,1,1.363,1,1.449,3,1.368322447,2,1.695647263,5,1.01,4,1.007,3,3,4,1.5,4,1,1,1.817622746,3,2.563164706,4,1.649758454,4
KEN,Kenya,2011,140,2.395014607,4,4.068,5,1.566,1,2.263,3,1.933,3,5,5,4,5,2.75,5,4,4,3.25,4,3.5,4,1.057,3,2.8332,5,2.632,5,2.103,5,1.755,3,1.087,1,3.766590949,4,1.090846583,3,1,1,1.245,5,2,2,1,1,1,1,2.153160097,4,2.754394118,4,2.19536715,5
KGZ,Kyrgyz Republic,2011,129,2.275337637,3,3.163,4,2.5,3,3.485,4,2.448,4,4,3,4,5,1,1,4,4,2.75,3,2.5,2,1.005,1,1.2164,3,1,1,1,1,1.788,4,1.304,2,5,5,1.198135738,3,1.253,4,1.497,5,3,4,1,1,1,1,2.208671013,4,2.549817647,4,2.006441224,4
KHM,Cambodia,2011,98,2.072615111,3,2.832,3,1.5,1,2.1,2,1.767,2,4,3,2,2,1.75,4,5,5,3.75,5,3,3,1.107,3,1.092,2,1,1,1,1,2.171,4,2.231,5,2.133691807,3,1.110533676,3,1,1,1.037,4,3,4,1,1,1,1,1.977469685,4,2.508205882,4,1.603864734,3
