code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
BEN,Benin,2022,111,2.175744761,3,2.849,4,3.5,5,3.075,4,1.554,2,4,3,3,3,3.25,5,3,3,2.75,3,2.5,3,1.001,1,2.783,4,1.211,4,1,1,1.607,2,1.085,1,4.989057456,5,1.007,1,1,1,1.002,2,2,1,2.25,4,1,1,2.081477348,4,2.598029412,4,1.740344605,3
BFA,Burkina Faso,2022,147,2.767165895,4,2.765,3,3.5,5,1.625,2,1.309,1,5,5,5,5,2.5,4,4,4,3,3,4,4,1.041,2,4.302,5,2.737,5,3.031,5,2.147,4,1.077,1,3.752402257,5,1.013,2,1,1,3.386,5,3,3,2.25,4,1,1,2.18081203,5,3.025588235,5,2.910294686,5
BGD,Bangladesh,2022,96,2.062694315,3,2.522,3,1.5,1,2.093,3,1.396,1,3,2,3,3,4,5,2.5,3,2.75,3,4,4,1.111,3,2.671,4,1.789,5,1.13,4,1.468,2,1.146,1,1.011766609,1,1.163,4,1,1,1.004,3,3,3,2.25,4,1,1,1.468384307,1,2.440705882,3,2.02736876,4
BGR,Bulgaria,2022,25,1.557039191,2,2.515,3,3.038,4,1.595,2,1.839,3,3,2,1,1,1.75,1,3,3,1.75,2,2,2,1.092,3,1,1,1,1,1,1,1.755,3,1.816,5,1.246738265,2,1.07,3,1.251,5,1.002,2,1,1,1,1,1,1,1.634263325,2,1.965117647,2,1,1
BHR,Bahrain,2022,109,2.165498278,3,2.544,3,5,5,1.06,1,3.223,5,2,1,3,3,1.75,1,2,1,3.5,4,3,3,4.053,5,1.64,3,1,1,1,1,2.72,5,1.852,5,1.058945073,1,1.103,3,1,1,1.009,3,3,3,3.625,5,1,1,1.863346479,3,2.444323529,3,2.046095008,4
BIH,Bosnia and Herzegovina,2022,57,1.856841395,2,2.203,2,3.285,4,1.59,2,1.617,2,3,2,3,3,1.5,1,2,1,3.25,4,1.5,1,1.049,2,1,1,1,1,1,1,1.392,1,1.437,3,1.568334708,3,1.032,2,1,1,2.153,5,3,3,1.4,3,1,1,1.52874526,1,2.052558824,2,1.841867955,4
BLR,Belarus,2022,120,2.278237171,3,2.383,3,2.669,3,2.095,3,3.927,5,3,2,4,4,1.75,1,2,1,4.25,5,4,4,2.008,5,1,1,1,1,1,1,1.449,2,1.761,4,1,1,1.279,4,2.248,5,1.016,3,4,5,1,1,1,1,1.883352941,3,2.577382353,4,2.207729469,4
BOL,Bolivia,2022,77,1.977344404,3,3.322,4,2.758,4,3.25,4,2.25,4,4,3,2,2,2.5,4,3,3,2.5,3,3,3,1.08,3,1,1,1,1,1,1,1.559,2,1.655,4,2.518154131,4,1.025,2,1,1,1.001,2,2,1,1,1,1,1,1.864665192,3,2.514529412,4,1.40257649,1
BRA,Brazil,2022,132,2.451820813,4,3.545,5,2.333,2,5,5,4.014,5,4,3,2,2,3.5,5,5,5,1.875,2,4.5,5,1.058,2,1.382,3,2.158,5,3.302,5,1.631,3,1.26,2,2.9237324,4,1.315,4,1.05,4,1,1,1,1,1.2,3,1,1,1.931792047,4,3.307058824,5,1.802354267,3
BTN,Bhutan,2022,12,1.385828303,1,2.547,3,1.5,1,1.525,1,2.131,3,2,1,2,2,1,1,1,1,1,1,1,1,1.072,3,1,1,1,1,1,1,1.956,4,1.211,2,1.070774421,1,1,1,1,1,1.284,4,2,1,1.45,3,1,1,1.330561697,1,1.375588235,1,1.443880837,2
BWA,Botswana,2022,48,1.813727334,2,3.922,5,3.103,4,4.525,5,2.661,4,3,2,1,1,2.25,3,3,3,1.5,1,1.5,1,1.72,5,1,1,1,1,1,1,2.41,5,1.529,4,2.187175477,4,1.04,3,1,1,1.002,2,1,1,1,1,1,1,1.812491233,3,2.468117647,3,1,1
CAF,Central African Republic,2022,154,2.927245588,5,3.124,4,1.5,1,4.32,5,1.15,1,5,5,5,5,2.25,3,5,5,5,5,3.5,4,1.011,1,1.764,4,3.263,5,2.206,5,1.798,3,1.255,2,4.796328159,5,1.005,1,1,1,5,5,3,3,1,1,1,1,2.278568019,5,3.496470588,5,2.683706924,5
CAN,Canada,2022,13,1.389932312,1,2.028,2,1.94,2,1.92,2,1.886,3,2,1,1,1,1.75,1,1,1,1,1,2,2,1.446,4,2.465,4,1,1,1,1,1.559,2,1.265,2,1,1,1.336,5,1.455,5,1,1,1,1,1.425,3,1,1,1.465470588,1,1.630058824,1,1.039009662,1
CHE,Switzerland,2022,11,1.362034978,1,1.624,1,2.08,2,1.27,1,1.633,2,2,1,1,1,1.75,1,1,1,1,1,1,1,1.119,3,1.942,4,1,1,1,1,1.339,1,1.342,3,1.082010704,2,1.154,4,3.93,5,1,1,1,1,1.45,3,1,1,1.824471847,3,1.359558824,1,1.041304348,1
CHL,Chile,2022,53,1.840909831,2,3.592,5,2.572,3,2.482,3,2.701,5,3,2,3,3,2.5,4,2,1,1.375,1,3,3,1.369,4,3.587,5,1,1,1,1,1.612,2,1.534,4,1,1,1.191,4,1,1,1.002,2,1,1,1,1,1,1,1.564882353,1,2.373676471,3,1.40257649,1
CHN,China,2022,86,2.0182391,3,1.303,1,2.5,2,1.265,1,1.957,3,2,1,2,2,1.75,1,2,1,2.625,3,4.5,5,1.066,3,1,1,1,1,1,1,1.578,2,1.263,2,1.230376676,2,5,5,1.129,4,1.004,3,4,5,1.95,4,1.167,5,2.038926668,4,2.061941176,2,1.925966184,4
CIV,Cote d' Ivoire,2022,108,2.159652341,3,3.084,4,1.402,1,4.14,5,1.562,2,4,3,3,3,2.75,4,4,4,2.75,3,3.5,4,1.027,2,2.522,4,1.105,4,1,1,1.435,2,1.117,1,2.474531802,4,1.011,2,1.001,4,1.048,4,2,1,2.25,4,1,1,1.773121388,3,2.740882353,4,1.72942029,3
CMR,Cameroon,2022,144,2.719894286,4,3.594,5,2.5,2,1.575,2,1.981,3,4,3,4,4,3.25,5,4,4,3.5,4,4,4,1.009,1,3.916,5,2.895,5,2.776,5,1.468,2,1.142,1,3.599667092,5,1.027,2,1,1,2.282,5,3,3,5,5,1,1,1.912843187,4,3.036323529,5,2.926376812,5
COD,Democratic Republic of the Congo,2022,159,3.108894622,5,3.458,5,1.5,1,4.25,5,1.229,1,5,5,5,5,4,5,5,5,5,5,5,5,1.001,1,3.687,5,5,5,3.718,5,1.248,1,1.213,2,2.1735521,4,1.076,3,1,1,3.17,5,3,3,1.6,4,1,1,1.911712012,4,3.753382353,5,3.222141707,5
COG,Republic of the Congo,2022,114,2.223485744,3,3.295,4,2.5,2,4.05,5,1.261,1,4,3,3,3,1.75,1,4,4,3.25,4,2.5,3,1.015,1,1,1,1.158,4,1,1,2.185,4,1.342,3,4.966018328,5,1.021,2,1,1,1.839,5,2,1,1.85,4,1,1,2.181119803,5,2.675705882,4,1.698167472,3
COL,Colombia,2022,145,2.737943744,4,3.336,5,2.839,4,5,5,2.527,4,4,3,4,4,3.75,5,4,4,1.875,2,3.5,4,1.069,3,3.754,5,1.474,4,2.134,5,1.922,4,1.755,4,3.961230987,5,1.115,4,1.013,4,5,5,2,1,1,1,1,1,2.105791881,4,3.598941176,5,2.08226409,4
CRI,Costa Rica,2022,41,1.774737266,2,3.374,5,2.388,2,4.115,5,4.125,5,4,3,1,1,2.25,3,2.5,3,1.5,1,1,1,1.022,2,1,1,1,1,1,1,1.32,1,1,1,1.514367536,3,1.003,1,1,1,1.002,2,2,1,1,1,1,1,1.630690298,2,2.319970588,3,1.201288245,1
CUB,Cuba,2022,100,2.111589988,3,3.041,4,4.5,5,2.763,4,5,5,2,1,3,3,2,3,2,1,2.75,3,3,3,1,1,1,1,1,1,1,1,2.374,5,1.662,4,1.184771461,2,1.325,5,1,1,1.034,4,3,3,1,1,1,1,1.49509076,1,2.700323529,4,1.805152979,3
CYP,Cyprus,2022,65,1.908891899,3,2.282,2,3.071,4,1.625,2,1.57,2,2,1,2,2,1.75,1,2,1,1.75,2,1.5,1,2.013,5,1.71,3,1,1,1,1,1.984,4,2.466,5,1.081806557,2,1.075,3,1,1,5,5,3,3,1,1,1,1,1.606741948,2,2.262911765,3,1.603864734,3
CZE,Czech Republic,2022,7,1.316559592,1,1.899,1,2.877,4,1.455,1,2.424,4,1,1,1,1,1.75,1,1,1,1.5,1,1,1,1.066,3,1.117,3,1,1,1,1,1.669,3,1.346,3,1.081530013,2,1.091,3,1.634,5,1.002,2,1,1,1.45,3,1,1,1.264709413,1,1.556235294,1,1.041304348,1
DEU,Germany,2022,17,1.452621221,2,2.037,2,2.473,2,1.375,1,1.57,2,2,1,1,1,1.75,1,2,1,1,1,1,1,1.057,2,2.681,4,1.211,4,1,1,1.621,2,1.334,3,1.013301179,1,1.548,5,2.994,5,1,1,1,1,1.45,3,1,1,1.745682492,3,1.598588235,1,1.063049919,1
DJI,Djibouti,2022,113,2.210816747,3,2.285,2,4.5,5,3.25,4,1.53,2,4,3,3,3,1.5,1,2,1,3,3,4,4,1.695,5,1,1,1.053,3,1,1,1.361,1,2.437,5,3.554075064,5,1.013,2,1,1,1.078,4,3,3,2.425,5,1,1,2.125479419,5,2.492852941,4,1.941412238,4
DNK,Denmark,2022,3,1.297829916,1,1.657,1,1.961,2,1.57,2,1.554,2,1,1,1,1,1.5,1,1,1,1,1,1,1,2.214,5,1.063,3,1,1,1,1,1.645,3,1.4,3,1.00466305,1,1.095,3,1.3,5,1,1,2,1,1.575,4,1,1,1.336019182,1,1.306529412,1,1.254066023,1
DOM,Dominican Republic,2022,88,2.021693757,3,3.563,5,2.73,4,3.888,5,2.914,5,3,2,2,2,2.5,4,3,3,2.25,2,3,3,1.005,1,1,1,1,1,1,1,1.291,1,1.766,4,3.795223958,5,1.005,1,1.01,4,1.002,2,2,1,1,1,1,1,1.809379289,3,2.637676471,4,1.40257649,1
DZA,Algeria,2022,104,2.125841498,3,2.816,3,3.18,4,1.665,2,2.171,3,3,2,3,3,2,3,2,1,3.375,4,2.5,3,2.132,5,2.724,4,1.211,4,2.003,4,3.671,5,1.478,3,1.131551321,2,1.811,5,1,1,1.004,3,3,3,1,1,1,1,2.015182508,4,2.297794118,3,2.02879066,4
ECU,Ecuador,2022,73,1.959524549,3,3.309,4,2.366,2,3.21,4,2.685,4,3,2,2,2,2.25,3,3,3,3.375,4,1.5,1,1.05,2,1.911,4,1.053,3,1,1,1.717,3,1.352,3,3.966913297,5,1.045,3,1.003,4,1.003,2,2,1,1,1,1,1,1.842107447,3,2.470705882,3,1.408038647,2
EGY,Egypt,2022,126,2.334550607,3,1.819,1,4.5,5,2.138,3,1.918,3,3,2,3,3,1.75,1,2,1,2.75,3,4,4,2.025,5,3.679,5,2.474,5,2.423,5,1.545,2,1.61,4,1.734807149,3,2.398,5,1.011,4,1.008,3,3,3,3.25,5,1,1,1.944506723,4,2.497147059,4,2.450017713,5
ERI,Eritrea,2022,133,2.519469071,4,3.224,4,3.5,5,3.925,5,5,5,1,1,2,2,1,1,2,1,3.25,4,4.5,5,1,1,1,1,1.053,3,1,1,2.082,4,5,5,2.984897071,4,1.097,3,1,1,5,5,3,3,3,5,1,1,1.848517302,3,3.378588235,5,1.792901771,3
ESP,Spain,2022,31,1.636955078,2,1.889,1,2.811,4,1.355,1,1.926,3,2,1,2,2,2.25,3,2,1,1.5,1,2,2,1.139,3,2.149,4,1.211,4,1,1,1.507,2,1.393,3,1.184021939,2,1.443,5,2.96,5,1,1,1,1,2.1,4,1,1,1.744414346,3,1.833705882,1,1.324,1
EST,Estonia,2022,27,1.565385505,2,1.612,1,2.471,2,1.865,2,2.456,4,2,1,1,1,1.5,1,2,1,1.75,2,1,1,2.158,5,1,1,1,1,1,1,1.999,4,1.824,5,1.183631792,2,1.009,1,1,1,1.007,3,3,3,1.45,3,1,1,1.550368446,1,1.664852941,1,1.443880837,2
ETH,Ethiopia,2022,150,2.80529246,4,3.242,4,1.5,1,3.697,4,2.021,3,4,3,5,5,3.25,5,2.5,3,4.125,5,4,4,1.021,2,2.239,4,3.211,5,3.946,5,1.182,1,1.174,2,3.185431528,4,1.195,4,1,1,2.04,5,4,5,2.575,5,1,1,1.865286062,3,2.940147059,5,3.374442834,5
FIN,Finland,2022,16,1.438713506,1,1.501,1,1.696,1,1.795,2,1.403,1,2,1,1,1,2,3,1,1,1,1,1,1,1.816,5,1.405,3,1,1,1,1,1.951,4,1.529,4,1.081918144,2,1.155,4,1.585,5,1,1,3,3,1.45,3,1,1,1.586813899,2,1.346764706,1,1.443880837,2
FRA,France,2022,67,1.918005911,3,2.151,2,2.695,3,1.66,2,1.941,3,2,1,1,1,1.75,1,2,1,1.5,1,2,2,1.135,3,2.755,4,1.684,5,1,1,1.951,4,1.479,3,1.004506265,1,5,5,5,5,1,1,1,1,4.075,5,1,1,2.77288309,5,1.875323529,2,1.35273913,1
GAB,Gabon,2022,87,2.018958085,3,4.13,5,3.5,5,3.85,5,2.44,4,3,2,3,3,2,3,2,1,2.625,3,2,2,1.173,4,1.117,3,1,1,1,1,1.736,3,1.305,2,2.786896225,4,1.014,2,1,1,1.009,3,2,1,1.8,4,1,1,1.708458379,2,2.481764706,3,1.677294686,3
GBR,United Kingdom,2022,36,1.699267648,2,1.973,2,2.508,3,1.935,2,1.891,3,2,1,1,1,2.25,3,2,1,1,1,1,1,1.703,5,2.694,4,1.474,4,1.043,4,2.061,4,1.346,3,1.215767968,2,5,5,2.624,5,1,1,1,1,1.8,4,1,1,2.442560937,5,1.735117647,1,1.130935588,1
GEO,Georgia,2022,95,2.06134789,3,1.965,2,2.192,2,1.965,2,2.938,5,4,3,3,3,1.75,1,2.5,3,2.75,3,2.5,3,1.198,4,1,1,1,1,1,1,1.712,3,1.835,5,1.2154635,2,1.063,3,1.05,4,3.63,5,3,3,1,1,1,1,1.779995706,3,2.409264706,3,1.805152979,3
GHA,Ghana,2022,43,1.784673694,2,2.717,3,2.5,2,2.022,2,1.34,1,4,3,2,2,3.25,5,3,3,1.375,1,2,2,1.005,1,1,1,1,1,1,1,1.22,1,1.072,1,1.891555064,4,1.019,2,1,1,1.014,3,2,1,2.875,5,1,1,1.672594713,2,2.031323529,2,1.574677939,3
GIN,Guinea,2022,129,2.399627928,4,3.739,5,1.288,1,3.675,4,1.182,1,5,5,4,4,3,4,3,3,3.625,5,3.5,4,1.009,1,1,1,1.053,3,2.007,4,1.731,3,1.109,1,4.197574057,5,1.027,2,1,1,1.084,4,3,3,2.25,4,1,1,2.186714595,5,2.622441176,4,2.329334944,5
GMB,The Gambia,2022,51,1.829779697,2,3.505,5,2.5,2,3.85,5,1.229,1,3,2,2,2,2,3,3,3,2.125,2,1,1,1,1,1,1,1,1,1,1,1.377,1,1.236,2,2.952092868,4,1,1,1,1,1.138,4,2,1,2.25,4,1,1,1.654716808,2,2.181,2,1.517310789,2
GNB,Guinea-Bissau,2022,99,2.087589815,3,3.224,4,2.5,2,1.575,2,1.245,1,5,5,3,3,1.75,1,4,4,5,5,2,2,1,1,1,1,1,1,1,1,1.755,3,1.328,3,4.193085276,5,1.008,1,1,1,1.033,4,2,1,1.15,3,1,1,2.210362974,5,2.429088235,3,1.61763285,3
GNQ,Equatorial Guinea,2022,63,1.899879347,2,3.224,4,2.5,2,2.35,3,1.498,2,3,2,2,2,1,1,3,3,3.125,4,3,3,1.161,3,1,1,1,1,1,1,1.624,2,1.135,1,2.994181093,4,1.013,2,1,1,1.003,2,3,3,1,1,1,1,1.698080129,2,2.252294118,2,1.603864734,3
GRC,Greece,2022,54,1.843118917,2,2.458,3,3.526,5,1.37,1,1.807,3,3,2,3,3,1.75,1,1,1,1.125,1,2,2,1.693,5,2.845,5,1,1,1,1,2.696,5,3.086,5,1.299536103,2,1.752,5,1.077,4,1,1,3,3,1,1,1,1,2.060945424,4,1.773323529,1,1.805152979,3
GTM,Guatemala,2022,105,2.130731014,3,3.018,4,1.968,2,5,5,2.123,3,4,3,3,3,2.75,4,5,5,2,2,3,3,1.015,1,1,1,1,1,1,1,1.191,1,1.156,2,1.730102273,3,1.003,1,1,1,1.05,4,2,1,1.3,3,1,1,1.658423797,2,2.816970588,4,1.631400966,3
GUY,Guyana,2022,101,2.120407466,3,3.368,5,3.372,4,4.737,5,2.891,5,3,2,2,2,1.75,1,4.5,5,3,3,2,2,1.123,3,1,1,1,1,1,1,1.44,2,1.642,4,1.342852821,3,1.004,1,1,1,1.012,3,3,3,1,1,1,1,1.535747391,1,2.857029412,4,1.603864734,3
HND,Honduras,2022,115,2.228865004,3,2.866,4,1.799,1,5,5,2.685,4,4,3,3,3,2.5,4,5,5,3.125,4,2.5,3,1.053,2,1,1,1,1,1,1,1.593,2,1.221,2,2.070379159,4,1.037,2,1,1,1.958,5,2,1,1,1,1,1,1.763868136,3,2.996529412,5,1.603864734,3
HRV,Croatia,2022,15,1.437852116,1,1.423,1,3.43,5,1.4,1,1.688,2,3,2,1,1,1.75,1,1,1,1.375,1,1.5,1,1.067,3,1,1,1,1,1,1,1.999,4,1.625,4,1.168242396,2,1.074,3,1.02,4,1.147,4,2,1,1,1,1,1,1.588263811,2,1.545911765,1,1.201288245,1
HTI,Haiti,2022,112,2.201366593,3,3.333,5,2.5,2,3.17,4,1.744,2,4,3,4,4,3.25,5,3.5,4,3.5,4,3,3,1,1,1,1,1.158,4,2.142,5,1.086,1,1.007,1,1.78367468,3,1,1,1,1,1.085,4,2,1,1,1,1,1,1.632549962,2,2.691205882,4,2.051307568,4
HUN,Hungary,2022,14,1.432555093,1,2.042,2,3.031,4,1.33,1,2.361,4,1,1,2,2,1.5,1,1,1,1.25,1,1.5,1,1.173,4,1,1,1,1,1,1,1.688,3,1.535,4,1,1,1.074,3,1,1,1.016,3,2,1,1.45,3,1,1,1.177294118,1,1.564294118,1,1.443880837,2
IDN,Indonesia,2022,42,1.775052138,2,2.009,2,1.805,1,1.32,1,1.72,2,2,1,2,2,2.75,4,2.5,3,2.125,2,3,3,1.117,3,3.232,5,1.053,3,1,1,1.339,1,1.22,2,3.139082282,4,1.316,4,1.014,4,1.002,2,2,1,2.25,4,1,1,1.565892033,1,2.091294118,2,1.522772947,3
IND,India,2022,128,2.397890216,4,2.264,2,1.677,1,2.24,3,1.269,1,4,3,3,3,4,5,2.5,3,1.75,2,3.5,4,1.155,3,3.916,5,2.684,5,2.722,5,2.018,4,1.158,2,1.100036916,2,5,5,1.006,4,1,1,4,5,1,1,1,1,2.404710225,5,2.335941176,3,2.526611916,5
IRL,Ireland,2022,2,1.28271044,1,2.083,2,2.383,2,1.35,1,1.585,2,2,1,1,1,1.5,1,2,1,1.25,1,1,1,1.153,3,1.117,3,1,1,1,1,1.119,1,1.261,2,1.082098117,2,1.008,1,1.072,4,1,1,1,1,1.2,3,1,1,1.26295272,1,1.508441176,1,1.018357488,1
IRN,Iran,2022,152,2.808280154,4,2.208,2,3.5,5,2.047,3,3.326,5,3,2,4,4,3,4,2,1,4,5,5,5,1.002,1,2.95,5,1.632,4,2.222,5,1.846,4,2.029,5,4.98246578,5,1.909,5,1.006,4,1.054,4,4,5,5,5,2.234,5,2.20376068,5,2.894294118,5,3.134376812,5
IRQ,Iraq,2022,157,3.028368777,5,2.411,3,5,5,3.12,4,2.353,4,5,5,4,4,2.75,4,5,5,4.25,5,4.5,5,1.513,4,4.336,5,3.737,5,2.869,5,2.715,5,1.674,4,2.851588554,4,1.354,5,1,1,2.158,5,4,5,1,1,1,1,2.327598653,5,3.597823529,5,2.866011272,5
ISL,Iceland,2022,1,1.08077679,1,1.513,1,1.958,2,1.145,1,1.348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.081,1,1,1,1.08218092,2,1,1,1,1,1,1,1,1,1,1,1,1,1.019197755,1,1.177558824,1,1,1
ISR,Israel,2022,135,2.551786055,4,1.837,1,2.812,4,1.735,2,3.001,5,3,2,3,3,2.25,3,2,1,2,2,3.5,4,4.84,5,2.988,5,2.158,5,1.13,4,2.997,5,3.895,5,1.072150081,1,5,5,5,5,1.002,2,3,3,2.5,5,1,1,3.800488245,5,2.253647059,3,2.088344605,4
ITA,Italy,2022,32,1.641687244,2,2.237,2,3.264,4,1.26,1,1.704,2,3,2,1,1,2,3,2.5,3,1.5,1,2,2,1.368,4,2.383,4,1,1,1,1,1.76,3,1.415,3,1.184034125,2,1.636,5,2.894,5,1,1,1,1,1.45,3,1,1,2.00259225,4,1.924147059,2,1.041304348,1
JAM,Jamaica,2022,81,1.989109245,3,2.21,2,3.043,4,5,5,2.092,3,4,3,2,2,2.75,4,5,5,1.5,1,3,3,1.294,4,1,1,1,1,1,1,1.64,3,1.32,3,1.555424545,3,1.002,1,1,1,1.028,4,1,1,1,1,1,1,1.742638182,3,2.776382353,4,1.201288245,1
JOR,Jordan,2022,68,1.9187681,3,1.722,1,1.556,1,1.57,2,2.566,4,2,1,2,2,2,3,3,3,3.25,4,2,2,2.301,5,1.928,4,1.105,4,1,1,2.902,5,2.371,5,2.004906741,4,1.219,4,1.831,5,1.009,3,2,1,3.55,5,1,1,2.018106675,4,2.079529412,2,1.647455717,3
JPN,Japan,2022,9,1.340475172,1,1.975,2,2.003,2,1.125,1,1.316,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1.443,4,1.405,3,1,1,1,1,1.507,2,1.302,2,1.217900787,2,1.86,5,1.001,4,1,1,3,3,1,1,1,1,1.324870681,1,1.285058824,1,1.40257649,1
KAZ,Kazakhstan,2022,97,2.066907243,3,2.611,3,2.237,2,2.765,4,2.242,4,4,3,4,4,4,5,2,1,3.5,4,3,3,1.811,5,1,1,1,1,1,1,1.373,1,1.309,2,1.166889724,2,1.323,5,1,1,1.005,3,2,1,1,1,1,1,1.781692909,3,2.480882353,3,1.805152979,3
KEN,Kenya,2022,119,2.271796336,3,3.018,4,1.406,1,2.732,4,1.854,3,4,3,3,3,3.75,5,3,3,2.625,3,4,4,1.031,2,3.543,5,1.842,5,2.088,5,1.473,2,1.069,1,1.889619506,4,1.108,3,1,1,1.005,3,3,3,2.075,4,1,1,1.720543471,2,2.665235294,4,2.209602254,4
KGZ,Kyrgyz Republic,2022,85,2.012617636,3,2.575,3,2.5,2,2.047,3,2.353,4,4,3,4,4,1.75,1,3,3,2.625,3,3,3,1.063,3,1,1,1,1,1,1,1.583,2,1.254,2,1.202280706,2,1.071,3,1.021,4,1.015,3,3,3,1,1,1,1,1.675327142,2,2.243588235,2,2.006441224,4
KHM,Cambodia,2022,72,1.952306343,3,2.31,2,3.11,4,1.92,2,2.527,4,4,3,3,3,1.5,1,2,1,3.125,4,3,3,1.029,2,1,1,1,1,1,1,2.859,5,2.139,5,1,1,1.082,3,1,1,1.024,3,2,1,2.25,4,1,1,1.9,4,2.194617647,2,1.718599034,3
