code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
BEL,Belgium,2010,19,1.49333563,2,2.286,2,2.81,4,2.27,3,1.728,2,2,1,1,1,1,1,2,1,1,1,1.5,1,1.604,4,1.1076,2,1,1,1,1,1.492,2,1.559,3,1.66687708,2,1.140064314,3,2.827,5,1,1,1,1,1.65,5,1,1,1.796761594,2,1.669623529,1,1.059661836,1
BEN,Benin,2010,101,2.09603426,3,2.646,3,3.5,5,3.082,4,1.546,2,4,3,4,5,1,1,3,3,2.375,2,2.5,3,1.006,2,1.046,2,1,1,1,1,1.363,1,1.086,1,2.343570204,3,1.008743709,1,1,1,1.001,2,4,5,1,1,1,1,1.742551267,2,2.235294118,3,2.207729469,5
BFA,Burkina Faso,2010,45,1.721917887,2,2.842,3,3.5,5,1.33,1,1.253,1,4,3,2,2,1,1,1,1,2.75,3,3,3,1.022,2,1,1,1,1,1,1,1.593,2,1.11,1,1.111603892,1,1.008248782,1,1,1,1.002,2,3,4,1,1,1,1,1.629291419,1,1.885676471,2,1.603864734,3
BGD,Bangladesh,2010,94,2.023212733,3,1.759,1,1.5,1,2.178,2,1.467,1,3,2,3,3,3.25,5,4,4,2.75,3,4,5,1.032,2,2.5988,4,1.158,4,1,1,1.392,1,1.148,1,3.783979876,4,1.217712847,4,1,1,1.002,2,2,2,1,1,1,1,1.786182252,2,2.495458824,4,1.620148148,3
BGR,Bulgaria,2010,35,1.676784251,2,3.192,4,3.246,4,2.085,2,2.06,4,3,2,1,1,1,1,3,3,1.5,2,2,2,1.784,5,1.0308,2,1,1,1,1,1.779,3,1.829,4,1.374199097,2,1.801286661,5,1.426,5,1.012,3,1,1,2,5,1,1,1.894956363,3,2.027752941,2,1.09178744,1
BHR,Bahrain,2010,55,1.832805033,2,1.943,1,5,5,1.195,1,1.672,2,2,1,2,2,2.75,5,1,1,3,3,2,2,3.351,5,1.1536,3,1,1,1,1,2.711,5,2.078,5,3.559213616,4,1.155242073,3,1,1,1.002,2,2,2,1,1,1,1,2.109656085,4,2.035005882,2,1.40257649,2
BIH,Bosnia and Herzegovina,2010,48,1.778304297,2,2.27,2,3.245,4,1.875,2,1.617,2,3,2,2,2,1,1,2,1,2.75,3,2,2,1,1,1.5816,3,1,1,1,1,1.717,3,1.347,2,1.740236308,2,1.210673886,4,1,1,2.56,5,2,2,1.5,4,1,1,1.602382016,1,2.126447059,2,1.448470209,3
BLR,Belarus,2010,111,2.135900839,3,3.043,4,2.669,4,3.212,4,4.631,5,3,2,3,3,1,1,2,1,2.75,3,3,3,1.209,3,1.72,3,1,1,1,1,1.645,3,2.151,5,1.22985011,1,1.908960759,5,2.013,5,1.019,4,3,4,1,1,1,1,1.955034265,3,2.511558824,4,1.805152979,4
BOL,Bolivia,2010,89,2.002448621,3,3.572,5,2.754,4,3.042,4,1.593,2,4,3,3,3,1.25,3,3,3,3,3,2.5,3,1.028,2,1.6424,3,1,1,1,1,1.669,3,1.721,4,3,4,1.067969962,3,1,1,1.002,2,2,2,1,1,1,1,1.943524111,3,2.381405882,3,1.603864734,3
BRA,Brazil,2010,76,1.93228942,3,3.547,5,1.791,1,5,5,2.827,5,4,3,1,1,1,1,4,4,1.25,1,4,5,1.065,3,1.1036,2,1.158,4,1,1,1.736,3,1.258,2,2.079589007,3,1.862822573,5,1.033,4,1,1,1,1,1,1,1,1,1.939096808,3,2.667711765,4,1.016283414,1
BTN,Bhutan,2010,73,1.9134014,3,2.965,3,1.5,1,2.027,2,2.084,4,2,1,2,2,1,1,2,1,2.25,2,2,2,1,1,1.7,3,1.053,3,1,1,1.956,3,2.09,5,4.112476194,5,1,1,1,1,5,5,2,2,1,1,1,1,1.78335014,2,2.328088235,3,1.408038647,2
BWA,Botswana,2010,57,1.844993183,2,3.878,5,3.5,5,4.493,5,3.571,5,3,2,1,1,1,1,3,3,1.25,1,2,2,1.07,3,1,1,1,1,1,1,3.834,5,1.72,4,1.848974792,2,1.042618706,2,1,1,1.001,2,1,1,1,1,1,1,1.886694453,3,2.494794118,4,1,1
CAF,Central African Republic,2010,148,2.542359278,4,2.491,2,1.5,1,4.365,5,1.388,1,5,5,4,5,1,1,4,4,4,5,4,5,1.028,2,2.6168,5,1.316,5,1.087,4,1.975,4,1.105,1,4.9838432,5,1.005059253,1,1,1,3.574,5,3,4,1,1,1,1,2.305815539,5,3.062547059,5,2.056520129,4
CAN,Canada,2010,12,1.440298909,1,2.138,2,1.974,2,1.905,2,1.926,3,2,1,1,1,1,1,1,1,1,1,1.5,1,1.521,4,1.8232,4,1,1,1,1,1.645,3,1.293,2,1.305770898,1,1.379773913,4,1.935,5,1,1,2,2,1.65,5,1,1,1.61610962,1,1.481776471,1,1.260950081,2
CHE,Switzerland,2010,15,1.460568079,2,1.926,1,2.075,2,1.595,1,1.593,2,2,1,1,1,1,1,1,1,1,1,2,2,1.758,4,1.0692,2,1,1,1,1,1.363,1,1.454,3,1.252565048,1,1.356732316,4,5,5,1,1,1,1,1.25,4,1,1,2.160313355,4,1.4206,1,1.02294686,1
CHL,Chile,2010,34,1.674920222,2,3.439,4,1.963,2,2.433,3,3.302,5,3,2,1,1,1.25,3,2,1,1,1,2,2,3.44,5,1.9164,4,1,1,1,1,1.788,3,1.553,3,3.035628427,4,1.312738813,4,1.165,4,1.003,3,1,1,1,1,1,1,2.121557252,4,1.983494118,2,1,1
CHN,China,2010,117,2.178863974,3,2.079,2,2.5,3,1.6,1,1.957,3,2,1,3,3,3,5,2,1,2.75,3,4,5,1.117,3,3.2304,5,1.105,4,2.066,5,1.679,3,1.251,2,1.510744434,2,5,5,1.068,4,1.004,3,3,4,1,1,1,1,2.077616992,4,2.3672,3,2.030547504,4
CIV,Cote d' Ivoire,2010,115,2.146506809,3,3.491,5,1.402,1,4.244,5,1.483,1,4,3,3,3,2.5,5,3,3,3,3,3.5,4,1,1,1.7992,4,1.421,5,1,1,1.597,2,1.132,1,2.974608872,4,1.016827515,2,1,1,1.864,5,2,2,1,1,1,1,1.850452958,3,2.725247059,5,1.647252818,4
CMR,Cameroon,2010,113,2.1406018,3,3.458,5,2.5,3,2.99,4,1.91,3,3,2,3,3,1.75,4,4,4,3.5,5,4,5,1.006,2,1.4276,3,1,1,1,1,1.588,2,1.112,1,4.270921215,5,1.032225241,2,1,1,1.025,4,2,2,1,1,1,1,1.826501068,2,2.757917647,5,1.603864734,3
COD,Democratic Republic of the Congo,2010,152,2.799008831,4,3.502,5,1.5,1,4.348,5,1.459,1,5,5,4,5,1.75,4,5,5,4,5,5,5,1.024,2,3.8404,5,2.947,5,3.17,5,1.406,2,1.366,3,3.279344262,4,1.057136562,2,1,1,2.286,5,3,4,1,1,1,1,2.077770483,4,3.377935294,5,2.64389372,5
COG,Republic of the Congo,2010,102,2.106793559,3,3.735,5,2.5,3,4.054,5,1.475,1,4,3,3,3,1,1,4,4,3.5,5,3,3,1.031,2,1,1,1,1,1,1,2.051,4,1.392,3,2.2,3,1.023316556,2,1,1,1.159,5,2,2,1,1,1,1,1.848114686,3,2.675941176,4,1.603864734,3
COL,Colombia,2010,150,2.65786666,4,3.361,4,2.551,3,5,5,2.226,4,4,3,4,5,1,1,4,4,2.25,2,4.5,5,1.209,3,3.4104,5,2,5,2.215,5,2.214,4,1.853,4,1.8579519,2,1.239324655,4,1,1,3.746,5,3,4,1,1,1.042,5,1.940345751,3,3.300552941,5,2.362520129,5
CRI,Costa Rica,2010,30,1.64455198,2,3.493,5,2.077,2,3.595,4,2.693,4,4,3,1,1,1,1,2.5,3,1,1,2,2,1,1,1,1,1,1,1,1,1.287,1,1,1,2.073210028,3,1,1,1.018,4,1.002,2,1.5,2,1,1,1,1,1.692612944,2,2.064029412,2,1.100644122,1
CUB,Cuba,2010,97,2.055766799,3,3.041,4,4.5,5,2.763,3,5,5,2,1,3,3,1,1,1,1,2.75,3,3,3,1,1,1,1,1,1,1,1,2.616,5,1.663,4,1.645628884,2,1.637355871,4,1,1,1.022,4,3,4,1,1,1,1,1.63301914,1,2.493029412,4,1.805152979,4
CYP,Cyprus,2010,72,1.904426016,2,2.212,2,3.453,5,1.61,1,1.831,3,2,1,2,2,1,1,2,1,1.5,2,1.5,1,1.708,4,1.0768,2,1,1,1,1,1.965,4,2.908,5,1.967820521,3,1.127966101,3,1,1,5,5,3,4,1,1,1,1,1.734208197,2,2.178870588,2,1.603864734,3
CZE,Czech Republic,2010,14,1.441556063,1,2.749,3,3.128,4,1.61,1,2.551,4,1,1,1,1,1,1,2,1,1.25,1,1,1,1.907,5,1.588,3,1,1,1,1,1.679,3,1.357,2,1.280208376,1,1.178228678,3,1.53,5,1.003,3,1,1,2.15,5,1,1,1.386535458,1,1.732705882,1,1.105555556,1
DEU,Germany,2010,23,1.569844124,2,2.164,2,2.54,3,1.545,1,1.696,2,2,1,1,1,1,1,2,1,1,1,1,1,1.219,4,1.742,4,1,1,1,1,1.607,2,1.448,3,1.355713917,2,2.547581444,5,5,5,1,1,1,1,1.8,5,1,1,2.347186598,5,1.525411765,1,1.073429952,1
DJI,Djibouti,2010,93,2.02038521,3,1.56,1,4.5,5,3.255,4,1.506,2,3.5,3,3,3,1,1,1,1,3,3,2,2,1.112,3,1,1,1.053,3,2.01,5,2.668,5,2.71,5,4.188081049,5,1.007148944,1,1,1,1.022,4,2.5,4,1,1,1,1,2.228094643,4,2.023705882,2,1.913272142,4
DNK,Denmark,2010,2,1.303625876,1,1.8,1,1.99,2,1.445,1,1.506,2,2,1,1,1,1,1,1,1,1,1,1.5,1,2.402,5,1.0616,2,1,1,1,1,1.64,2,1.832,4,1.223952618,1,1.148918007,3,1.144,4,1,1,1,1,2.05,5,1,1,1.592627015,1,1.317388235,1,1.096376812,1
DOM,Dominican Republic,2010,99,2.071094292,3,3.71,5,2.592,3,5,5,2.345,4,3,2,1,1,1.5,4,3,3,2.75,3,4,5,1.018,2,1,1,1,1,1,1,1.315,1,1.803,4,4.999199648,5,1.00615909,1,1,1,1.001,2,2,2,1.125,4,1,1,1.95816921,3,2.807205882,5,1.212761675,2
DZA,Algeria,2010,131,2.273461129,3,3.545,5,2.745,4,1.395,1,2.25,4,3,2,3,3,1.75,4,3,3,3.25,4,3,3,2.46,5,3.5084,5,1.421,5,2.295,5,2.84,5,1.662,4,3.118849581,4,1.711869867,5,1,1,1.008,3,3,4,1,1,1,1,2.193959339,4,2.485258824,4,2.10920934,5
ECU,Ecuador,2010,105,2.116661395,3,3.54,5,2.374,2,4.59,5,1.657,2,3.5,3,3,3,1,1,3,3,3.75,5,2.5,3,1.267,4,1.334,3,1.053,3,1,1,2.089,4,1.639,4,2.69547168,3,1.15133765,3,1,1,1.002,2,2.5,4,1,1,1,1,1.902056253,3,2.580852941,4,1.709971014,4
EGY,Egypt,2010,70,1.901742384,2,1.728,1,4.5,5,1.435,1,1.688,2,3,2,2,2,2.75,5,1,1,2.25,2,3.5,4,1.456,4,2.2888,4,1.158,4,1,1,1.994,4,1.965,5,1.995429472,3,3.260111213,5,1,1,1.003,3,2,2,1,1,1,1,2.153011328,4,2.156694118,2,1.418859903,3
ERI,Eritrea,2010,145,2.509642136,4,3.133,4,3.5,5,3.439,4,5,5,1,1,2,2,1,1,2,1,3.25,4,3.5,4,1.479,4,1.9272,4,1,1,1,1,2.247,4,5,5,4.2,5,1.118232539,3,1,1,3.235,5,4,5,1.55,5,2.001,5,2.070982213,4,3.042629412,5,2.057125604,5
ESP,Spain,2010,39,1.705261029,2,2.419,2,2.715,4,1.53,1,2.21,4,2,1,2,2,1,1,2,1,1.25,1,2.5,3,1.486,4,2.7008,5,1.053,3,1,1,1.559,2,1.499,3,2.71459477,3,1.73392161,5,2.955,5,1,1,1,1,1.775,5,1,1,2.034350257,3,1.869223529,1,1.277885668,2
EST,Estonia,2010,40,1.707822226,2,2.612,3,2.208,2,3.285,4,3.041,5,2,1,1,1,1,1,2,1,1.5,2,1.5,1,2.132,5,1,1,1,1,1,1,2.128,4,1.567,3,1.58713017,2,1.0237015,2,1,1,1.006,3,3,4,2.05,5,1,1,1.582315579,1,1.933735294,2,1.498953301,3
ETH,Ethiopia,2010,132,2.276904141,3,2.41,2,1.5,1,3.697,4,1.862,3,4,3,3.5,5,1,1,2,1,3.25,4,3.5,4,1,1,2.7764,5,2.632,5,2.258,5,1.564,2,1.288,2,5,5,1.185872549,3,1,1,1.024,4,3,4,1.3,4,1,1,2.133036332,4,2.345670588,3,2.354747182,5
FIN,Finland,2010,6,1.372971224,1,1.9,1,1.77,1,2.11,2,1.522,2,2,1,1,1,1,1,1,1,1,1,1,1,2.419,5,1.1076,2,1,1,1,1,1.731,3,1.833,4,1.221331509,1,1.294646485,4,2.945,5,1,1,1,1,1.375,4,1,1,1.948682498,3,1.330329412,1,1.03442029,1
FRA,France,2010,38,1.703561577,2,2.16,2,2.582,3,1.8,2,1.759,2,2,1,1,1,1,1,1,1,1,1,1.5,1,1.05,2,2.2788,4,1,1,1,1,2.013,4,1.613,4,1.635864628,2,5,5,5,5,1,1,1,1,1.95,5,1,1,2.860219368,5,1.537076471,1,1.087198068,1
GAB,Gabon,2010,95,2.0417245,3,3.866,5,3.5,5,3.852,4,2.543,4,3,2,3,3,1.5,4,2,1,2.75,3,3,3,1.338,4,1,1,1,1,1,1,1.65,3,1.563,3,3.164557123,4,1.020841922,2,1,1,1.003,3,2,2,1,1,1,1,1.79374353,2,2.548441176,4,1.603864734,3
GBR,United Kingdom,2010,46,1.739768439,2,2.545,2,2.803,4,1.935,2,2.018,3,2,1,1,1,1,1,1,1,1.25,1,2,2,1.506,4,2.6204,5,1.053,3,1,1,2.362,4,1.396,3,1.494385807,2,5,5,3.16,5,1,1,1,1,2.425,5,1,1,2.588045389,5,1.737611765,1,1.136259259,1
GEO,Georgia,2010,153,2.826914693,4,1.76,1,1.992,2,3.48,4,4.37,5,4,3,5,5,1.75,4,3,3,4.25,5,3.5,4,2.84,5,2.646,5,1.105,4,1.391,4,3.432,5,1.726,4,2.068917577,3,1.051142447,2,1,1,4.142,5,5,5,1.75,5,1,1,2.252191911,5,3.188117647,5,2.768671498,5
GHA,Ghana,2010,52,1.82339813,2,2.509,2,2.5,3,1.87,2,1.483,1,4,3,2,2,2.5,5,3,3,2,2,2.5,3,1.016,2,1,1,1.053,3,2.033,5,1.153,1,1.089,1,2.388845606,3,1.015727677,2,1.022,4,1.02,4,2,2,1,1,1,1,1.729816132,2,2.074588235,2,1.615969404,3
GIN,Guinea,2010,116,2.149737067,3,2.731,3,1.238,1,3.757,4,1.198,1,5,5,2,2,4,5,4,4,4,5,3.5,4,1.001,1,1,1,1.053,3,1,1,1.406,2,1.179,2,3.8,4,1.033160103,2,1,1,1.036,4,2,2,1,1,1,1,2.110087077,4,2.7845,5,1.408038647,2
GMB,The Gambia,2010,62,1.863511348,2,3.006,3,2.5,3,3.901,5,1.348,1,3,2,2,2,1,1,2.5,3,3,3,2.5,3,1.125,3,1,1,1.053,3,1,1,1.363,1,1.089,1,4.175445853,5,1.001099838,1,1,1,1.034,4,2,2,1,1,1,1,1.794599483,2,2.273588235,3,1.408038647,2
GNB,Guinea-Bissau,2010,112,2.140498798,3,3.133,4,1.5,1,2.398,3,1.245,1,5,5,4,5,1,1,4,4,5,5,1.5,1,1,1,1.6576,3,1,1,1,1,2.027,4,1.369,3,5,5,1.01462784,1,1,1,1.024,4,2,2,1,1,1,1,2.343287266,5,2.342270588,3,1.805152979,4
GNQ,Equatorial Guinea,2010,71,1.902108474,2,3.133,4,2.5,3,2.391,3,1.791,3,3,2,2,2,1,1,2,1,2.75,3,3,3,3.092,5,1.4008,3,1,1,1,1,2.183,4,1.292,2,4.882173827,5,1.00527922,1,1,1,1.011,3,2,2,1,1,1,1,2.230246195,5,2.137694118,2,1.40257649,2
GRC,Greece,2010,84,1.98214286,3,2.994,3,2.806,4,1.585,1,1.823,3,3,2,2,2,2,4,2,1,1.75,2,2.5,3,5,5,3.0132,5,1,1,1,1,2.481,5,3.172,5,2.445152985,3,2.285435159,5,1.088,4,1,1,2,2,1.375,4,1,1,2.665683026,5,2.065747059,2,1.436996779,3
GTM,Guatemala,2010,104,2.107876469,3,3.138,4,1.676,1,5,5,1.475,1,4,3,3,3,1.5,4,5,5,2.5,2,2.5,3,1,1,1.146,3,1.105,4,2.005,5,1.201,1,1.178,1,1.572335034,2,1.020072036,2,1,1,1.013,4,2,2,1,1,1,1,1.644875657,1,2.638558824,4,1.816980676,4
GUY,Guyana,2010,103,2.107619068,3,3.368,4,3.165,4,4.541,5,3.223,5,3,2,2,2,1,1,4,4,2.5,2,2,2,1,1,1.9176,4,1.053,3,2.006,5,1.53,2,1.205,2,3.656322216,4,1.003134537,1,1,1,1.032,4,2,2,1,1,1,1,1.752473414,2,2.717505882,5,1.610534622,3
HND,Honduras,2010,133,2.277222591,3,3.221,4,1.778,1,5,5,2.115,4,4,3,3,3,1.25,3,5,5,2.75,3,2.5,3,1,1,2.0044,4,1.053,3,1,1,1.363,1,1.252,2,5,5,1.030520493,2,1,1,1.005,3,3,4,1.125,4,1,1,2.07773891,4,2.768258824,5,1.822088567,4
HRV,Croatia,2010,26,1.606607993,2,2.001,1,3.347,4,1.71,2,1.767,3,4,3,1,1,1,1,2,1,2.25,2,1,1,1.383,4,1.1288,2,1,1,1,1,1.722,3,1.643,4,1.392589016,2,1.17448923,3,1,1,1.592,5,2,2,1.425,4,1,1,1.812037984,2,1.788547059,1,1.240297907,2
HTI,Haiti,2010,98,2.063039014,3,3.402,4,2.5,3,2.78,3,1.657,2,4,3,3,3,1,1,4,4,3.75,5,2.5,3,1,1,1.1152,2,1.105,4,1,1,1.024,1,1.001,1,4.985888325,5,1,1,1,1,1.082,4,2,2,1,1,1,1,2.001280979,3,2.481041176,4,1.61468599,3
HUN,Hungary,2010,17,1.48139591,2,2.61,3,1.42,1,1.77,2,2.163,4,1,1,2,2,1,1,2,1,1.5,2,1.5,1,1.648,4,1.588,3,1,1,1,1,1.616,2,1.383,3,1,1,1.110973611,3,1.246,4,1.005,3,2,2,1.375,4,1,1,1.256760049,1,1.642794118,1,1.436996779,3
IDN,Indonesia,2010,33,1.672039672,2,1.668,1,1.805,2,1.32,1,1.467,1,2,1,2,2,1.75,4,4,4,1.75,2,3,3,1.08,3,2.6268,5,1.211,5,1,1,1.268,1,1.193,2,1.315925512,1,1.476559619,4,1.002,4,1.002,2,2,2,1,1,1,1,1.361737052,1,2.0474,2,1.424322061,3
IND,India,2010,142,2.435831938,4,2.352,2,1.613,1,2.458,3,1.261,1,4,3,3,3,1,1,3,3,1.25,1,4,5,1.099,3,4.1164,5,4.053,5,3.196,5,2.285,4,1.17,1,2.127565649,3,5,5,1.003,4,1.001,2,4,5,1,1,1,1,2.551301841,5,2.169023529,2,2.763111111,5
IRL,Ireland,2010,11,1.439530286,1,2.506,2,2.59,3,1.9,2,1.633,2,2,1,2,2,1,1,2,1,1,1,1,1,1.204,3,1.2892,3,1,1,1,1,1.239,1,1.352,2,1.205537535,1,1.024966313,2,2.26,5,1,1,1,1,1.375,4,1,1,1.520939648,1,1.569570588,1,1.235708535,2
IRN,Iran,2010,144,2.451919377,4,3.006,3,3.5,5,2.26,3,2.812,5,3,2,4,5,2.5,5,2,1,3.75,5,4,5,1.184,3,3.1288,5,1.211,5,2.078,5,1.989,4,2.103,5,3.999224928,5,2.225768971,5,1.062,4,1.032,4,3,4,1,1,1.167,5,2.200809222,4,2.761164706,5,2.27879066,5
IRQ,Iraq,2010,161,3.32639159,5,3.421,4,5,5,3.12,4,1.767,3,5,5,5,5,3,5,5,5,4,5,5,5,1.739,4,4.6976,5,3.579,5,3.399,5,3.327,5,3.981,5,3.259056254,4,1.128406036,3,1,1,4.63,5,3,4,1,1,1,1,2.70572533,5,3.9988,5,2.956410628,5
ISL,Iceland,2010,1,1.13409297,1,1.849,1,2.355,2,1.33,1,1.348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.119,1,1,1,1.188722651,1,1,1,1,1,1.001,2,1,1,1.375,4,1,1,1.036202665,1,1.264117647,1,1.03442029,1
ISR,Israel,2010,151,2.779371221,4,2.18,2,3.083,4,1.985,2,3.413,5,3,2,3,3,1,1,2,1,2,2,5,5,5,5,2.9996,5,2.158,5,2.001,4,3.92,5,5,5,1.374008505,2,5,5,5,5,1.006,3,4,5,1,1,1,1,4.093412765,5,2.440917647,4,2.327273752,5
ITA,Italy,2010,29,1.635518541,2,2.833,3,2.919,4,1.535,1,1.767,3,3,2,1,1,1,1,3,3,1,1,2,2,1.293,4,1.6336,3,1,1,1,1,1.712,3,1.486,3,1.221584189,1,2.376281742,5,2.401,5,1,1,1,1,1.9,5,1,1,2.044530212,4,1.851888235,1,1.082608696,1
JAM,Jamaica,2010,88,1.998681185,3,3.31,4,3.194,4,5,5,2.487,4,4,3,2,2,1,1,5,5,1.75,2,3.5,4,1.179,3,1,1,1,1,1,1,1.358,1,1.169,1,1.267285651,1,1.000219968,1,1,1,1.011,3,1,1,1,1,1,1,1.643954777,1,2.853441176,5,1.201288245,1
JOR,Jordan,2010,59,1.856847155,2,1.804,1,1.556,1,1.895,2,1.839,3,2,1,1,1,2.75,5,2,1,3.25,4,3.5,4,2.481,5,1.7756,4,1.053,3,1,1,3.738,5,3.521,5,1.405231251,2,1.61711886,4,1.326,5,1.01,3,2,2,1.125,4,1,1,2.18351877,4,2.177005882,2,1.218223833,2
JPN,Japan,2010,8,1.384754678,1,2.455,2,1.997,2,1.225,1,1.475,1,1,1,1,1,1,1,1,1,1,1,1,1,1.362,4,1.1844,3,1,1,1,1,1.454,2,1.275,2,1.997868114,3,2.371662424,5,1.008,4,1,1,3,4,1,1,1,1,1.489219029,1,1.295582353,1,1.40257649,2
KAZ,Kazakhstan,2010,114,2.144824482,3,3.115,4,3.205,4,4.371,5,3.8,5,4,3,2,2,1.75,4,2,1,3.25,4,2.5,3,1.2,3,1.2668,3,1,1,1,1,1.554,2,1.472,3,1.980068492,3,1.696197181,5,1.01,4,1.008,3,3,4,1.625,5,1,1,1.913572266,3,2.666458824,4,1.661231884,4
KEN,Kenya,2010,141,2.423776101,4,3.722,5,1.53,1,2.212,3,1.941,3,5,5,4,5,3,5,4,4,3.25,4,4,5,1.016,2,2.6916,5,2.526,5,2.723,5,1.745,3,1.095,1,2.923807984,4,1.057411521,3,1,1,1.334,5,2,2,1,1,1,1,2.043050031,4,2.798417647,5,2.309241546,5
KGZ,Kyrgyz Republic,2010,120,2.204970913,3,3.12,4,2.5,3,3.505,4,2.748,4,4,3,4,5,1,1,4,4,2.75,3,1.5,1,1.013,2,1.0768,2,1,1,1,1,1.788,3,1.304,2,5,5,1.19263655,3,1.256,5,1.016,4,3,4,1,1,1,1,2.209171156,4,2.3924,3,2.006441224,4
KHM,Cambodia,2010,100,2.093880803,3,2.828,3,1.5,1,2.218,3,1.657,2,4,3,2,2,2.25,5,5,5,3.75,5,3,3,1.075,3,1.1844,3,1,1,1,1,2.032,4,2.283,5,2.186466888,3,1.109983757,3,1,1,1.04,4,3,4,1,1,1,1,1.969581473,3,2.561935294,4,1.603864734,3
