code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
BEL,Belgium,2019,16,1.474192236,2,2.318,2,2.66,3,2.27,3,1.712,2,3,2,1,1,1,1,2,1,1.25,1,1,1,1.204,3,2.756,4,1.421,4,1,1,1.425,2,1.353,3,1.123984255,2,1.114,4,1.161,4,1,1,1,1,1.975,5,1,1,1.531586383,1,1.725352941,1,1.132880837,1
BEN,Benin,2019,73,1.925204735,3,3.125,4,3.5,5,3.075,4,1.538,2,4,3,2,2,2.25,3,3,3,2.5,3,2,2,1.001,1,1,1,1,1,1,1,1.301,1,1.092,1,3.16240475,5,1.007,1,1,1,1.002,2,2,1,1.95,4,1,1,1.831400559,3,2.339617647,3,1.489774557,3
BFA,Burkina Faso,2019,113,2.197934897,3,2.977,4,3.5,5,1.56,2,1.309,1,4,3,3,3,3,5,4,4,3,4,2.5,3,1.027,2,3.881,5,1.316,4,2.011,4,1.932,4,1.083,1,3.186462192,5,1.013,2,1,1,1.094,4,2,1,1.95,4,1,1,1.911524964,3,2.609882353,4,1.927132045,4
BGD,Bangladesh,2019,104,2.087141158,3,2.007,1,1.5,1,2.067,3,1.396,1,3,2,3,3,3.75,5,2,1,2.5,3,4,5,1.153,3,2.951,4,1.789,5,2.026,5,1.382,1,1.146,1,2.426602343,4,1.163,4,1,1,1.004,3,3,4,1.95,4,1,1,1.629659099,2,2.298382353,3,2.180186795,4
BGR,Bulgaria,2019,30,1.603276141,2,2.777,3,3.128,4,1.55,2,1.783,2,3,2,1,1,1.75,2,3,3,1.5,1,2.5,3,1.01,1,1,1,1,1,1,1,1.688,3,1.669,4,1.410147579,3,1.082,3,1.712,5,1.003,2,1,1,1.25,2,1,1,1.702135009,2,2.015470588,2,1.02294686,1
BHR,Bahrain,2019,121,2.24620921,3,2.544,3,5,5,1.35,1,3.223,5,3,2,4,4,1.5,2,2,1,3.5,5,3,3,2.397,5,2.513,4,1,1,1,1,2.782,5,1.838,5,1.620405786,3,1.13,4,1,1,1.012,3,3,4,2.875,5,1,1,1.921459504,4,2.508088235,4,2.178542673,4
BIH,Bosnia and Herzegovina,2019,62,1.884234134,2,2.431,3,3.257,4,1.665,2,1.617,2,3,2,3,3,1.75,2,2,1,3.25,4,1.5,1,1,1,1.687,3,1,1,1,1,1.406,2,1.437,3,1.260780311,2,1.032,2,1,1,2.103,5,3,4,1.45,3,1,1,1.488444742,1,2.135617647,2,1.846457327,4
BLR,Belarus,2019,96,2.045573831,3,2.564,3,2.669,4,2.312,3,3.927,5,3,2,3,3,1.5,2,2,1,3,4,3,3,1.812,5,1,1,1,1,1,1,1.478,2,1.711,4,1.09936882,2,1.285,4,2.461,5,1.012,3,3,4,1,1,1,1,1.908161038,3,2.331647059,3,1.805152979,4
BOL,Bolivia,2019,83,1.976874434,3,3.615,5,2.758,4,2.857,4,2.25,4,4,3,2,2,2.5,4,3,3,2.75,3,1.5,1,1.099,3,1,1,1,1,1,1,1.593,3,1.655,4,4.7614614,5,1.025,2,1,1,1.001,2,2,1,1.2,2,1,1,2.134818988,5,2.347088235,3,1.420933977,2
BRA,Brazil,2019,136,2.448648203,4,4.2,5,2.333,2,5,5,3.8,5,4,3,2,2,3.5,5,4.5,5,2.125,2,3.5,4,1.059,2,1.612,3,1.316,4,3.45,5,1.688,3,1.265,2,4.50562123,5,1.375,5,1.044,4,1,1,1,1,1.4,3,1,1,2.134837792,5,3.212441176,5,1.763726248,4
BTN,Bhutan,2019,14,1.404438699,1,2.547,3,1.5,1,1.61,2,2.131,3,2,1,2,2,1,1,1,1,1,1,1,1,1.037,2,1,1,1,1,1,1,1.956,4,1.211,2,1.334241908,2,1,1,1,1,1.307,5,2,1,1.65,4,1,1,1.357440224,1,1.388294118,1,1.462238325,2
BWA,Botswana,2019,53,1.801182996,2,4.049,5,3.103,4,4.525,5,2.661,4,3,2,1,1,2.25,3,3,3,1.5,1,2,2,1.059,2,1,1,1,1,1,1,2.453,5,1.558,4,1.196958308,2,1.039,3,1,1,1.004,3,1,1,1,1,1,1,1.626524507,2,2.538382353,4,1,1
CAF,Central African Republic,2019,158,3.083646243,5,3.124,4,1.5,1,4.32,5,1.15,1,5,5,5,5,3,5,5,5,5,5,4,5,1.006,1,2.635,4,4.053,5,3.2,5,1.65,3,1.213,2,4.731989034,5,1.003,1,1,1,5,5,3,4,1,1,1,1,2.247704592,5,3.672705882,5,2.965204509,5
CAN,Canada,2019,7,1.319755681,1,1.732,1,1.946,2,1.84,2,1.886,3,2,1,1,1,1,1,1,1,1,1,1,1,1.584,5,2.857,4,1,1,1,1,1.53,2,1.273,2,1,1,1.321,4,1.575,5,1,1,1,1,1.625,4,1,1,1.497764706,1,1.434294118,1,1.05736715,1
CHE,Switzerland,2019,12,1.373186196,1,1.637,1,2.09,2,1.27,1,1.649,2,2,1,1,1,1,1,1,1,1,1,1,1,1.222,4,1.821,3,1,1,1,1,1.315,1,1.383,3,1,1,1.187,4,5,5,1,1,1,1,1.25,2,1,1,2.023588235,4,1.289705882,1,1.02294686,1
CHL,Chile,2019,32,1.653988032,2,3.476,5,2.578,3,2.35,3,2.804,5,3,2,1,1,2.5,4,2,1,1,1,2,2,1.341,4,3.074,4,1,1,1,1,1.76,3,1.628,4,1.715606463,3,1.212,4,1.03,4,1.001,2,1,1,1,1,1,1,1.683247819,2,2.165470588,2,1,1
CHN,China,2019,85,1.985915783,3,1.765,1,2.5,2,1.305,1,1.957,3,2,1,2,2,2.5,4,2,1,2.625,3,4,5,1.068,3,2.931,4,1.053,4,1,1,1.588,3,1.263,2,1.036196674,1,5,5,1.166,5,1.005,3,3,4,1.35,3,1,1,2.024023138,4,2.228470588,2,1.641452496,3
CIV,Cote d' Ivoire,2019,101,2.080238655,3,3.319,4,1.402,1,4.14,5,1.562,2,4,3,3,3,2,3,4,4,2.75,3,3,3,1.022,2,2.192,3,1.105,4,1,1,1.459,2,1.117,1,1.862491993,3,1.01,1,1.001,4,1.05,4,2,1,1.95,4,1,1,1.703175529,2,2.617441176,4,1.701884058,3
CMR,Cameroon,2019,143,2.568595607,4,3.443,5,2.5,2,1.575,2,1.981,3,4,3,4,4,2.5,4,4,4,3.5,5,3.5,4,1.094,3,4.097,5,2.684,5,2.371,5,1.516,2,1.093,1,3.597336863,5,1.027,2,1,1,1.938,5,3,4,3.55,5,1,1,1.922451396,4,2.868176471,5,2.690017713,5
COD,Democratic Republic of the Congo,2019,157,3.08126541,5,3.458,5,1.5,1,4.25,5,1.229,1,5,5,5,5,3.5,5,5,5,5,5,5,5,1.008,1,2.446,4,4.421,5,4.177,5,1.301,1,1.223,2,2.804979745,4,1.076,3,1,1,2.981,5,3,4,1.7,4,1,1,1.994232911,4,3.614029412,5,3.264040258,5
COG,Republic of the Congo,2019,119,2.237784043,3,3.218,4,2.5,2,4.05,5,1.261,1,4,3,3,3,1.5,2,4,4,3.25,4,4,5,1.021,2,1,1,1.053,4,1,1,2.023,4,1.342,3,3.583198244,5,1.02,2,1,1,1.917,5,2,1,1.65,4,1,1,1.999905676,4,2.8325,5,1.668988728,3
COL,Colombia,2019,144,2.672225512,4,3.717,5,2.862,4,5,5,2.891,5,4,3,4,4,3,5,4,4,1.25,1,3.5,4,1.14,3,3.889,5,1.316,4,2.02,4,1.903,4,1.905,5,2.865262235,4,1.111,3,1.006,4,5,5,2,1,1,1,1,1,1.99867791,4,3.534941176,5,2.043033816,4
CRI,Costa Rica,2019,40,1.734965882,2,3.385,5,2.388,2,4.18,5,4.125,5,4,3,1,1,2.25,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.344,1,1,1,1.759256284,3,1.003,1,1,1,1.001,2,2,1,1,1,1,1,1.659736033,2,2.210823529,2,1.201288245,1
CUB,Cuba,2019,90,2.018044468,3,3.041,4,4.5,5,2.763,4,5,5,2,1,3,3,1,1,1,1,2.5,3,3,3,1,1,1,1,1,1,1,1,2.374,5,1.658,4,1.469141284,3,1.336,5,1,1,1.016,3,3,4,1,1,1,1,1.530016622,1,2.462911765,3,1.805152979,4
CYP,Cyprus,2019,60,1.866868971,2,2.007,1,3.077,4,1.555,2,1.57,2,2,1,2,2,1.75,2,2,1,1.5,1,1.5,1,1.346,4,1.499,3,1,1,1,1,1.808,4,2.871,5,1.08263185,1,1.074,3,1,1,5,5,3,4,1,1,1,1,1.555133159,1,2.189117647,2,1.603864734,3
CZE,Czech Republic,2019,9,1.342632577,1,2.18,2,2.881,4,1.305,1,2.606,4,1,1,1,1,1.25,2,1,1,1.5,1,1,1,1.009,1,1.587,3,1,1,1,1,1.521,2,1.346,3,1.03607275,1,1.087,3,2.303,5,1.004,3,1,1,1.5,3,1,1,1.352596794,1,1.563558824,1,1.04589372,1
DEU,Germany,2019,18,1.500448735,2,2.351,2,2.486,2,1.585,2,1.609,2,2,1,1,1,1,1,2,1,1,1,1,1,1.051,2,2.954,4,1.211,4,1,1,1.545,2,1.329,3,1,1,1.537,5,4.015,5,1,1,1,1,1.6,3,1,1,1.912117647,4,1.605470588,1,1.076818035,1
DJI,Djibouti,2019,108,2.126194727,3,2.285,2,4.5,5,3.25,4,1.53,2,4,3,3,3,1.25,2,2,1,3,4,3,3,1.351,4,1.29,2,1.053,4,1,1,1.361,1,2.503,5,2.889674887,4,1.011,2,1,1,1.066,4,3,4,2.25,5,1,1,2.014255869,4,2.368794118,3,1.925349436,4
DNK,Denmark,2019,5,1.298833332,1,1.756,1,1.93,2,1.49,1,1.514,2,1,1,1,1,1,1,1,1,1,1,1,1,1.991,5,1.538,3,1,1,1,1,1.612,3,1.382,3,1.036060209,1,1.094,3,1.476,5,1,1,2,1,1.875,4,1,1,1.338360025,1,1.283411765,1,1.281602254,2
DOM,Dominican Republic,2019,91,2.023376812,3,4.025,5,2.73,4,4.554,5,2.883,5,3,2,2,2,2.5,4,3,3,2,2,3,3,1.001,1,1,1,1,1,1,1,1.334,1,1.792,4,2.472575088,4,1.005,1,1.01,4,1.001,2,2,1,1,1,1,1,1.661420599,2,2.724529412,4,1.40257649,2
DZA,Algeria,2019,114,2.212816278,3,2.863,3,3.18,4,1.68,2,2.171,3,3,2,3,3,2.5,4,2,1,3.25,4,2.5,3,3.375,5,3.058,4,1.421,4,2.038,5,3.614,5,1.471,3,2.009147733,3,1.813,5,1,1,1.003,2,3,4,1,1,1,1,2.257487969,5,2.352647059,3,2.057478261,4
ECU,Ecuador,2019,78,1.942991161,3,3.144,4,2.366,2,2.96,4,2.756,5,3,2,2,2,2.75,4,3,3,2.375,3,2,2,1.11,3,2.59,4,1,1,1,1,1.755,3,1.36,3,3.495039043,5,1.06,3,1.013,4,1.003,2,2,1,1,1,1,1,1.803475182,3,2.458235294,3,1.40257649,2
EGY,Egypt,2019,128,2.381038201,4,2.122,2,4.5,5,2.138,3,1.918,3,3,2,3,3,1.75,2,2,1,2.125,2,4.5,5,2.039,5,4.142,5,2,5,2.846,5,1.53,2,1.643,4,2.117733627,4,2.404,5,1.008,4,1.008,3,3,4,3.45,5,1,1,1.993851015,4,2.536411765,4,2.504669887,5
ERI,Eritrea,2019,142,2.548369936,4,3.151,4,3.5,5,3.925,5,5,5,1,1,2,2,1,1,2,1,3.125,4,5,5,1,1,1,1,1.053,4,1,1,2.082,4,5,5,4.005264054,5,1.097,3,1,1,5,5,3,4,2.5,5,1,1,1.968560477,4,3.416264706,5,1.747008052,3
ESP,Spain,2019,35,1.677238202,2,1.826,1,2.8,4,1.315,1,2.013,3,2,1,2,2,1.75,2,2,1,1.625,2,2,2,1.177,3,2.841,4,1.211,4,1.696,4,1.478,2,1.391,3,1.172897682,2,1.438,5,3.301,5,1,1,1,1,1.45,3,1,1,1.803223257,3,1.841441176,2,1.404434783,2
EST,Estonia,2019,26,1.579233583,2,1.957,1,2.492,2,2.128,3,2.511,4,2,1,1,1,1,1,2,1,1.75,2,1,1,2.039,5,1,1,1,1,1,1,2.008,4,1.759,4,1.291840732,2,1.015,2,1,1,1.007,3,3,4,1.6,3,1,1,1.543569498,1,1.688823529,1,1.457648953,2
ETH,Ethiopia,2019,134,2.439096801,4,2.571,3,1.5,1,3.697,4,2.021,3,4,3,4,4,3.75,5,2,1,3.5,5,4,5,1.021,2,3.004,4,1.947,5,2.436,5,1.263,1,1.189,2,2.338604572,4,1.195,4,1,1,1.803,5,3,4,2.025,5,1,1,1.776953479,3,2.809823529,4,2.487170692,5
FIN,Finland,2019,13,1.39314858,1,1.551,1,1.686,1,1.675,2,1.419,1,2,1,1,1,1,1,1,1,1,1,1,1,2.978,5,2.017,3,1,1,1,1,1.65,3,1.612,4,1.015950742,1,1.151,4,2.187,5,1,1,2,1,1.6,3,1,1,1.795641264,3,1.285352941,1,1.256360709,1
FRA,France,2019,59,1.829227567,2,2.199,2,2.685,4,1.685,2,1.902,3,2,1,1,1,1.25,2,2,1,1.5,1,1,1,1.083,3,3.394,5,1.842,5,1.087,4,1.908,4,1.482,4,1.042292292,1,5,5,5,5,1,1,1,1,2.65,5,1,1,2.766504975,5,1.754,1,1.25573752,1
GAB,Gabon,2019,107,2.119251131,3,4.415,5,3.5,5,3.85,4,2.44,4,3,2,3,3,1.75,2,2,1,2.5,3,3,3,1.053,2,1.499,3,1,1,1,1,1.741,3,1.326,2,4.700874192,5,1.014,2,1,1,1.005,3,2,1,1.6,3,1,1,1.922573434,4,2.609794118,4,1.658937198,3
GBR,United Kingdom,2019,37,1.71095622,2,1.887,1,2.508,3,1.935,2,1.952,3,2,1,1,1,1,1,2,1,1.5,1,1,1,1.514,4,3.265,5,1,1,1,1,1.97,4,1.34,3,1.108157072,2,5,5,3.472,5,1,1,1,1,2.2,5,1,1,2.545900832,5,1.715029412,1,1.110144928,1
GEO,Georgia,2019,87,1.994460173,3,1.806,1,2.192,2,1.485,1,3.033,5,4,3,3,3,1.75,2,2,1,2.5,3,2,2,1.18,3,1.464,3,1,1,1,1,1.874,4,1.832,5,1.32387254,2,1.061,3,1.094,4,3.527,5,3,4,1.25,2,1,1,1.816749711,3,2.215264706,2,1.828099839,4
GHA,Ghana,2019,49,1.776203171,2,2.424,3,2.5,2,1.965,2,1.396,1,4,3,2,2,2,3,3,3,1.25,1,2.5,3,1.023,2,1,1,1,1,1,1,1.158,1,1.076,1,3.479743402,5,1.015,2,1,1,1.019,4,2,1,2.5,5,1,1,1.854028636,3,1.938117647,2,1.540257649,3
GIN,Guinea,2019,92,2.029359834,3,2.947,4,1.288,1,3.675,4,1.182,1,5,5,2,2,2.75,4,4,4,2.75,3,3,3,1.009,1,1,1,1.053,4,1,1,1.793,4,1.117,1,2.920675356,4,1.027,2,1,1,1.062,4,2,1,1.75,4,1,1,2.044726512,4,2.483794118,4,1.476879227,3
GMB,The Gambia,2019,70,1.908721527,3,3.006,4,2.5,2,3.85,4,1.435,1,3,2,2,2,2.25,3,3,3,2.75,3,2,2,1,1,1,1,1,1,1,1,1.363,1,1.05,1,3.59745633,5,1,1,1,1,1.232,4,2,1,1.65,4,1,1,1.707112509,2,2.379441176,3,1.462238325,2
GNB,Guinea-Bissau,2019,100,2.079734517,3,3.151,4,2.5,2,2.398,3,1.245,1,5,5,3,3,1.25,2,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1.755,3,1.351,3,4.742752683,5,1.008,1,1,1,1.035,4,2,1,1.35,3,1,1,2.27773561,5,2.357941176,3,1.635990338,3
GNQ,Equatorial Guinea,2019,61,1.876246625,2,3.151,4,2.5,2,2.35,3,1.498,1,3,2,2,2,1,1,3,3,3,4,3,3,2.087,5,1,1,1,1,1,1,1.512,2,1.147,1,4.253488298,5,1.013,2,1,1,1.003,2,2,1,1,1,1,1,1.943410388,4,2.231147059,3,1.40257649,2
GRC,Greece,2019,66,1.899774139,2,3.039,4,3.488,5,1.395,1,1.736,2,3,2,3,3,2.25,3,1,1,1.25,1,2,2,2.703,5,2.742,4,1,1,1,1,2.094,4,3.035,5,1.333815446,2,1.726,5,1.076,4,1,1,3,4,1.25,2,1,1,2.102213582,5,1.870676471,2,1.828099839,4
GTM,Guatemala,2019,112,2.193080159,3,3.215,4,1.968,2,5,5,2.108,3,4,3,3,3,3.25,5,5,5,2,2,3,3,1.031,2,1,1,1,1,1,1,1.167,1,1.163,1,2.936433454,4,1.003,1,1,1,1.037,4,2,1,1.4,3,1,1,1.800227465,3,2.875617647,5,1.64057971,3
GUY,Guyana,2019,103,2.083196714,3,3.368,5,3.372,5,4.841,5,3.176,5,3,2,2,2,2,3,4.5,5,2.875,3,2,2,1,1,1,1,1,1,1,1,1.602,3,1.658,4,1.78234994,3,1.003,1,1,1,1.012,3,2,1,1,1,1,1,1.593747052,2,2.901764706,5,1.40257649,2
HND,Honduras,2019,115,2.22072887,3,2.961,4,1.718,1,5,5,2.685,4,4,3,2,2,2.5,4,5,5,2.5,3,3.5,4,1.047,2,1,1,1,1,1,1,1.659,3,1.232,2,3.869758423,5,1.038,3,1,1,1.649,5,2,1,1,1,1,1,1.984089226,4,3.005529412,5,1.40257649,2
HRV,Croatia,2019,24,1.567942887,2,2.405,3,3.428,5,1.525,1,1.617,2,3,2,1,1,1.5,2,1,1,1.75,2,1.5,1,1.239,4,1,1,1,1,1,1,1.741,3,1.555,4,1.284445058,2,1.082,3,1.019,4,1.191,4,3,4,1.25,2,1,1,1.584817066,2,1.668058824,1,1.425523349,2
HTI,Haiti,2019,97,2.047104792,3,3.386,5,2.5,2,3.87,5,1.831,3,4,3,3,3,3.75,5,3,3,2.75,3,2,2,1,1,1,1,1,1,1,1,1.024,1,1.002,1,3.268888422,5,1,1,1,1,1.082,4,2,1,1,1,1,1,1.799398638,3,2.564970588,4,1.603864734,3
HUN,Hungary,2019,25,1.568064694,2,2.478,3,2.974,4,2.018,2,2.321,4,1,1,2,2,1.5,2,2,1,1.25,1,2,2,1.075,3,1.332,2,1,1,1,1,1.497,2,1.432,3,1.155941235,2,1.054,3,1,1,1.013,3,2,1,1.8,4,1,1,1.145993087,1,1.870794118,2,1.476006441,2
IDN,Indonesia,2019,41,1.741411425,2,1.806,1,1.805,1,1.32,1,1.728,2,2,1,2,2,3,5,3,3,2,2,3,3,1.182,3,3.362,5,1,1,1,1,1.344,1,1.225,2,1.561437397,3,1.297,4,1.02,4,1.001,2,2,1,1.85,4,1,1,1.386816164,1,2.147794118,2,1.480595813,3
IND,India,2019,133,2.418005054,4,2.218,2,1.677,1,2.3,3,1.269,1,4,3,3,3,4,5,2,1,1.5,1,3.5,4,1.145,3,4.18,5,2.947,5,2.768,5,2.023,4,1.162,1,2.466618529,4,5,5,1.005,4,1,1,4,5,1,1,1,1,2.565190415,5,2.266235294,3,2.562975845,5
IRL,Ireland,2019,8,1.339578771,1,2.081,2,2.383,2,1.36,1,1.633,2,2,1,2,2,1,1,2,1,1,1,1,1,1.389,4,1.574,3,1,1,1,1,1.139,1,1.299,2,1,1,1.012,2,1.178,5,1,1,1,1,1.25,2,1,1,1.307294118,1,1.467029412,1,1.224235105,1
IRN,Iran,2019,140,2.525073495,4,2.074,2,3.5,5,2.125,3,3.326,5,3,2,4,4,2.5,4,2,1,4,5,4,5,1.074,3,3.522,5,1.263,4,2.032,5,2.711,5,2.029,5,1.068082501,1,1.91,5,1.028,4,1.05,4,4,5,4,5,1,1,1.857539118,3,2.763058824,4,2.717925926,5
IRQ,Iraq,2019,159,3.180126322,5,2.818,3,5,5,3.12,4,2.353,4,5,5,4,4,3.5,5,5,5,3.625,5,4.5,5,2.899,5,4.747,5,4.211,5,5,5,2.701,5,1.24,2,1.931511652,3,1.326,5,1,1,2.766,5,3,4,1,1,1.292,5,2.324766077,5,3.722088235,5,3.201294686,5
ISL,Iceland,2019,1,1.093221409,1,1.587,1,1.966,2,1.15,1,1.293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.072,1,1,1,1.201055964,2,1,1,1,1,1,1,1,1,1.25,2,1,1,1.032124231,1,1.180529412,1,1.02294686,1
ISR,Israel,2019,145,2.672328753,4,2.079,2,2.812,4,1.64,2,3.001,5,3,2,3,3,1.75,2,2,1,3,4,3.5,4,5,5,3.11,4,2.211,5,1.913,4,3.059,5,4.047,5,1.002147235,1,5,5,5,5,1.002,2,4,5,1,1,1,1,3.836252616,5,2.344529412,3,2.315022544,5
ITA,Italy,2019,34,1.676216918,2,2.909,3,3.264,4,1.335,1,1.783,2,3,2,1,1,1.5,2,3,3,1.875,2,1.5,1,1.486,4,2.707,4,1,1,1,1,1.655,3,1.434,3,1.595383277,3,1.527,5,2.464,5,1,1,1,1,1.6,3,1,1,1.959633327,4,2.018294118,2,1.055072464,1
JAM,Jamaica,2019,79,1.943026869,3,2.419,3,3.043,4,5,5,2.092,3,4,3,2,2,2.5,4,5,5,1.375,1,2.5,3,1.212,4,1,1,1,1,1,1,1.702,3,1.214,2,1.209811429,2,1.003,1,1,1,1.029,4,1,1,1,1,1,1,1.687330756,2,2.699352941,4,1.201288245,1
JOR,Jordan,2019,69,1.904056001,2,1.95,1,1.556,1,1.685,2,2.218,4,2,1,2,2,1.75,2,2,1,3.125,4,2.5,3,2.717,5,2.71,4,1.316,4,1,1,2.816,5,2.257,5,1.392198788,2,1.236,4,1.637,5,1.008,3,2,1,4.125,5,1,1,1.940199857,4,2.032764706,2,1.721979066,3
JPN,Japan,2019,11,1.356330414,1,2.049,2,2.003,2,1.14,1,1.316,1,1,1,1,1,1.5,2,1,1,1,1,1,1,1.242,4,2.024,3,1,1,1,1,1.468,2,1.298,2,1.24029696,2,1.915,5,1.001,4,1,1,3,4,1,1,1,1,1.308505525,1,1.329764706,1,1.40257649,2
KAZ,Kazakhstan,2019,68,1.903297559,2,2.369,2,2.237,2,2.712,3,2.519,4,4,3,3,3,1.5,2,2,1,3.25,4,2.5,3,1.991,5,2.152,3,1,1,1,1,1.401,1,1.32,2,1.145386413,2,1.305,4,1,1,1.004,3,2,1,1,1,1,1,1.801751343,3,2.236558824,3,1.603864734,3
KEN,Kenya,2019,125,2.294215579,3,2.905,3,1.406,1,2.705,3,1.854,3,4,3,3,3,3.5,5,3.5,4,2.625,3,3.5,4,1.029,2,3.701,5,2.421,5,2.134,5,1.664,3,1.073,1,2.332721303,4,1.098,3,1,1,1.005,3,3,4,1.9,4,1,1,1.793614271,3,2.639323529,4,2.262470209,5
KGZ,Kyrgyz Republic,2019,93,2.041548596,3,3.196,4,2.5,2,2.25,3,2.353,4,4,3,4,4,1.75,2,3,3,2.375,3,3,3,1.057,2,1.464,3,1,1,1,1,1.583,2,1.266,2,1,1,1.066,3,1.063,4,1.016,3,3,4,1,1,1,1,1.658764706,2,2.320264706,3,2.006441224,4
KHM,Cambodia,2019,89,2.017219942,3,3.061,4,3.11,4,1.92,2,2.527,4,4,3,2,2,2,3,3,3,3.25,4,3,3,1.004,1,1,1,1,1,1,1,2.873,5,2.179,5,2.155276263,4,1.08,3,1,1,1.025,4,2,1,1.95,4,1,1,2.038973678,4,2.437470588,3,1.489774557,3
KOR,South Korea,2019,52,1.793799421,2,2.368,2,2.124,2,1.35,1,1.854,3,1,1,2,2,1.75,2,1,1,1.75,2,2,2,2.116,5,1.091,2,1,1,1,1,2.085,4,2.981,5,1.02735748,1,2.732,5,2.368,5,1,1,4,5,1.25,2,1,1,2.042277351,4,1.613823529,1,1.828099839,4
