code,name,year,rank,index_over,band_over,index_dist,band_dist,index_poli,band_poli,index_homi,band_homi,index_jail,band_jail,index_wmid,band_wmid,index_inco,band_inco,index_demo,band_demo,index_crim,band_crim,index_inst,band_inst,index_rehr,band_rehr,index_weim,band_weim,index_gtdx,band_gtdx,index_icon,band_icon,index_ndic,band_ndic,index_mexp,band_mexp,index_army,band_army,index_unfu,band_unfu,index_hewe,band_hewe,index_weex,band_weex,index_refu,band_refu,index_rela,band_rela,index_econ,band_econ,index_ndec,band_ndec,index_militarisation,band_militarisation,index_safety_security,band_safety_security,index_domestic_international_conflict,band_domestic_international_conflict
BEL,Belgium,2014,15,1.423579269,1,2.181,2,2.718,4,2.27,3,1.807,3,2,1,1,1,1,1,2,1,1.25,1,1,1,1.275,4,1.204,2,1,1,1,1,1.459,2,1.442,3,1.236937603,2,1.171629653,3,2.098,5,1,1,1,1,1.625,4,1,1,1.566750833,1,1.635470588,1,1.05736715,1
BEN,Benin,2014,83,1.971743499,3,2.318,2,3.5,5,3.082,4,1.57,2,4,3,4,5,1.5,3,3,3,2.25,2,1.5,1,1.033,2,1,1,1,1,1,1,1.33,1,1.103,1,2.227445638,4,1.008743709,1,1,1,1.001,2,3,4,1,1,1,1,1.730183671,3,2.117529412,2,2.006441224,4
BFA,Burkina Faso,2014,42,1.71916908,2,2.414,2,3.5,5,1.28,1,1.237,1,4,3,2,2,1.75,4,3,3,3.5,5,1.5,1,1.017,2,1,1,1,1,1,1,1.545,2,1.099,1,1.017215585,1,1.014022929,2,1,1,1.003,2,2,2,1,1,1,1,1.611676468,2,2.053970588,2,1.40257649,2
BGD,Bangladesh,2014,88,1.998704816,3,1.817,1,1.5,1,2.165,2,1.348,1,3,2,3,3,4.25,5,3,3,3.5,5,3.5,4,1.091,3,2.778,4,1,1,1,1,1.449,2,1.152,1,2.929105199,4,1.217877822,4,1,1,1.002,2,2,2,1,1,1,1,1.699755521,2,2.499088235,4,1.603864734,3
BGR,Bulgaria,2014,31,1.586133879,2,2.833,3,2.989,4,1.865,2,2.068,3,3,2,1,1,1,1,3,3,1.875,2,1,1,1.295,4,2.473,4,1,1,1,1,1.64,3,1.653,4,1.521625059,3,1.176413946,3,1.202,4,1.008,3,1,1,1.75,5,1,1,1.667911292,2,1.959058824,2,1.06884058,1
BHR,Bahrain,2014,112,2.115512253,3,2.544,3,5,5,1.35,1,2.4,4,2,1,4,5,1.75,4,2,1,3.5,5,3,3,3.235,5,2.861,5,1.053,4,1,1,3.04,5,1.947,5,2.057041507,4,1.174929165,3,1,1,1.007,3,2,2,1.125,4,1,1,1.946051207,4,2.477411765,4,1.822088567,4
BIH,Bosnia and Herzegovina,2014,45,1.738370733,2,2.5,2,3.298,4,1.695,2,1.68,2,3,2,2,2,1,1,2,1,3,3,1.5,1,1,1,1.667,3,1,1,1,1,1.521,2,1.437,3,1.67353978,3,1.046688105,2,1.123,4,2.014,5,2,2,1.625,4,1,1,1.574831993,1,2.047176471,2,1.459943639,3
BLR,Belarus,2014,104,2.074698884,3,2.262,2,2.669,4,2.49,3,3.413,5,3,2,3,3,1,1,2,1,3.25,4,2.5,3,1.324,4,2.589,4,1,1,1,1,1.43,2,1.777,4,2.178718281,4,1.440539938,4,2.861,5,1.015,4,3,4,1,1,1,1,2.077885669,4,2.300882353,3,1.805152979,4
BOL,Bolivia,2014,78,1.951163919,3,3.746,5,2.758,4,3.042,4,2.068,3,4,3,2,2,1.5,3,3,3,3,3,2,2,1.059,2,1.223,3,1,1,1,1,1.578,3,1.655,4,3.59894029,5,1.07143445,3,1,1,1.002,2,2,2,1,1,1,1,1.999775525,4,2.377588235,3,1.40257649,2
BRA,Brazil,2014,109,2.090081621,3,3.499,5,2.307,2,5,5,3.136,5,4,3,1,1,2.75,5,4,4,1.25,1,4,5,1.082,2,1.204,2,1.158,4,2.242,5,1.607,3,1.241,2,1.436213524,2,1.932717251,5,1.038,4,1,1,1,1,1,1,1,1,1.861445812,3,2.896588235,5,1.266283414,2
BTN,Bhutan,2014,29,1.566892049,2,2.965,3,1.5,1,2.655,3,2.131,4,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1.117,2,1,1,1,1,1.956,4,1.211,2,1.301398851,2,1,1,1,1,2.426,5,2,2,1,1,1,1,1.349223394,1,1.804294118,1,1.40257649,2
BWA,Botswana,2014,63,1.861890101,2,4.077,5,3.164,4,4.525,5,2.669,4,3,2,1,1,1.5,3,3,3,1.5,1,2,2,1.22,3,1,1,1,1,1,1,2.037,4,1.678,4,4.355689587,5,1.050537536,2,1,1,1.002,2,1,1,1,1,1,1,1.984293634,4,2.480529412,4,1,1
CAF,Central African Republic,2014,158,3.088722261,5,2.882,3,1.5,1,4.365,5,1.15,1,5,5,5,5,4,5,5,5,5,5,4,5,1.021,2,2.664,4,1.947,5,2.089,5,2.362,5,1.228,2,2.929288459,4,1.005114245,1,1,1,5,5,5,5,1,1,1,1,2.123289391,4,3.746588235,5,2.92710628,5
CAN,Canada,2014,4,1.295714013,1,1.737,1,2.005,2,1.875,2,1.933,3,2,1,1,1,1,1,1,1,1,1,1,1,1.447,4,1.117,2,1,1,1,1,1.507,2,1.285,2,1.025731816,1,1.362066528,4,1.857,5,1,1,1,1,1.725,5,1,1,1.540391954,1,1.345852941,1,1.066545894,1
CHE,Switzerland,2014,8,1.371298339,1,1.896,1,2.092,2,1.29,1,1.649,2,2,1,1,1,1,1,1,1,1,1,1,1,1.236,3,1.274,3,1,1,1,1,1.344,1,1.434,3,1.095370876,1,1.275949246,4,5,5,1,1,1,1,1,1,1,1,2.061564088,4,1.282911765,1,1,1
CHL,Chile,2014,33,1.591006701,2,2.889,3,2.188,2,2.422,3,3.357,5,3,2,1,1,1.25,3,2,1,1,1,2,2,2.002,5,2.199,4,1,1,1,1,1.765,3,1.528,3,1.713436523,3,1.357227242,4,1,1,1.001,2,1,1,1,1,1,1,1.769914987,3,1.974764706,2,1,1
CHN,China,2014,103,2.073162369,3,1.754,1,2.5,3,1.435,1,1.949,3,2,1,3,3,3,5,2,1,2.5,3,4,5,1.064,2,3.342,5,1.211,5,1,1,1.593,3,1.263,2,1.114207663,2,5,5,1.149,4,1.005,3,3,4,1,1,1,1,2.030318549,4,2.295676471,3,1.826898551,4
CIV,Cote d' Ivoire,2014,121,2.200115747,3,3.491,5,1.402,1,4.244,5,1.261,1,4,3,4,5,2.75,5,4,4,2.5,3,4,5,1,1,2.601,4,1.368,5,1,1,1.487,2,1.117,1,1.703497714,3,1.011108359,1,1,1,1.161,5,2,2,1,1,1,1,1.685195324,2,2.809823529,5,1.843078905,4
CMR,Cameroon,2014,95,2.04187511,3,2.833,3,2.5,3,2.498,3,1.91,3,3,2,3,3,2,4,4,4,3.25,4,2.5,3,1.107,3,2.232,4,1,1,1,1,1.559,2,1.096,1,2.049592848,4,1.02282163,2,1,1,1.017,4,3,4,1,1,1,1,1.570097093,1,2.507441176,4,1.805152979,4
COD,Democratic Republic of the Congo,2014,153,2.91249809,5,3.39,5,1.5,1,4.348,5,1.277,1,5,5,5,5,2.75,5,5,5,4,5,5,5,1.04,2,3.28,5,3.474,5,3.2,5,1.626,3,1.302,2,3.194839676,5,1.089801738,3,1,1,2.553,5,3,4,1,1,1,1,2.093828504,4,3.438676471,5,2.905533011,5
COG,Republic of the Congo,2014,113,2.116816616,3,3.269,4,2.5,3,4.054,5,1.261,1,4,3,3,3,1,1,4,4,3.5,5,2.5,3,1.282,4,1,1,1,1,1,1,1.975,4,1.342,2,4.41126539,5,1.026561077,2,1,1,1.08,4,2,2,1,1,1,1,2.123542001,5,2.547823529,4,1.603864734,3
COL,Colombia,2014,151,2.600815102,4,3.55,5,2.745,4,5,5,2.914,5,4,3,4,5,1,1,4,4,2,2,3.5,4,1.315,4,3.946,5,1.368,5,2.183,5,2.214,4,1.873,5,1,1,1.196485982,4,1,1,5,5,2,2,1,1,1,1,1.846673997,3,3.427029412,5,2.081202899,4
CRI,Costa Rica,2014,48,1.750695908,2,3.159,4,2.344,2,4.023,5,3.571,5,4,3,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1.377,1,1,1,1.028307243,1,1,1,1.017,4,1.003,2,3,4,1,1,1,1,1.58009497,1,2.127235294,2,1.40257649,2
CUB,Cuba,2014,99,2.049998214,3,3.041,4,4.5,5,2.688,3,5,5,2,1,3,3,1,1,1,1,2.75,3,3,3,1,1,1,1,1,1,1,1,2.679,5,1.667,4,1.503549022,2,1.640655384,5,1,1,1.022,4,3,4,1,1,1,1,1.624768482,2,2.484205882,4,1.805152979,4
CYP,Cyprus,2014,77,1.946478472,3,2.463,2,3.361,5,1.4,1,1.854,3,2,1,2,2,1.5,3,2,1,1.75,2,2,2,2.102,5,1.117,2,1,1,1,1,1.922,4,3.121,5,1.064603835,1,1.099150357,3,1,1,5,5,3,4,1,1,1,1,1.68921522,2,2.304941176,3,1.603864734,3
CZE,Czech Republic,2014,13,1.414576501,1,2.665,3,2.847,4,1.405,1,2.701,4,1,1,2,2,1,1,2,1,1.25,1,1,1,1.167,3,1,1,1,1,1,1,1.487,2,1.346,3,1.018425312,1,1.125931402,3,1.223,5,1.003,2,1,1,1.85,5,1,1,1.181390872,1,1.655029412,1,1.279307568,2
DEU,Germany,2014,16,1.434534108,1,1.833,1,2.504,3,1.455,1,1.649,2,2,1,1,1,1,1,2,1,1,1,1,1,1.16,3,1.977,3,1,1,1,1,1.564,2,1.35,3,1.029625775,1,1.620803316,5,3.44,5,1,1,1,1,1.775,5,1,1,1.846450676,3,1.492117647,1,1.071135266,1
DJI,Djibouti,2014,74,1.929933966,3,2.285,2,4.5,5,3.255,4,1.498,2,3,2,3,3,1,1,1,1,3,3,3,3,1.162,3,1,1,1.053,4,1,1,1.31,1,2.742,5,3.551719949,5,1.006983969,1,1,1,1.025,4,2,2,1.125,4,1,1,1.914846577,3,2.204970588,2,1.620800322,3
DNK,Denmark,2014,2,1.202139771,1,1.744,1,1.973,2,1.41,1,1.562,2,1,1,1,1,1,1,1,1,1,1,1,1,1.709,5,1.164,2,1,1,1,1,1.588,3,1.46,3,1.041345412,1,1.14314386,3,1.38,5,1,1,1,1,1.625,4,1,1,1.303889553,1,1.258970588,1,1.05736715,1
DOM,Dominican Republic,2014,93,2.029069416,3,3.824,5,2.592,3,5,5,2.859,5,3,2,2,2,1,1,3,3,2.125,2,3,3,1.101,3,1,1,1,1,1,1,1.282,1,1.712,4,4.182338283,5,1.020456979,2,1,1,1.001,2,2,2,1,1,1,1,1.8597675,3,2.627323529,4,1.40257649,2
DZA,Algeria,2014,123,2.211697467,3,3.154,4,3.116,4,1.38,1,2.163,4,3,2,3,3,3.25,5,2.5,3,3.25,4,2,2,2.532,5,3.52,5,1.316,5,2.239,5,3.37,5,1.521,3,1.301826431,2,1.887678902,5,1,1,1.003,2,3,4,1,1,1,1,2.065452328,4,2.430029412,3,2.087115942,5
ECU,Ecuador,2014,87,1.990032244,3,3.384,5,2.259,2,4.538,5,2.068,3,3,2,3,3,1,1,3,3,3,3,2.5,3,1.302,4,1.515,3,1.053,4,1,1,2.013,4,1.584,4,1.335374977,2,1.14226399,3,1,1,1.001,2,2,2,1,1,1,1,1.640914231,2,2.509382353,4,1.609326892,3
EGY,Egypt,2014,147,2.546913373,4,3.009,4,4.5,5,2.3,3,1.657,2,3,2,4,5,5,5,4,4,3.5,5,3,3,1.378,4,3.806,5,1.158,4,2.052,5,1.879,4,1.812,4,1.134876052,2,3.544914151,5,1,1,1.005,3,3,4,1,1,1,1,2.061323209,4,3.097941176,5,2.234479871,5
ERI,Eritrea,2014,144,2.45215501,4,3.156,4,3.5,5,3.439,4,5,5,1,1,2,2,1,1,2,1,3.25,4,4.5,5,1,1,2.017,3,1,1,1,1,1.9,4,5,5,1.923257993,4,1.112623367,3,1,1,4.081,5,4,5,1.5,4,1,1,1.704963888,2,3.267117647,5,1.851046699,4
ESP,Spain,2014,21,1.518751002,2,1.946,1,2.923,4,1.41,1,2.195,4,2,1,1,1,1.5,3,2,1,1.5,1,1.5,1,1.308,4,1.937,3,1,1,1,1,1.42,1,1.437,3,1.350143003,2,1.645439677,5,2.731,5,1,1,1,1,1.625,4,1,1,1.774094414,3,1.741352941,1,1.05736715,1
EST,Estonia,2014,30,1.576452885,2,2.34,2,2.689,4,2.725,3,3.033,5,2,1,1,1,1,1,2,1,1.5,1,1,1,1.792,5,1.531,3,1,1,1,1,1.913,4,1.709,4,1.158611436,2,1.025516232,2,1,1,1.009,3,2,2,1.875,5,1,1,1.483633622,1,1.858352941,2,1.281602254,2
ETH,Ethiopia,2014,134,2.317573096,3,2.41,2,1.5,1,3.697,4,2.021,3,4,3,3,3,3.25,5,2,1,3.25,4,3.5,4,1.072,2,2.702,4,2.158,5,2.346,5,1.358,1,1.223,2,4.515075326,5,1.224586832,4,1,1,1.026,4,3,4,1.625,4,1,1,2.059406538,4,2.554088235,4,2.252797101,5
FIN,Finland,2014,6,1.350836637,1,1.944,1,1.753,1,2.01,2,1.475,1,2,1,1,1,1,1,1,1,1,1,1,1,2.362,5,1,1,1,1,1,1,1.669,3,1.616,4,1.027609892,1,1.25879178,4,2.819,5,1,1,1,1,1.625,4,1,1,1.857799713,3,1.310470588,1,1.05736715,1
FRA,France,2014,40,1.709122147,2,2.212,2,2.46,2,1.675,2,1.783,2,2,1,1,1,1,1,2,1,1,1,1.5,1,1.092,3,2.411,4,1,1,1,1,1.889,4,1.525,3,1.078229656,1,5,5,4.484,5,1,1,1,1,2.025,5,1,1,2.68355643,5,1.643735294,1,1.094082126,1
GAB,Gabon,2014,79,1.951636936,3,3.926,5,3.5,5,3.852,4,2.661,4,3,2,2,2,1.75,4,2,1,2.25,2,2,2,1.273,4,1,1,1,1,1,1,1.765,3,1.457,3,4.372554294,5,1.01374797,1,1,1,1.003,2,2,2,1,1,1,1,1.928020735,4,2.409735294,3,1.40257649,2
GBR,United Kingdom,2014,39,1.705879469,2,2.083,1,2.665,4,1.935,2,2.068,3,2,1,1,1,1,1,2,1,1.25,1,1,1,1.523,4,2.827,5,1,1,1,1,2.061,4,1.404,3,1.202823266,2,5,5,3.377,5,1,1,1,1,2.125,5,1,1,2.559567443,5,1.701235294,1,1.10326087,1
GEO,Georgia,2014,119,2.180361942,3,1.37,1,2.144,2,2.64,3,4.418,5,4,3,3,3,1.5,3,3,3,2.5,3,2.5,3,1.163,3,2.465,4,1.053,4,1,1,2.104,4,1.706,4,1.248890445,2,1.074568987,3,1,1,3.301,5,3,4,1.75,5,1,1,1.803969874,3,2.617352941,4,1.879455717,4
GHA,Ghana,2014,46,1.741542253,2,2.265,2,2.5,3,1.835,2,1.419,1,4,3,2,2,2.25,4,3,3,2.25,2,2.5,3,1.094,3,1,1,1.053,4,1,1,1.22,1,1.094,1,1.89513866,4,1.019357141,2,1,1,1.025,4,2,2,1.125,4,1,1,1.686138161,2,2.051235294,2,1.419512077,3
GIN,Guinea,2014,114,2.129860722,3,3.299,4,1.288,1,3.757,4,1.182,1,5,5,2,2,3.25,5,4.5,5,4.25,5,3,3,1.013,2,1,1,1.105,4,1,1,1.229,1,1.129,1,2.999769986,5,1.028210834,2,1,1,1.043,4,2,2,1,1,1,1,1.989774851,4,2.801676471,5,1.413397746,3
GMB,The Gambia,2014,98,2.046958766,3,3.006,4,2.5,3,3.901,5,1.419,1,3,2,2,2,1,1,4,4,3.25,4,3,3,1.111,3,1,1,1,1,1,1,1.363,1,1.082,1,4.097299999,5,1,1,1,1,1.052,4,3,4,1,1,1,1,1.782741176,3,2.546676471,4,1.603864734,3
GNB,Guinea-Bissau,2014,131,2.299910884,3,3.156,4,2.005,2,2.398,3,1.245,1,5,5,4,5,2.25,4,5,5,5,5,3,3,1,1,1.499,3,1,1,1,1,1.937,4,1.359,3,4.042404541,5,1.011878246,1,1,1,1.024,4,2,2,1,1,1,1,2.218379048,5,2.783941176,5,1.805152979,4
GNQ,Equatorial Guinea,2014,61,1.857457448,2,3.156,4,2.5,3,2.391,3,1.752,2,3,2,2,2,1.25,3,2,1,3,3,3,3,3.284,5,1,1,1,1,1,1,1.022,1,1.201,2,3.983829334,5,1.012703124,1,1,1,1.005,3,2,2,1,1,1,1,2.001162826,4,2.163470588,2,1.40257649,2
GRC,Greece,2014,97,2.046715744,3,3.502,5,3.55,5,1.85,2,1.894,3,3,2,3,3,1.75,4,3,3,2,2,2,2,3.473,5,2.596,4,1,1,1,1,2.18,4,2.953,5,1.618765572,3,2.108196335,5,1,1,1,1,2,2,1.625,4,1,1,2.280830597,5,2.255294118,3,1.661231884,4
GTM,Guatemala,2014,101,2.063781106,3,3.17,4,1.806,1,5,5,1.791,2,4,3,3,3,1,1,5,5,2.25,2,2.5,3,1.002,1,2.304,4,1.105,4,1,1,1.234,1,1.167,1,1.667743456,3,1.022436686,2,1,1,1.014,4,2,2,1,1,1,1,1.659340998,2,2.675441176,4,1.61468599,3
GUY,Guyana,2014,85,1.984645626,3,3.368,4,3.141,4,4.729,5,3.12,5,3,2,2,2,1,1,4.5,5,2.75,3,2,2,1,1,1,1,1.053,4,1,1,1.406,1,1.19,2,1,1,1.003464488,1,1,1,1.035,4,2,2,1,1,1,1,1.423670204,1,2.763029412,5,1.408038647,3
HND,Honduras,2014,111,2.102777482,3,3.39,5,1.778,1,5,5,2.1,3,4,3,3,3,1,1,5,5,2.5,3,2.5,3,1.032,2,1.749,3,1.105,4,1,1,1.464,2,1.225,2,2.074109541,4,1.049217731,2,1,1,1.012,3,2,2,1,1,1,1,1.749286604,3,2.716176471,5,1.61468599,3
HRV,Croatia,2014,28,1.564203925,2,2.24,2,3.45,5,1.57,1,1.933,3,3,2,1,1,1,1,2,1,2.25,2,1,1,1.168,3,1.426,3,1,1,1,1,1.65,3,1.609,4,1.150619274,2,1.09425608,3,1,1,1.38,5,2,2,1.625,4,1,1,1.55517687,1,1.809441176,1,1.258655395,2
HTI,Haiti,2014,92,2.017553784,3,3.63,5,2.5,3,3.763,4,1.665,2,4,3,3,3,1,1,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1.024,1,1.001,1,1.893304871,3,1,1,1,1,1.124,5,2,2,1,1,1,1,1.637447632,2,2.586264706,4,1.603864734,3
HUN,Hungary,2014,18,1.47576225,2,2.854,3,1.438,1,1.735,2,2.369,4,1,1,2,2,1,1,2,1,1.5,1,1.5,1,1.044,2,1.515,3,1,1,1,1,1.425,1,1.413,3,1,1,1.057631489,3,1.112,4,1.004,3,2,2,1.625,4,1,1,1.133699674,1,1.675558824,1,1.459943639,3
IDN,Indonesia,2014,41,1.712502389,2,1.481,1,1.805,1,1.32,1,1.475,1,2,1,2,2,2.25,4,4,4,1.625,2,3,3,1.11,3,2.997,5,1,1,1,1,1.411,1,1.24,2,1.894337359,3,1.704830906,5,1,1,1.002,2,2,2,1,1,1,1,1.495598084,1,2.082794118,2,1.40257649,2
IND,India,2014,137,2.348439398,3,2.617,3,1.645,1,2.453,3,1.237,1,4,3,3,3,2.25,4,3,3,1.25,1,4,5,1.2,3,4.069,5,3.474,5,2.755,5,2.08,4,1.163,1,1.323119049,2,5,5,1.001,4,1,1,3,4,1,1,1,1,2.4432493,5,2.299911765,3,2.413383253,5
IRL,Ireland,2014,11,1.396659358,1,2.211,2,2.513,3,1.455,1,1.744,2,2,1,2,2,1,1,2,1,1,1,1,1,1.012,2,1.682,3,1,1,1,1,1.239,1,1.296,2,1.024774429,1,1.024086443,2,1.956,5,1,1,1,1,1.5,4,1,1,1.416694599,1,1.517294118,1,1.247181965,1
IRN,Iran,2014,139,2.370941591,4,2.711,3,3.5,5,2.26,3,3.326,5,3,2,4,5,1,1,2,1,3.5,5,4,5,1.061,2,3.193,5,1.263,5,1,1,2.634,5,2.029,5,2.929159545,4,2.288514704,5,1.073,4,1.032,4,4,5,1,1,1,1,2.140639012,5,2.6225,4,2.234834138,5
IRQ,Iraq,2014,154,2.932525323,5,3.398,5,5,5,3.12,4,2.076,3,5,5,4,5,2.75,5,5,5,3.75,5,4,5,1.968,5,4.987,5,2.789,5,3.084,5,2.625,5,2.222,5,1.52682853,3,1.505375363,5,1,1,2.259,5,3,4,1,1,1,1,2.305869597,5,3.593,5,2.610299517,5
ISL,Iceland,2014,1,1.185312022,1,1.683,1,1.995,2,1.465,1,1.372,1,1,1,1,1,1,1,1,1,1,1,1,1,3.158,5,1,1,1,1,1,1,1.115,1,1,1,1.226340108,2,1,1,1,1,1,1,1,1,1.625,4,1,1,1.294040013,1,1.235588235,1,1.05736715,1
ISR,Israel,2014,148,2.568389694,4,2.69,3,2.812,4,1.98,2,3.081,5,3,2,3,3,1,1,2,1,2,2,4,5,2.215,5,3.128,5,1.947,5,1,1,3.437,5,5,5,1.162433197,2,5,5,5,5,1.004,3,4,5,1,1,1,1,3.684050964,5,2.321794118,3,2.104038647,5
ITA,Italy,2014,37,1.667446557,2,2.467,2,3.336,4,1.465,1,1.87,3,3,2,1,1,1.5,3,3,3,1.75,2,1.5,1,1.171,3,2.026,4,1,1,1,1,1.707,3,1.439,3,1.229465736,2,2.119964597,5,2.69,5,1,1,1,1,1.625,4,1,1,2.030754427,4,1.953852941,2,1.05736715,1
JAM,Jamaica,2014,91,2.01396771,3,2.785,3,2.92,4,5,5,2.171,4,4,3,2,2,1,1,5,5,1.625,2,3,3,1.01,1,1,1,1,1,1,1,1.435,2,1.168,1,4.475053506,5,1.000219968,1,1,1,1.018,4,1,1,1,1,1,1,2.010398054,4,2.682352941,4,1.201288245,1
JOR,Jordan,2014,67,1.88188612,2,1.885,1,1.556,1,1.92,2,1.752,2,2,1,1,1,2.25,4,2,1,3.5,5,3,3,2.522,5,1.772,3,1,1,1,1,2.682,5,3.046,5,1.550938702,3,1.623057983,5,1.756,5,1.007,3,3,4,1.325,4,1,1,2.102297138,4,2.105323529,2,1.432407407,3
JPN,Japan,2014,7,1.369488251,1,2.006,1,1.994,2,1.17,1,1.419,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1.272,4,1,1,1,1,1,1,1.468,2,1.295,2,1.180652418,2,2.629079407,5,1,1,1,1,3,4,1,1,1,1,1.430502533,1,1.292264706,1,1.40257649,2
KAZ,Kazakhstan,2014,90,2.010255134,3,2.992,4,2.198,2,3.652,4,3.484,5,4,3,3,3,1,1,2,1,3.25,4,3,3,1.323,4,2.354,4,1,1,1,1,1.464,2,1.346,3,1.010613233,1,1.390112386,4,1,1,1.004,3,2,2,1.125,4,1,1,1.73279786,3,2.510411765,4,1.615338164,3
KEN,Kenya,2014,141,2.393174287,4,3.332,4,1.46,1,2.815,4,1.815,3,5,5,3,3,3.75,5,4,4,3,3,4,5,1.073,2,3.809,5,2.684,5,2.262,5,1.75,3,1.082,1,1.158608141,2,1.076218744,3,1,1,1.006,3,3,4,1,1,1,1,1.844463089,3,2.881558824,5,2.232731079,5
KGZ,Kyrgyz Republic,2014,124,2.215061729,3,3.206,4,2.5,3,3.615,4,2.392,4,4,3,4,5,1,1,4,4,2.5,3,3,3,1,1,2.197,4,1.053,4,1,1,1.659,3,1.302,2,2.87868616,4,1.116747758,3,1,1,1.013,4,3,4,1,1,1,1,1.884095035,3,2.594117647,4,2.011903382,4
KHM,Cambodia,2014,106,2.083994828,3,2.69,3,1.5,1,1.92,2,1.815,3,4,3,3,3,2.75,5,4,4,3.375,5,3,3,1.173,3,1.382,3,1.053,4,1,1,2.242,4,2.248,5,3.921899929,5,1.106519269,3,1,1,1.03,4,2,2,1,1,1,1,2.205256333,5,2.421441176,3,1.609326892,3
